product_number,main_category,sub_category,category_detail,product_name,date_captured,year_captured
2122117,Food,Hot Breakfast,Sous Vide Egg Bites,Egg White & Roasted Red Pepper Egg Bites,2022-09-17,2022
321,Food,Bakery,Bagels,Plain Bagel,2022-09-17,2022
2121804,Food,Bakery,Bagels,Cinnamon Raisin Bagel,2022-09-17,2022
2122257,Food,Bakery,Bagels,Avocado Spread,2022-09-17,2022
2123679,Food,Bakery,Cake Pops,Owl Cake Pop,2022-09-17,2022
2123220,Food,Bakery,Cake Pops,Unicorn Cake Pop,2022-09-17,2022
2123657,Food,Bakery,Cake Pops,Cookies & Cream Cake Pop,2022-09-17,2022
784,Food,Bakery,Cake Pops,Birthday Cake Pop,2022-09-17,2022
1015,Food,Bakery,Cake Pops,Chocolate Cake Pop,2022-09-17,2022
2123376,Food,Bakery,"Cookies, Brownies & Bars",Lime-Frosted Coconut Bar,2022-09-17,2022
2123645,Food,Bakery,"Cookies, Brownies & Bars",Bullseye Cookie,2022-09-17,2022
1130,Food,Bakery,"Cookies, Brownies & Bars",Double Chocolate Brownie,2022-09-17,2022
2122714,Food,Bakery,"Cookies, Brownies & Bars",Chocolate Chip Cookie,2022-09-17,2022
309,Food,Bakery,"Cookies, Brownies & Bars",Marshmallow Dream Bar,2022-09-17,2022
2122132,Food,Bakery,Croissants,Ham & Swiss Croissant,2022-09-17,2022
1033,Food,Bakery,Croissants,Butter Croissant,2022-09-17,2022
1131,Food,Bakery,Croissants,Almond Croissant,2022-09-17,2022
1028,Food,Bakery,Croissants,Chocolate Croissant,2022-09-17,2022
1021,Food,Bakery,Loaves & Cakes,Cinnamon Coffee Cake,2022-09-17,2022
1254,Food,Bakery,Loaves & Cakes,Iced Lemon Loaf,2022-09-17,2022
1255,Food,Bakery,Loaves & Cakes,Pumpkin & Pepita Loaf,2022-09-17,2022
1256,Food,Bakery,Loaves & Cakes,Banana Walnut & Pecan Loaf,2022-09-17,2022
1040,Food,Bakery,Danishes & Doughnuts,Cheese Danish,2022-09-17,2022
311,Food,Bakery,Danishes & Doughnuts,Glazed Doughnut,2022-09-17,2022
873068622,Food,Bakery,Muffins & Scones,Pumpkin Cream Cheese Muffin,2022-09-17,2022
873068623,Food,Bakery,Muffins & Scones,Pumpkin Scone,2022-09-17,2022
1041,Food,Bakery,Muffins & Scones,Blueberry Scone,2022-09-17,2022
317,Food,Bakery,Muffins & Scones,Petite Vanilla Bean Scone,2022-09-17,2022
1036,Food,Bakery,Muffins & Scones,Blueberry Muffin,2022-09-17,2022
2123039,Food,Lunch,Warm Sandwiches,Crispy Grilled Cheese on Sourdough,2022-09-17,2022
574,Food,Lunch,Warm Sandwiches,Ham & Swiss on Baguette,2022-09-17,2022
2121962,Food,Lunch,Warm Sandwiches,"Turkey, Provolone & Pesto on Ciabatta",2022-09-17,2022
573,Food,Lunch,Warm Sandwiches,Tomato & Mozzarella on Focaccia,2022-09-17,2022
2122257,Food,Lunch,Warm Sandwiches,Avocado Spread,2022-09-17,2022
2123221,Food,Lunch,Protein Boxes,Eggs & Gouda Protein Box,2022-09-17,2022
2123222,Food,Lunch,Protein Boxes,Cheese Trio Protein Box,2022-09-17,2022
2123223,Food,Lunch,Protein Boxes,Cheddar & Uncured Salami Protein Box,2022-09-17,2022
2123428,Food,Lunch,Protein Boxes,Chickpea Bites & Avocado Protein Box,2022-09-17,2022
2122248,Food,Lunch,Protein Boxes,Eggs & Cheddar Protein Box,2022-09-17,2022
2122250,Food,Lunch,Protein Boxes,PB&J Protein Box,2022-09-17,2022
2122249,Food,Lunch,Protein Boxes,Cheese & Fruit Protein Box,2022-09-17,2022
2121959,Food,Snacks & Sweets,Biscotti & Cookies,Dipped Madeleines,2022-09-17,2022
2121740,Food,Snacks & Sweets,Biscotti & Cookies,Madeleines,2022-09-17,2022
2121411,Food,Snacks & Sweets,Biscotti & Cookies,Vanilla Biscotti with Almonds,2022-09-17,2022
2121410,Food,Snacks & Sweets,Biscotti & Cookies,Shortbread Cookies,2022-09-17,2022
2121699,Food,Snacks & Sweets,Biscotti & Cookies,Rip van Wafels – Honey & Oats,2022-09-17,2022
2122093,Food,Snacks & Sweets,Chocolates & Candy,Salted Almond Chocolate Bites,2022-09-17,2022
2122119,Food,Snacks & Sweets,Chocolates & Candy,Dark Chocolate Covered Espresso Beans,2022-09-17,2022
2121686,Food,Snacks & Sweets,Chocolates & Candy,Dark Chocolate Peanut Butter Cups,2022-09-17,2022
2121816,Food,Snacks & Sweets,Fruit & Nuts,Squirrel Brand® Fruit & Nut,2022-09-17,2022
2121742,Food,Snacks & Sweets,Fruit & Nuts,Squirrel - Classic Almonds,2022-09-17,2022
2121691,Food,Snacks & Sweets,Fruit & Nuts,Peter Rabbit™ Organics Apple & Grape,2022-09-17,2022
2121692,Food,Snacks & Sweets,Fruit & Nuts,Peter Rabbit™ Organics Strawberry Banana,2022-09-17,2022
2123299,Food,Snacks & Sweets,Gum & Mints,Spearmint Gum,2022-09-17,2022
2121689,Food,Snacks & Sweets,Popcorn & Chips,Starbucks Butter Popcorn,2022-09-17,2022
2121924,Food,Snacks & Sweets,Popcorn & Chips,Hippeas® - White Cheddar,2022-09-17,2022
2122536,Food,Snacks & Sweets,Popcorn & Chips,Salt & Vinegar Kettle Potato Chips,2022-09-17,2022
2121813,Food,Snacks & Sweets,Popcorn & Chips,Perfectly Salted Chips,2022-09-17,2022
2122004,Food,Snacks & Sweets,Meat & Cheese,Country Archer – Hickory Smoked Turkey Jerkey,2022-09-17,2022
2122003,Food,Snacks & Sweets,Meat & Cheese,Country Archer Original Beef Jerky,2022-09-17,2022
2122033,Food,Snacks & Sweets,Meat & Cheese,String Cheese,2022-09-17,2022
2122867,Food,Snacks & Sweets,Snack Bars,Perfect Bar® - Dark Chocolate Chip Peanut Butter,2022-09-17,2022
2122631,Food,Snacks & Sweets,Snack Bars,Perfect Bar® Peanut Butter,2022-09-17,2022
2121814,Food,Snacks & Sweets,Snack Bars,KIND - Almond Coconut Cashew Chai,2022-09-17,2022
2121698,Food,Snacks & Sweets,Snack Bars,KIND® Blueberry Vanilla & Cashew Bar,2022-09-17,2022
2121697,Food,Snacks & Sweets,Snack Bars,KIND Peanut Butter Dark Chocolate Bar,2022-09-17,2022
2121815,Food,Snacks & Sweets,Snack Bars,KIND® Salted Caramel & Dark Chocolate Nut Bar,2022-09-17,2022
2121694,Food,Snacks & Sweets,Snack Bars,That's It® – Apple + Blueberry Bar,2022-09-17,2022
2121693,Food,Snacks & Sweets,Snack Bars,That's It® – Apple + Mango Bar,2022-09-17,2022
2121987,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ – Dark Chocolate Cherry & Sea Salt Bar,2022-09-17,2022
2121989,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ - Dark Chocolate Peanut Butter,2022-09-17,2022
2121986,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ Madagascar Vanilla Almond & Honey Bar,2022-09-17,2022
2121988,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ - Wild Blueberry Pistachio Bar,2022-09-17,2022
2122257,Food,Snacks & Sweets,Spreads,Avocado Spread,2022-09-17,2022
301,Food,Oatmeal & Yogurt,,Rolled & Steel-Cut Oatmeal,2022-09-17,2022
2122192,Food,Oatmeal & Yogurt,,Berry Trio Parfait,2022-09-17,2022
2123149,Food,Oatmeal & Yogurt,,Strawberry Overnight Grains,2022-09-17,2022
2123239,At Home Coffee,Whole Bean,Starbucks Reserve®,Rwanda Hingakawa Starbucks Reserve®,2022-09-17,2022
2123683,At Home Coffee,Whole Bean,Starbucks Reserve®,Sun-Dried Zambia Ngoli Estate Whole Bean,2022-09-17,2022
2121562,At Home Coffee,Whole Bean,Starbucks Reserve®,Starbucks Reserve® Vietnam Da Lat,2022-09-17,2022
2123285,At Home Coffee,Whole Bean,Starbucks Reserve®,Costa Rica Naranjo Starbucks Reserve®,2022-09-17,2022
983,At Home Coffee,Whole Bean,Starbucks Reserve®,Starbucks Reserve® Hawai'i Ka‘u,2022-09-17,2022
860,At Home Coffee,Whole Bean,Blonde Roast,Veranda Blend®,2022-09-17,2022
2122186,At Home Coffee,Whole Bean,Blonde Roast,Starbucks® Blonde Espresso Roast,2022-09-17,2022
4,At Home Coffee,Whole Bean,Medium Roast,Single-Origin Guatemala Casi Cielo®,2022-09-17,2022
2123124,At Home Coffee,Whole Bean,Medium Roast,Siren's Blend™,2022-09-17,2022
3,At Home Coffee,Whole Bean,Medium Roast,Guatemala Antigua,2022-09-17,2022
24,At Home Coffee,Whole Bean,Medium Roast,Pike Place® Roast,2022-09-17,2022
290,At Home Coffee,Whole Bean,Medium Roast,Organic Yukon Blend®,2022-09-17,2022
581,At Home Coffee,Whole Bean,Dark Roast,Decaf Sumatra,2022-09-17,2022
15,At Home Coffee,Whole Bean,Dark Roast,Caffè Verona®,2022-09-17,2022
20,At Home Coffee,Whole Bean,Dark Roast,Espresso Roast,2022-09-17,2022
23,At Home Coffee,Whole Bean,Dark Roast,Italian Roast,2022-09-17,2022
10,At Home Coffee,Whole Bean,Dark Roast,Komodo Dragon Blend®,2022-09-17,2022
8,At Home Coffee,Whole Bean,Dark Roast,Sumatra,2022-09-17,2022
810,At Home Coffee,VIA® Instant,Flavored,VIA® Sweetened Iced Coffee,2022-09-17,2022
860,At Home Coffee,VIA® Instant,Blonde Roast,VIA® Veranda Blend™,2022-09-17,2022
24,At Home Coffee,VIA® Instant,Medium Roast,Starbucks VIA® Instant Pike Place® Roast,2022-09-17,2022
23,At Home Coffee,VIA® Instant,Dark Roast,VIA® Italian Roast,2022-09-17,2022
868,At Home Coffee,VIA® Instant,Dark Roast,VIA® Decaf Italian Roast,2022-09-17,2022
2123650,Merchandise,Cold Cups,,Siren Tail Stainless-Steel Cold Cup - 24 fl oz,2022-09-17,2022
2123646,Merchandise,Cold Cups,,Iridescent Plastic Cold Cup - 24 fl oz,2022-09-17,2022
2123640,Merchandise,Cold Cups,,Siren Stainless-Steel Cold Cup - 24 fl oz,2022-09-17,2022
2123636,Merchandise,Cold Cups,,Tinted Bling Plastic Cold Cup - 24 fl oz,2022-09-17,2022
2123607,Merchandise,Cold Cups,,Siren Logo Plastic Cold Cup - 24 fl oz,2022-09-17,2022
2123532,Merchandise,Cold Cups,,Reusable Plastic Cold-Cup Straw Pack,2022-09-17,2022
2123336,Merchandise,Cold Cups,,Cold To-Go Cup - 24 fl oz,2022-09-17,2022
2123653,Merchandise,Tumblers,,Pebble Stainless-Steel Tumbler - 12 fl oz,2022-09-17,2022
2123651,Merchandise,Tumblers,,Two-Tone Stainless-Steel Tumbler - 16 fl oz,2022-09-17,2022
2123647,Merchandise,Tumblers,,Recycled Stainless-Steel Tumbler - 16 fl oz,2022-09-17,2022
2123637,Merchandise,Tumblers,,Recycled Plastic Tumbler - 16 fl oz,2022-09-17,2022
2123635,Merchandise,Tumblers,,Iridescent Stainless-Steel Tumbler - 16 fl oz,2022-09-17,2022
2123608,Merchandise,Tumblers,,Siren Logo Double-Wall Ceramic Tumbler - 12 fl oz,2022-09-17,2022
2123601,Merchandise,Tumblers,,Ice Stainless-Steel Tumbler - 16 fl oz,2022-09-17,2022
2123680,Merchandise,Tumblers,,Luster Double-Wall Ceramic Tumbler - 8 fl oz,2022-09-17,2022
2123291,Merchandise,Tumblers,,Siren Logo Plastic Hot Cup - 16 fl oz,2022-09-17,2022
2123652,Merchandise,Mugs,,Concrete Ceramic Mug with Lid - 12 fl oz,2022-09-17,2022
2123639,Merchandise,Mugs,,Recycled Ceramic Mug - 16 fl oz,2022-09-17,2022
2123649,Merchandise,Water Bottles,,Siren Stainless-Steel Water Bottle - 20 fl oz,2022-09-17,2022
2123634,Merchandise,Water Bottles,,Tritan Plastic Water Bottle - 24 fl oz,2022-09-17,2022
2123648,Merchandise,Water Bottles,,Translucent Glass Water Bottle - 22 fl oz,2022-09-17,2022
2123532,Merchandise,Other,,Reusable Plastic Cold-Cup Straw Pack,2022-09-17,2022
2121746,Merchandise,Other,,Small Shopping Bag,2022-09-17,2022
2123548,Gift Cards,Happy Birthday,,Starbucks Card - Birthday,2022-09-17,2022
2123547,Gift Cards,Thank You,,Starbucks Card - Thank You,2022-09-17,2022
2123549,Gift Cards,Traditional,,Starbucks Card - Traditional,2022-09-17,2022
406,Drinks,Hot Coffees,Americanos,Caffè Americano,2022-09-28,2022
873068625,Drinks,Hot Coffees,Brewed Coffees,Veranda Blend®,2022-09-28,2022
478,Drinks,Hot Coffees,Brewed Coffees,Caffè Misto,2022-09-28,2022
479,Drinks,Hot Coffees,Brewed Coffees,Featured Starbucks® Dark Roast Coffee,2022-09-28,2022
480,Drinks,Hot Coffees,Brewed Coffees,Featured Medium Roast - Pike Place® Roast,2022-09-28,2022
481,Drinks,Hot Coffees,Brewed Coffees,Decaf Pike Place® Roast,2022-09-28,2022
409,Drinks,Hot Coffees,Cappuccinos,Cappuccino,2022-09-28,2022
410,Drinks,Hot Coffees,Espresso Shots,Espresso,2022-09-28,2022
411,Drinks,Hot Coffees,Espresso Shots,Espresso Con Panna,2022-09-28,2022
565,Drinks,Hot Coffees,Flat Whites,Flat White,2022-09-28,2022
2123158,Drinks,Hot Coffees,Flat Whites,Honey Almondmilk Flat White,2022-09-28,2022
418,Drinks,Hot Coffees,Lattes,Pumpkin Spice Latte,2022-09-28,2022
407,Drinks,Hot Coffees,Lattes,Caffè Latte,2022-09-28,2022
414,Drinks,Hot Coffees,Lattes,Cinnamon Dolce Latte,2022-09-28,2022
2122614,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Latte,2022-09-28,2022
2122617,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Hazelnut Bianco Latte,2022-09-28,2022
2122164,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Vanilla Latte,2022-09-28,2022
2123563,Drinks,Hot Coffees,Macchiatos,Apple Crisp Oatmilk Macchiato,2022-09-28,2022
413,Drinks,Hot Coffees,Macchiatos,Caramel Macchiato,2022-09-28,2022
412,Drinks,Hot Coffees,Macchiatos,Espresso Macchiato,2022-09-28,2022
408,Drinks,Hot Coffees,Mochas,Caffè Mocha,2022-09-28,2022
2122615,Drinks,Hot Coffees,Mochas,Starbucks Reserve® Dark Chocolate Mocha,2022-09-28,2022
420,Drinks,Hot Coffees,Mochas,White Chocolate Mocha,2022-09-28,2022
2121525,Drinks,Hot Coffees,Clover® Brewed Coffees,Hawai‘i Ka‘u Clover® Starbucks Reserve®,2022-09-28,2022
2123681,Drinks,Hot Coffees,Clover® Brewed Coffees,Sun-Dried Zambia Ngoli Estate Clover® Starbucks Reserve®,2022-09-28,2022
2121563,Drinks,Hot Coffees,Clover® Brewed Coffees,Vietnam Da Lat Clover® Starbucks Reserve®,2022-09-28,2022
2123277,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover® Starbucks Reserve® Costa Rica Naranjo,2022-09-28,2022
2121885,Drinks,Hot Coffees,Clover® Brewed Coffees,Rwanda Hingakawa Clover® Starbucks Reserve®,2022-09-28,2022
2121629,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Pike Place® Roast,2022-09-28,2022
2121631,Drinks,Hot Coffees,Clover® Brewed Coffees,Organic Yukon Blend® Clover®,2022-09-28,2022
2121585,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Gold Coast Blend®,2022-09-28,2022
2121581,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Breakfast Blend,2022-09-28,2022
2121588,Drinks,Hot Coffees,Clover® Brewed Coffees,Kenya Clover®,2022-09-28,2022
2121635,Drinks,Hot Coffees,Clover® Brewed Coffees,Veranda Blend® Clover®,2022-09-28,2022
2121637,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Starbucks Willow Blend,2022-09-28,2022
2121633,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Sumatra Clover®,2022-09-28,2022
2121636,Drinks,Hot Coffees,Clover® Brewed Coffees,Caffé Verona® Clover®,2022-09-28,2022
2121748,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Decaf Pike Place® Roast,2022-09-28,2022
2121582,Drinks,Hot Coffees,Clover® Brewed Coffees,Espresso Roast Clover®,2022-09-28,2022
2121632,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Espresso Roast Clover®,2022-09-28,2022
2121583,Drinks,Hot Coffees,Clover® Brewed Coffees,Ethiopia Clover®,2022-09-28,2022
2121584,Drinks,Hot Coffees,Clover® Brewed Coffees,French Roast Clover®,2022-09-28,2022
2121587,Drinks,Hot Coffees,Clover® Brewed Coffees,Italian Roast Clover®,2022-09-28,2022
2122377,Drinks,Hot Coffees,Clover® Brewed Coffees,Komodo Dragon Clover®,2022-09-28,2022
2121630,Drinks,Hot Coffees,Clover® Brewed Coffees,Sumatra Clover®,2022-09-28,2022
873068654,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler - Veranda Blend®,2022-09-28,2022
873068656,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler - Dark Roast,2022-09-28,2022
873068655,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler - Pike Place® Roast,2022-09-28,2022
873068657,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler - Decaf Pike Place® Roast,2022-09-28,2022
466,Drinks,Hot Teas,Chai Teas,Chai Tea Latte,2022-09-28,2022
2122273,Drinks,Hot Teas,Chai Teas,Chai Tea,2022-09-28,2022
450,Drinks,Hot Teas,Black Teas,Earl Grey Tea,2022-09-28,2022
477,Drinks,Hot Teas,Black Teas,Teavana® London Fog Tea Latte,2022-09-28,2022
446,Drinks,Hot Teas,Black Teas,Royal English Breakfast Tea,2022-09-28,2022
465,Drinks,Hot Teas,Black Teas,Royal English Breakfast Tea Latte,2022-09-28,2022
873068751,Drinks,Hot Teas,Green Teas,Emperor’s Clouds & Mist®,2022-09-28,2022
468,Drinks,Hot Teas,Green Teas,Matcha Tea Latte,2022-09-28,2022
2122274,Drinks,Hot Teas,Green Teas,Honey Citrus Mint Tea,2022-09-28,2022
2122574,Drinks,Hot Teas,Green Teas,Jade Citrus Mint® Brewed Tea,2022-09-28,2022
873068754,Drinks,Hot Teas,Herbal Teas,Mint Majesty®,2022-09-28,2022
873068757,Drinks,Hot Teas,Herbal Teas,Peach Tranquility®,2022-09-28,2022
471,Drinks,Hot Drinks,Hot Chocolates,Hot Chocolate,2022-09-28,2022
472,Drinks,Hot Drinks,Hot Chocolates,White Hot Chocolate,2022-09-28,2022
475,Drinks,Hot Drinks,Juice,Caramel Apple Spice,2022-09-28,2022
489,Drinks,Hot Drinks,Juice,Steamed Apple Juice,2022-09-28,2022
873068660,Drinks,Hot Drinks,Steamers,Pumpkin Spice Crème,2022-09-28,2022
747,Drinks,Hot Drinks,Steamers,Steamed Milk,2022-09-28,2022
873068652,Drinks,Hot Drinks,Steamers,Vanilla Crème,2022-09-28,2022
427,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Pumpkin Spice Frappuccino® Blended Beverage,2022-09-28,2022
2123564,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Apple Crisp Oatmilk Frappuccino® Blended Beverage,2022-09-28,2022
956,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Mocha Cookie Crumble Frappuccino®,2022-09-28,2022
1044,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caramel Ribbon Crunch Frappuccino® Blended Beverage,2022-09-28,2022
500,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Espresso Frappuccino® Blended Beverage,2022-09-28,2022
423,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caffè Vanilla Frappuccino® Blended Beverage,2022-09-28,2022
424,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caramel Frappuccino® Blended Beverage,2022-09-28,2022
483,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Coffee Frappuccino® Blended Beverage,2022-09-28,2022
426,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Mocha Frappuccino® Blended Beverage,2022-09-28,2022
425,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Java Chip Frappuccino® Blended Beverage,2022-09-28,2022
428,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,White Chocolate Mocha Frappuccino® Blended Beverage,2022-09-28,2022
436,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Pumpkin Spice Crème Frappuccino® Blended Beverage,2022-09-28,2022
2123565,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Apple Crisp Oatmilk Crème Frappuccino® Blended Beverage,2022-09-28,2022
957,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Chocolate Cookie Crumble Crème Frappuccino®,2022-09-28,2022
1062,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Caramel Ribbon Crunch Crème Frappuccino® Blended Beverage,2022-09-28,2022
2122724,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Strawberry Crème Frappuccino® Blended Beverage,2022-09-28,2022
438,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Chai Crème Frappuccino®,2022-09-28,2022
435,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,2022-09-28,2022
439,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Matcha Crème Frappuccino® Blended Beverage,2022-09-28,2022
440,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Vanilla Bean Crème Frappuccino® Blended Crème,2022-09-28,2022
441,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,White Chocolate Crème Frappuccino® Blended Beverage,2022-09-28,2022
2123113,Drinks,Cold Coffees,Cold Brews,Pumpkin Cream Cold Brew,2022-09-28,2022
2123644,Drinks,Cold Coffees,Cold Brews,Chocolate Cream Cold Brew,2022-09-28,2022
2122795,Drinks,Cold Coffees,Cold Brews,Salted Caramel Cream Cold Brew,2022-09-28,2022
2121255,Drinks,Cold Coffees,Cold Brews,Starbucks® Cold Brew Coffee,2022-09-28,2022
2121859,Drinks,Cold Coffees,Cold Brews,Vanilla Sweet Cream Cold Brew,2022-09-28,2022
2121343,Drinks,Cold Coffees,Cold Brews,Starbucks® Cold Brew Coffee with Milk,2022-09-28,2022
2121912,Drinks,Cold Coffees,Nitro Cold Brews,Nitro Cold Brew,2022-09-28,2022
2122237,Drinks,Cold Coffees,Nitro Cold Brews,Vanilla Sweet Cream Nitro Cold Brew,2022-09-28,2022
406,Drinks,Cold Coffees,Iced Americano,Iced Caffè Americano,2022-09-28,2022
422,Drinks,Cold Coffees,Iced Coffees,Iced Coffee,2022-09-28,2022
482,Drinks,Cold Coffees,Iced Coffees,Iced Coffee with Milk,2022-09-28,2022
410,Drinks,Cold Coffees,Iced Coffees,Iced Espresso,2022-09-28,2022
2123632,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Toasted Vanilla Oatmilk Shaken Espresso,2022-09-28,2022
2123431,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Brown Sugar Oatmilk Shaken Espresso,2022-09-28,2022
2123430,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Chocolate Almondmilk Shaken Espresso,2022-09-28,2022
2123425,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Shaken Espresso,2022-09-28,2022
565,Drinks,Cold Coffees,Iced Flat Whites,Iced Flat White,2022-09-28,2022
2123158,Drinks,Cold Coffees,Iced Flat Whites,Iced Honey Almondmilk Flat White,2022-09-28,2022
418,Drinks,Cold Coffees,Iced Lattes,Iced Pumpkin Spice Latte,2022-09-28,2022
2122614,Drinks,Cold Coffees,Iced Lattes,Starbucks Reserve® Iced Latte,2022-09-28,2022
2122617,Drinks,Cold Coffees,Iced Lattes,Starbucks Reserve® Iced Hazelnut Bianco Latte,2022-09-28,2022
407,Drinks,Cold Coffees,Iced Lattes,Iced Caffè Latte,2022-09-28,2022
414,Drinks,Cold Coffees,Iced Lattes,Iced Cinnamon Dolce Latte,2022-09-28,2022
2122164,Drinks,Cold Coffees,Iced Lattes,Iced Starbucks® Blonde Vanilla Latte,2022-09-28,2022
2123563,Drinks,Cold Coffees,Iced Macchiatos,Iced Apple Crisp Oatmilk Macchiato,2022-09-28,2022
413,Drinks,Cold Coffees,Iced Macchiatos,Iced Caramel Macchiato,2022-09-28,2022
420,Drinks,Cold Coffees,Iced Mochas,Iced White Chocolate Mocha,2022-09-28,2022
408,Drinks,Cold Coffees,Iced Mochas,Iced Caffè Mocha,2022-09-28,2022
2122615,Drinks,Cold Coffees,Iced Mochas,Starbucks Reserve® Iced Dark Chocolate Mocha,2022-09-28,2022
