x,y,objectid,state,ccn,facility_name,street_address,city,zip_code,provider_subtype,days_at_100,percentage_required_fields,required_wed_only,days_total_beds,days_all_adult_hospital_beds,days_inpatient_beds,all_adult_hospital_inpatient,inpatient_beds_used,adult_hospital_inpatient_oc,total_icu_beds,total_staffed_adult_icu_beds_x,icu_beds_used,staffed_adult_icu_bed_occu,total_ventilators,ventilators_used,adult_hospitalized_conf_susp,adult_hospitalized_conf,pediatric_patients_conf_susp,pediatric_patients_conf,inpatient_ventilators_used,icu_adult_patients_conf_susp,icu_adult_patients_conf,hospital_onset_covid,overflow_covid,overflow_ventilators_used,deaths_covid,previous_day_admit_adult_conf,previous_day_admit_adult_susp,previous_day_admit_susp_all,previous_day_admit_conf_all,previous_day_admit_ped_conf,previous_day_admit_ped_susp,previous_day_total_ed_visits,previous_day_covid_ed_visits,previous_day_remdesivir_used,on_hand_supply_remdesivir,critical_staffing_shortage_to,critical_staffing_shortage_an,ppe_supply_management_source,on_hand_ventilator_supplies,n95_respirators_days_availabl,on_hand_supply_of_surgical_m,on_hand_supply_of_eye_protect,on_hand_supply_of_single_use,on_hand_supply_of_gloves,able_to_obtain_ventilator_s,able_to_obtain_ventilator_m,able_to_obtain_n95_masks,able_to_obtain_paprs,able_to_obtain_surgical_masks,able_to_obtain_eye_protect,able_to_obtain_single_use_g,able_to_obtain_gloves,able_to_maintain_ventilator_s,able_to_maintain_ventilator_m,able_to_maintain_n95_masks,able_to_maintain_paprs,able_to_maintain_surgical,able_to_maintain_eye_protect,able_to_maintain_single_use_g,able_to_maintain_gloves,able_to_maintain_lab_nasal_p,able_to_maintain_lab_nasal_s,able_to_maintain_lab_viral,reusable_isolation_gowns_used,reusable_paprs_or_elastomeric,reusable_n95_masks_used,latitude,longitude,last_updated,geometry,hospital,hospital_subtype,week,county,fips,total_beds,total_staffed_adult_icu_beds_y,total_covid_icu_patients,total_available_adult_icu_beds,pct_occupied_adult_icu_beds,total_covid_patients,all_patients,covid_patients_share,region
-117.936398,33.7148820200001,6521,CA,050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.71488202,-117.936398,2020/11/30 21:07:00+00,POINT (-117.936398 33.71488202),Fountain Valley Regional Hospital & Medical Center,Short Term,2021-03-19,Orange,059,212.0,25.0,2.0,4.0,0.84,14.0,199.0,0.07,Southern California
-116.4058855,33.7878107600001,6522,CA,050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.78781076,-116.4058855,2020/11/30 21:07:00+00,POINT (-116.4058855 33.78781076),Eisenhower Medical Center,Short Term,2021-03-19,Riverside,065,243.0,23.0,2.0,4.0,0.83,13.0,182.0,0.07,Southern California
-118.037731,33.847645,6524,CA,050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,90623,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.847645,-118.037731,2020/11/30 21:07:00+00,POINT (-118.037731 33.847645),La Palma Intercommunity Hospital,Short Term,2021-03-19,Orange,059,39.0,3.0,1.0,0.0,1.0,1.0,27.0,0.04,Southern California
-118.1499499,33.8601510300001,6525,CA,050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,90712,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.86015103,-118.1499499,2020/11/30 21:07:00+00,POINT (-118.1499499 33.86015103),Lakewood Regional Medical Center,Short Term,2021-03-19,Los Angeles,037,150.0,46.0,2.0,19.0,0.59,11.0,140.0,0.08,Southern California
-117.685862,34.025519,6526,CA,050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,91710,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.025519,-117.685862,2020/11/30 21:07:00+00,POINT (-117.685862 34.025519),Chino Valley Medical Center,Short Term,2021-03-19,San Bernardino,071,45.0,7.0,1.0,0.0,1.0,3.0,37.0,0.08,Southern California
-117.8343517,34.09905545,6527,CA,050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,91773,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.09905545,-117.8343517,2020/11/30 21:07:00+00,POINT (-117.8343517 34.09905545),San Dimas Community Hospital,Short Term,2021-03-19,Los Angeles,037,151.0,8.0,0.0,3.0,0.62,1.0,31.0,0.03,Southern California
-117.843398,33.887072,6528,CA,050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,92870,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.887072,-117.843398,2020/11/30 21:07:00+00,POINT (-117.843398 33.887072),Placentia Linda Hospital,Short Term,2021-03-19,Orange,059,47.0,12.0,0.0,8.0,0.33,5.0,43.0,0.12,Southern California
-121.4161832,38.4633784,6529,CA,050590,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.4633784,-121.4161832,2020/11/30 21:07:00+00,POINT (-121.4161832 38.4633784),Methodist Hospital of Sacramento,Short Term,2021-03-19,Sacramento,067,206.0,20.0,1.0,13.0,0.35,6.0,87.0,0.07,Greater Sacramento
-117.87124,34.13289001,6530,CA,050597,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,91740,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.13289001,-117.87124,2020/11/30 21:07:00+00,POINT (-117.87124 34.13289001),Emanate Health Foothill Presbyterian Hospital,Short Term,2021-03-19,Los Angeles,037,106.0,18.0,3.0,5.0,0.72,7.0,62.0,0.11,Southern California
-121.45667659999998,38.5551826700001,6531,CA,050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.55518267,-121.45667659999998,2020/11/30 21:07:00+00,POINT (-121.4566766 38.55518267),University of California Davis Medical Center,Short Term,2021-03-19,Sacramento,067,610.0,84.0,3.0,3.0,0.96,15.0,587.0,0.03,Greater Sacramento
-117.709118,33.60902101,6532,CA,050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.60902101,-117.709118,2020/11/30 21:07:00+00,POINT (-117.709118 33.60902101),Memorialcare Saddleback Medical Center,Short Term,2021-03-19,Orange,059,228.0,22.0,1.0,7.0,0.68,1.0,111.0,0.01,Southern California
-121.800431,37.24012501,6533,CA,050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.24012501,-121.800431,2020/11/30 21:07:00+00,POINT (-121.800431 37.24012501),Kaiser Foundation Hospital-San Jose,Short Term,2021-03-19,Santa Clara,085,158.0,19.0,9.0,2.0,0.89,25.0,135.0,0.19,Bay Area
-119.2388649,35.76149064,6534,CA,050608,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,93215,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.76149064,-119.2388649,2020/11/30 21:07:00+00,POINT (-119.2388649 35.76149064),Adventist Health Delano,Short Term,2021-03-19,Kern,029,27.0,6.0,0.0,0.0,1.0,6.0,22.0,0.27,San Joaquin Valley
-117.84427,33.8523580200001,6535,CA,050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,92806,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.85235802,-117.84427,2020/11/30 21:07:00+00,POINT (-117.84427 33.85235802),Kaiser Foundation Hospital - Orange County - Anahe,Short Term,2021-03-19,Orange,059,445.0,41.0,4.0,15.0,0.63,26.0,260.0,0.1,Southern California
-119.019874,34.2435149900001,6536,CA,050616,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,93010,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.24351499,-119.019874,2020/11/30 21:07:00+00,POINT (-119.019874 34.24351499),St Johns Pleasant Valley Hospital,Short Term,2021-03-19,Ventura,111,72.0,4.0,1.0,1.0,0.75,5.0,45.0,0.11,Southern California
-118.553965,34.3982310100001,6537,CA,050624,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,91355,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.39823101,-118.553965,2020/11/30 21:07:00+00,POINT (-118.553965 34.39823101),Henry Mayo Newhall  Hospital,Short Term,2021-03-19,Los Angeles,037,378.0,19.0,1.0,1.0,0.95,9.0,180.0,0.05,Southern California
-118.38,34.07654002,6538,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.07654002,-118.38,2020/11/30 21:07:00+00,POINT (-118.38 34.07654002),Cedars-Sinai Medical Center,Short Term,2021-03-19,Los Angeles,037,842.0,119.0,4.0,10.0,0.92,18.0,749.0,0.02,Southern California
-120.72066,35.55535002,6539,CA,050633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,93465,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.55535002,-120.72066,2020/11/30 21:07:00+00,POINT (-120.72066 35.55535002),Twin Cities Community Hospital,Short Term,2021-03-19,San Luis Obispo,079,56.0,10.0,0.0,7.0,0.3,3.0,47.0,0.06,Southern California
-117.056649,32.99656801,6540,CA,050636,PALOMAR MEDICAL CENTER POWAY,15615 POMERADO ROAD,POWAY,92064,Short Term,0,0.784,No,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,32.99656801,-117.056649,2020/11/30 21:07:00+00,POINT (-117.056649 32.99656801),Palomar Medical Center Poway,Short Term,2021-03-19,San Diego,073,68.0,12.0,0.0,5.0,0.58,1.0,41.0,0.02,Southern California
-118.184038,34.023714,6541,CA,050641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,90023,Short Term,4,0.506,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34.023714,-118.184038,2020/11/30 21:07:00+00,POINT (-118.184038 34.023714),East Los Angeles Doctors Hospital,Short Term,2021-03-19,Los Angeles,037,102.0,10.0,0.0,7.0,0.3,1.0,20.0,0.05,Southern California
-118.2047294,34.06196686,6542,CA,050660,USC KENNETH NORRIS JR CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,90089,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.06196686,-118.2047294,2020/11/30 21:07:00+00,POINT (-118.2047294 34.06196686),Usc Kenneth Norris Jr Cancer Hospital,Short Term,2021-03-19,Los Angeles,037,60.0,3.0,0.0,0.0,1.0,0.0,35.0,0.0,Southern California
-118.186366,34.0191019800001,6543,CA,050663,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,90023,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.01910198,-118.186366,2020/11/30 21:07:00+00,POINT (-118.186366 34.01910198),Los Angeles Community Hospital,Short Term,2021-03-19,Los Angeles,037,191.0,23.0,3.0,12.0,0.48,9.0,120.0,0.08,Southern California
-122.455811,37.748793,6544,CA,050668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,94116,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.748793,-122.455811,2020/11/30 21:07:00+00,POINT (-122.455811 37.748793),Laguna Honda Hospital & Rehabilitation Center,Short Term,2021-03-19,San Francisco,075,11.0,0.0,0.0,0.0,,0.0,3.0,0.0,Bay Area
-121.4223976,38.4703946400001,6545,CA,050674,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.47039464,-121.4223976,2020/11/30 21:07:00+00,POINT (-121.4223976 38.47039464),Kaiser Foundation Hosp So Sacramento,Short Term,2021-03-19,Sacramento,067,224.0,24.0,3.0,2.0,0.92,26.0,199.0,0.13,Greater Sacramento
-118.588612,34.171261980000104,6546,CA,050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.17126198,-118.588612,2020/11/30 21:07:00+00,POINT (-118.588612 34.17126198),Kaiser Foundation Hospital - Woodland Hills,Short Term,2021-03-19,Los Angeles,037,222.0,17.0,1.0,8.0,0.53,10.0,130.0,0.08,Southern California
-117.956258,33.70114098,6547,CA,050678,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.70114098,-117.956258,2020/11/30 21:07:00+00,POINT (-117.956258 33.70114098),Memorialcare Orange Coast Medical Center,Short Term,2021-03-19,Orange,059,232.0,29.0,3.0,3.0,0.9,8.0,143.0,0.06,Southern California
-117.1677601,33.7178738900001,6548,CA,050684,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,92585,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.71787389,-117.1677601,2020/11/30 21:07:00+00,POINT (-117.1677601 33.71787389),Menifee Global Medical Center,Short Term,2021-03-19,Riverside,065,84.0,10.0,1.0,4.0,0.6,1.0,41.0,0.02,Southern California
-117.469182,33.90494499,6549,CA,050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,92505,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.90494499,-117.469182,2020/11/30 21:07:00+00,POINT (-117.469182 33.90494499),"Kaiser Foundation Hospital, Riverside",Short Term,2021-03-19,Riverside,065,220.0,22.0,7.0,2.0,0.91,22.0,128.0,0.17,Southern California
-121.958303,37.776067,6550,CA,050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.776067,-121.958303,2020/11/30 21:07:00+00,POINT (-121.958303 37.776067),San Ramon Regional Medical Center,Short Term,2021-03-19,Contra Costa,013,52.0,12.0,1.0,9.0,0.25,2.0,49.0,0.04,Bay Area
-122.726089,38.471816,6551,CA,050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,95403,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.471816,-122.726089,2020/11/30 21:07:00+00,POINT (-122.726089 38.471816),Kaiser Foundation Hospital-Santa Rosa,Short Term,2021-03-19,Sonoma,097,134.0,6.0,2.0,1.0,0.83,5.0,114.0,0.04,Bay Area
-118.20266,34.061975,6552,CA,050696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,90033,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.061975,-118.20266,2020/11/30 21:07:00+00,POINT (-118.20266 34.061975),Keck Hospital of Usc,Short Term,2021-03-19,Los Angeles,037,401.0,78.0,8.0,4.0,0.95,27.0,245.0,0.11,Southern California
-122.41677,40.58591798,6553,CA,050697,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,96001,Short Term,6,0.992,No,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.58591798,-122.41677,2020/11/30 21:07:00+00,POINT (-122.41677 40.58591798),Patients' Hospital of Redding,Short Term,2021-03-19,Shasta,089,10.0,0.0,0.0,0.0,,0.0,4.0,0.0,Northern California
-117.18368,33.55891002,6554,CA,050701,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.55891002,-117.18368,2020/11/30 21:07:00+00,POINT (-117.18368 33.55891002),Southwest Healthcare System,Short Term,2021-03-19,Riverside,065,195.0,26.0,2.0,6.0,0.77,10.0,187.0,0.05,Southern California
