state_code,county_name,county_fips_code,county_population_in_2012,county_income_in_2012,5th_percentile_damages,17th_percentile_damages,median_damages,83rd_percentile_damages,95th_percentile_damages
NE,Frontier County,31063,2731,48903,-0.246940002,0.482760012,1.969499946,3.681900024,5.214300156
IN,Allen County,18003,360830,38370,-0.741479993,0.377200007,1.968600035,4.226500034,7.198200226
VA,Prince William County,51153,158080,47586,0.810679972,1.222300053,1.958999991,3.041800022,4.287399769
WV,Marshall County,54051,32684,37447,-1.293400049,-0.090744004,1.953799963,5.624300003,11.6079998
IA,Cedar County,19031,18425,44852,-1.117300034,0.286920011,1.950999975,3.921600103,6.281599998
NE,Washington County,31177,20291,46959,-0.579349995,0.495889992,1.943400025,3.439399958,4.725699902
IL,Cook County,17031,5232300,49734,-0.391360015,0.759140015,1.942899942,3.785099983,6.54460001
IA,Sioux County,19167,34348,44080,-0.731769979,0.476709992,1.93840003,3.394999981,5.028100014
NE,Gosper County,31073,2038,49535,-0.908749998,0.101719998,1.937600017,4.34980011,6.794300079
NJ,Camden County,34007,513100,44742,0.028144,0.740970016,1.936200023,4.055500031,7.453100204
CO,Yuma County,08125,10117,46497,-0.273099989,0.559119999,1.935700059,3.797800064,5.563300133
TX,Sherman County,48421,3067,57913,0.090504996,0.750670016,1.933099985,3.899600029,6.499199867
DE,New Castle County,10003,546020,49215,0.100680001,0.784640014,1.929200053,3.909499884,6.268899918
IL,Mercer County,17131,16176,40078,-1.800300002,-0.155399993,1.925500035,4.150000095,7.117499828
SD,Hutchinson County,46067,7206,47901,-2.267400026,-0.497170001,1.920799971,5.177199841,7.741899967
SD,Bon Homme County,46009,7038,36230,-2.168800116,-0.638140023,1.914199948,4.761300087,7.449500084
IN,Pulaski County,18131,13053,37404,-2.077100039,-0.210350007,1.908499956,4.799799919,9.445500374
CO,Cheyenne County,08017,1887,50821,-0.271479994,0.625199974,1.904700041,3.939800024,6.586500168
NC,Clay County,37043,10656,27383,-2.776299953,-0.884530008,1.89260006,6.197299957,14.13099957
PA,Montgomery County,42091,809620,75153,0.397540003,0.88677001,1.891899943,3.500699997,5.163199902
IN,Wabash County,18169,32428,37577,-1.858500004,-0.084031999,1.887099981,5.072299957,8.715600014
OH,Harrison County,39067,15694,29585,-2.644200087,-0.946839988,1.886000037,7.507199764,15.92000008
WV,Tyler County,54095,9033,30100,-2.268699884,-0.667129993,1.882300019,6.813700199,13.21800041
VA,Harrisonburg city,51660,64300,32069,0.096574999,0.831669986,1.881000042,3.909800053,6.211999893
IA,Greene County,19073,9161,47592,-2.54550004,-0.360780001,1.878100038,4.247900009,6.652400017
NE,Brown County,31017,3021,43673,-1.55340004,-0.288839996,1.876099944,4.828100204,7.355400085
MD,Montgomery County,24031,1006500,73909,0.711769998,1.155400038,1.874300003,2.943000078,3.980099916
NE,Kearney County,31099,6534,63213,-0.223700002,0.524129987,1.868899941,3.415999889,4.903900146
NJ,Atlantic County,34001,275570,41927,-0.306589991,0.442149997,1.86650002,4.115699768,7.542900085
IN,Fulton County,18049,20664,35506,-2.25819993,-0.23308,1.86619997,4.565199852,8.788399696
IL,Grundy County,17063,50150,40559,-0.901300013,0.459219992,1.865399957,3.793499947,6.883900166
WI,Crawford County,55023,16531,33604,-2.823299885,-0.67602998,1.859300017,5.068600178,8.461000443
IN,Lake County,18089,493190,37127,-1.521299958,0.019038999,1.857599974,4.338500023,8.865599632
IA,Black Hawk County,19013,131660,38883,-1.776600003,-0.20363,1.857499957,3.927599907,5.951099873
WV,Berkeley County,54003,107060,35300,-0.388000011,0.438329995,1.853500009,4.624000072,8.35779953
OH,Jefferson County,39081,68347,32936,-2.526599884,-0.959630013,1.847200036,7.010200024,13.75199986
VA,Augusta County,51015,39635,35502,-0.636600018,0.325700015,1.845499992,4.613200188,8.222399712
IN,Boone County,18011,59076,61233,0.021859,0.798280001,1.844200015,3.687299967,5.750199795
OH,Huron County,39077,59295,33600,-0.952960014,0.173720002,1.837200046,4.915800095,9.13560009
OH,Sandusky County,39143,60560,34448,-1.123900056,0.138170004,1.83220005,4.974299908,9.1729002
IL,Bureau County,17011,34337,37189,-2.703999996,-0.67426002,1.83039999,4.501100063,8.186800003
WV,Brooke County,54009,23791,34511,-2.041399956,-0.62628001,1.829399943,6.585400105,12.66699982
OH,Tuscarawas County,39157,92488,34036,-1.16260004,-0.03083,1.824399948,5.284399986,9.183600426
OH,Shelby County,39149,49142,36085,-0.846539974,0.363689989,1.82009995,4.291999817,7.848199844
MD,Washington County,24043,149160,38429,-0.578480005,0.159480006,1.817199945,4.653100014,8.64770031
IL,Will County,17197,682190,41990,-0.063588001,0.736150026,1.810700059,3.16869998,5.218800068
NJ,Cumberland County,34011,157790,34170,-0.958130002,0.141509995,1.797700047,4.797399998,9.299799919
OH,Auglaize County,39011,45866,39868,-1.185700059,0.068159997,1.792600036,4.727399826,8.817700386
MD,Anne Arundel County,24003,550720,58393,0.317809999,0.832099974,1.787400007,3.610399961,5.828700066
NE,Thomas County,31171,691,42398,-1.314100027,-0.311089993,1.776000023,4.623300076,6.697000027
IA,O'Brien County,19141,14163,50918,-1.879299998,-0.340979993,1.774199963,4.259300232,6.339600086
OH,Coshocton County,39031,36806,31902,-1.746999979,-0.304760009,1.773300052,5.750500202,11.26599979
OH,Darke County,39037,52506,36217,-1.285699964,0.052751999,1.76970005,4.798500061,9.149200439
SD,Yankton County,46135,22591,37879,-1.45539999,-0.303829998,1.763399959,3.930700064,5.660200119
NE,Madison County,31119,35122,41950,-1.152500033,0.0072859,1.755399942,4.097300053,6.085100174
PA,Lancaster County,42071,526770,39422,-0.455989987,0.388390005,1.735499978,4.497099876,8.402500153
CA,Nevada County,06057,98333,47661,-0.959060013,-0.134020001,1.712000012,3.439699888,5.508100033
IA,Allamakee County,19005,14131,38961,-2.390100002,-0.488449991,1.703299999,4.175499916,7.335100174
ID,Payette County,16075,22673,31770,-1.973399997,-0.181769997,1.693799973,4.482500076,7.007100105
ID,Canyon County,16027,193860,26123,-2.932300091,-0.267569989,1.691799998,4.057600021,5.902200222
OH,Seneca County,39147,56025,32103,-1.457800031,-0.10836,1.691200018,4.848599911,9.405400276
OH,Defiance County,39039,38818,33685,-1.282999992,-0.015796,1.690799952,4.277699947,8.252300262
PA,Adams County,42001,101540,40335,-0.345919997,0.408399999,1.687299967,4.280399799,7.344500065
MD,St. Mary's County,24037,109000,49101,0.075255997,0.669019997,1.685700059,3.321700096,6.029699802
VA,Goochland County,51075,21350,87662,0.426250011,0.893809974,1.67900002,2.968100071,4.758500099
VA,Bath County,51017,4655,45370,-2.032399893,-0.676720023,1.677700043,4.612500191,8.517800331
IL,Kendall County,17093,118150,39432,-0.110380001,0.732620001,1.665599942,2.968400002,4.920000076
IA,Monona County,19133,9142,39211,-4.384399891,-1.709200025,1.659500003,5.580800056,8.99489975
IL,Winnebago County,17201,291920,36372,-1.591099977,0.070906997,1.655900002,3.891400099,7.185800076
IA,Benton County,19011,25861,44713,-1.227699995,0.151360005,1.654999971,3.440399885,5.67320013
OH,Morrow County,39117,35003,31115,-1.113100052,-0.033376999,1.645799994,4.479700089,9.120599747
PA,Greene County,42059,38084,39699,-1.388000011,-0.322840005,1.642400026,4.862400055,10.3920002
IN,LaPorte County,18091,111160,35024,-2.028899908,-0.255499989,1.641800046,4.351299763,8.260800362
CA,El Dorado County,06017,180610,53961,-0.289279997,0.444059998,1.640699983,3.073499918,4.639699936
WV,Monongalia County,54061,100530,39525,-0.32227999,0.368829995,1.63440001,3.84559989,6.683000088
NE,Keith County,31101,8210,43303,-1.457299948,-0.512780011,1.630599976,3.737299919,5.849100113
IA,Marshall County,19127,41058,36852,-3.477200031,-0.874249995,1.62530005,4.492300034,7.174200058
NE,Pierce County,31139,7180,44274,-1.988800049,-0.46785,1.621999979,3.798700094,5.780200005
IL,Kane County,17089,521840,41016,-0.351249993,0.625069976,1.620499969,2.928900003,4.787000179
NE,Grant County,31075,615,34675,-0.60589999,0.229969993,1.618700027,3.521899939,4.631899834
NE,Hooker County,31091,711,38100,-3.436199903,-1.679299951,1.616600037,5.31099987,8.152299881
VA,Arlington County,51013,221950,81684,0.721149981,1.045300007,1.615499973,2.566400051,3.707499981
OH,Logan County,39091,45454,36638,-1.311699986,0.03506,1.613899946,4.220699787,8.325200081
IA,Guthrie County,19077,10771,43569,-2.043400049,-0.32486999,1.612400055,4.004000187,6.130400181
IA,Adams County,19003,3904,58326,-1.556399941,-0.105920002,1.610900044,3.478899956,5.629000187
VA,Wise County,51195,22439,30622,-2.086299896,-0.616509974,1.607300043,5.062900066,11.90699959
PA,Cumberland County,42041,239200,46547,-0.275279999,0.321819991,1.59800005,3.946500063,6.934500217
IA,Jackson County,19097,19689,38228,-2.189199924,-0.445160002,1.597800016,3.959800005,6.944300175
CA,Santa Barbara County,06083,430730,49307,-1.700199962,-0.049203999,1.59679997,4.085999966,7.434299946
IA,Story County,19169,91721,38798,-0.602479994,0.450940013,1.596500039,2.951100111,4.340899944
NE,Deuel County,31049,1973,38832,-2.415899992,-0.753889978,1.596400023,4.921199799,8.509900093
WV,Ohio County,54069,44056,42118,-1.513700008,-0.577849984,1.596099973,5.670899868,11.02700043
MD,Charles County,24017,150790,49596,0.147510007,0.733770013,1.582000017,3.022200108,5.541999817
OH,Hancock County,39063,75647,39131,-0.932680011,0.159730002,1.576300025,4.43200016,7.795499802
WV,Pendleton County,54071,7532,32116,-1.764400005,-0.437029988,1.572000027,5.546299934,11.63799953
ID,Ada County,16001,408890,41643,-0.518679976,0.433970004,1.571499944,2.998100042,4.441299915
OH,Wyandot County,39175,22592,34377,-1.478299975,-0.204929993,1.565999985,5.071400166,9.854399681
WA,Franklin County,53021,85831,30704,-1.154099941,0.082892001,1.565899968,3.554399967,5.081099987
OH,Cuyahoga County,39035,1265900,47116,-0.813499987,0.127309993,1.55250001,4.324299812,8.085399628
SD,Bennett County,46007,3438,29586,-3.1723001,-1.290199995,1.542999983,4.49090004,6.860099792
VA,Page County,51139,23872,32260,-1.593899965,-0.420949996,1.538300037,5.119999886,10.46100044
MD,Calvert County,24009,89661,52495,-0.037505001,0.631449997,1.537199974,3.055599928,5.41779995
MD,Howard County,24027,299690,66891,0.570919991,0.922010005,1.531999946,2.456399918,3.573999882
OH,Putnam County,39137,34181,39636,-1.076900005,0.027209001,1.524199963,3.924400091,7.284699917
IA,Carroll County,19027,20674,47159,-1.680299997,-0.261590004,1.522600055,3.541699886,5.336699963
NE,Greeley County,31077,2457,40326,-2.968199968,-1.389000058,1.513499975,4.628600121,6.703499794
CA,Yuba County,06115,72977,32931,-1.827399969,-0.626869977,1.511199951,3.625,6.530799866
OH,Delaware County,39041,181150,61519,0.401639998,0.796630025,1.507699966,2.624700069,4.269000053
WV,Jefferson County,54037,54566,43530,-0.407180011,0.234490007,1.502099991,3.607599974,6.591300011
NJ,Ocean County,34029,580710,42499,-1.066699982,-0.200949997,1.500499964,4.248799801,8.312999725
NJ,Union County,34039,545000,54649,0.043202002,0.516550004,1.496700048,3.098599911,5.077899933
IL,DeKalb County,17037,104690,33454,-1.35010004,0.073291004,1.494500041,3.119299889,5.495999813
VA,Warren County,51187,37963,39577,-0.905969977,-0.032775,1.493100047,4.001299858,7.50549984
NJ,Bergen County,34003,920440,71380,0.288439989,0.636799991,1.483700037,2.880199909,4.92509985
IA,Dallas County,19049,72121,52370,-0.258320004,0.544719994,1.479699969,2.556900024,3.612600088
SD,Hanson County,46061,3394,58249,-0.199410006,0.49515,1.45720005,2.582700014,3.38499999
SD,Jackson County,46071,3177,26107,-4.139900208,-1.879600048,1.456500053,5.25,8.381500244
IN,Elkhart County,18039,199240,34544,-1.267799973,-0.01528,1.449900031,4.015100002,6.933100224
IA,Bremer County,19017,24463,43468,-1.730800033,-0.119960003,1.449499965,3.582099915,5.933199883
CA,Sonoma County,06097,490840,45218,-1.675099969,-0.372590005,1.445199966,4.082499981,7.647399902
SD,Lyman County,46085,3793,42595,-1.310600042,-0.243149996,1.432899952,3.281800032,4.689599991
PA,Huntingdon County,42061,46018,32761,-1.350499988,-0.381749988,1.432399988,4.558899879,9.05739975
WV,Upshur County,54097,24506,30982,-2.202800035,-0.680400014,1.430799961,5.526500225,12.31900024
OH,Erie County,39043,76442,40926,-1.247900009,-0.070866004,1.425600052,4.199200153,8.003299713
SD,Clay County,46027,14091,37622,-1.198099971,-0.138280004,1.414800048,2.975899935,4.198200226
WV,Hancock County,54029,30328,34418,-2.174099922,-0.794480026,1.405900002,5.965799809,12.29599953
VA,Norton city,51720,22439,30622,-2.301199913,-0.962119997,1.39989996,4.772299767,10.4630003
VA,Fairfax County,51059,380380,72453,0.624319971,0.908999979,1.39380002,2.291199923,3.369800091
NE,Buffalo County,31019,47644,50643,-0.608290017,0.11936,1.389899969,2.821000099,4.067299843
NE,Keya Paha County,31103,799,56302,-0.502420008,0.173460007,1.389799953,2.946399927,4.161200047
MT,Big Horn County,30003,13008,27455,-3.514899969,-1.100399971,1.388200045,4.825399876,7.477499962
IA,Boone County,19015,26234,42842,-2.445600033,-0.649540007,1.386899948,3.472100019,5.383600235
CA,Alameda County,06001,1556200,51746,-0.757579982,0.121590003,1.377799988,3.237699986,5.949500084
UT,Millard County,49027,12543,29459,-1.815000057,-0.699710011,1.375200033,4.953299999,9.048600197
NE,Cuming County,31039,9090,66533,-0.94678998,-0.120909996,1.373999953,3.009299994,4.162899971
IN,Marshall County,18099,47025,33499,-1.685600042,-0.158779994,1.373900056,4.159100056,7.869100094
IA,Iowa County,19095,16206,50153,-1.545099974,-0.226019993,1.370100021,3.175600052,5.506599903
NE,Holt County,31089,10409,49806,-1.75150001,-0.757920027,1.369300008,3.568300009,5.286200047
IA,Webster County,19187,37253,40563,-3.159499884,-1.095000029,1.367599964,3.986399889,5.875199795
WV,Barbour County,54001,16860,28579,-2.452600002,-1.023599982,1.361999989,6.36070013,14.77900028
NE,Valley County,31175,4229,40617,-2.807800055,-1.291800022,1.343799949,4.490200043,7.174399853
NE,Cedar County,31027,8770,44927,-1.922000051,-0.781400025,1.335399985,3.458899975,5.545100212
MI,Wayne County,26163,1792800,34876,-1.877699971,-0.32080999,1.332100034,3.97149992,8.874300003
KY,Pike County,21195,64563,33865,-2.295099974,-0.96092999,1.323400021,4.611800194,9.820699692
PA,Beaver County,42007,170220,39701,-1.730499983,-0.698050022,1.316499949,5.356999874,10.99600029
UT,Wasatch County,49051,25374,36362,-0.531069994,0.29519999,1.307899952,2.794699907,5.131700039
OH,Ottawa County,39123,41361,41824,-1.357200027,-0.184440002,1.301100016,3.981400013,8.610199928
KY,Letcher County,21133,23946,29245,-2.659600019,-1.041100025,1.291399956,4.691699982,10.47599983
NE,Lincoln County,31111,36029,44362,-1.346099973,-0.352780014,1.274500012,3.349999905,5.309999943
OH,Lucas County,39095,437380,38789,-1.45630002,-0.213379994,1.266800046,3.766400099,7.664299965
IA,Ida County,19093,7091,49977,-2.403700113,-0.896799982,1.265599966,3.651499987,5.467400074
UT,Iron County,49021,46730,24737,-1.30309999,-0.223820001,1.262599945,3.506799936,6.60890007
PA,Chester County,42029,506320,69020,0.105159998,0.547420025,1.257099986,2.403700113,4.267799854
NM,San Juan County,35045,128370,33742,-1.061300039,-0.16629,1.255800009,2.655999899,5.941599846
OH,Licking County,39089,167720,37679,-1.238399982,-0.218759999,1.252300024,3.803900003,7.016200066
VA,Clarke County,51043,14316,52010,-0.557500005,0.007767,1.238000035,3.483200073,6.670599937
CO,Las Animas County,08071,14986,33040,-2.151299953,-0.678579986,1.227499962,3.663700104,7.571499825
IL,Lee County,17103,35141,36284,-2.502599955,-0.754719973,1.226400018,3.930399895,6.690000057
SD,Sanborn County,46111,2325,39886,-2.652699947,-1.00940001,1.219099998,3.899300098,6.075099945
IA,Winneshiek County,19191,21036,41444,-1.896900058,-0.466780007,1.206500053,3.045099974,4.680900097
VA,Buchanan County,51027,23837,37097,-1.838999987,-0.611639977,1.203199983,4.139800072,8.402400017
OH,Marion County,39101,66235,32169,-2.026000023,-0.577970028,1.200799942,4.409999847,8.757300377
WY,Converse County,56009,14005,46495,-0.872359991,0.040185001,1.193300009,2.497600079,3.756400108
OH,Hocking County,39073,29291,30476,-2.3052001,-1.006500006,1.189100027,4.376200199,9.96969986
IA,Plymouth County,19149,24881,50506,-1.425199986,-0.380259991,1.188500047,2.859499931,4.252999783
IN,Hamilton County,18057,289570,60343,0.11462,0.593540013,1.187899947,2.084599972,3.290199995
NJ,Middlesex County,34023,824450,50261,-0.266909987,0.282160014,1.172199965,2.697900057,4.707600117
WI,La Crosse County,55063,116830,41193,-1.785400033,-0.463999987,1.167400002,2.969799995,5.076600075
UT,Sanpete County,49039,28029,24045,-2.684000015,-1.018900037,1.156399965,3.579299927,8.185899734
IA,Buena Vista County,19021,20548,45827,-2.042500019,-0.563660026,1.156100035,2.957099915,4.460400105
WA,Benton County,53005,182400,40652,-1.513399959,-0.228760004,1.155599952,2.994699955,4.408699989
IN,St. Joseph County,18141,266570,38378,-1.55340004,-0.326130003,1.155500054,3.764499903,7.213900089
PA,Juniata County,42067,24915,33698,-1.404500008,-0.454320014,1.135100007,4.376399994,9.505800247
NY,Rockland County,36087,317830,52134,-0.322620004,0.220950007,1.128600001,2.411499977,4.394199848
IL,Ogle County,17141,52839,38112,-2.002199888,-0.591000021,1.124199986,2.933500051,5.967000008
NE,Perkins County,31135,2947,64616,-1.147699952,-0.313529998,1.118499994,2.748899937,4.066800117
SD,Turner County,46125,8332,46641,-2.56430006,-1.2148,1.113299966,3.564899921,5.620500088
NJ,Burlington County,34005,451210,51390,-0.324209988,0.256469995,1.112800002,2.791699886,5.096300125
CA,Placer County,06061,361450,52175,-0.95095998,-0.267949998,1.112499952,2.647000074,4.681799889
MI,Monroe County,26115,150840,36822,-1.397500038,-0.194910005,1.110100031,3.373800039,6.361800194
CA,Mariposa County,06043,17845,38899,-1.962599993,-0.797950029,1.097499967,3.129300117,6.432899952
IN,Noble County,18113,47424,31542,-2.356899977,-0.644760013,1.094900012,3.558500051,7.537099838
PA,Bucks County,42017,626190,59586,-0.206019998,0.266420007,1.092499971,2.500499964,4.637499809
