oshpd_id,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,PED_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,RESP_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,CHEMDEP_RECOVERY_LIC_BEDS,PSYCH_LIC_BEDS,SN_LIC_BEDS,INTERC_LIC_BEDS,IC_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,PSYCH_PATS_LOCKED_ON_1231,PSYCH_PATS_OPEN_ON_1231,PSYCH_PATS_TOT_BY_UNIT_ON_1231,PSYCH_PATS_0_TO_17_ON_1231,PSYCH_PATS_18_TO_64_ON_1231,PSYCH_PATS_65_AND_UP_ON_1231,PSYCH_PATS_TOT_BY_AGE_ON_1231,PSYCH_PATS_MED_TRAD_ON_1231,PSYCH_PATS_MED_MC_ON_1231,PSYCH_PATS_MED_CAL_TRAD_ON_1231,PSYCH_PATS_MED_CAL_MC_ON_1231,PSYCH_PATS_COUNTY_INDIGENT_PROG,PSYCH_PATS_3RD_PARTIES_TRAD,PSYCH_PATS_3RD_PARTIES_MC,PSYCH_PATS_SHORT_DOYLE,PSYCH_PATS_OTHER_INDIGENT,PSYCH_PATS_OTHER_PAYERS,PSYCH_PATS_TOT_BY_PAYOR,SHORT_DOYLE_SVCS_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,IP_PAL_CARE_PROG_OFFERED,OP_PAL_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,PED_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,RESP_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,CHEMDEP_RECOVERY_LIC_BED_DAYS,PSYCH_LIC_BED_DAYS,SN_LIC_BED_DAYS,INTERC_LIC_BED_DAYS,IC_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,PED_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,RESP_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,CHEMDEP_RECOVERY_DISCHARGES,PSYCH_DISCHARGES,SN_DISCHARGES,INTERC_DISCHARGES,IC_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,RESP_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,PED_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,RESP_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,CHEMDEP_RECOV_CEN_DAYS,PSYCH_CEN_DAYS,SN_CEN_DAYS,INTERC_CEN_DAYS,IC_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,PED_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,RESP_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,CHEMDEP_RECOV_ALOS_CY,PSYCH_ALOS_CY,SN_ALOS_CY,INTERC_ALOS_CY,IC_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,PED_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,RESP_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,CHEMDEP_RECOV_ALOS_PY,PSYCH_ALOS_PY,SN_ALOS_PY,INTERC_ALOS_PY,IC_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_VISITS_TOT,ED_STATIONS_ON_1231,NON_EMER_VISITS_IN_ED,LWOBS,ED_AMBULANCE_DIV_HOURS,ED_HR_DIV_JAN,ED_HR_DIV_FEB,ED_HR_DIV_MAR,ED_HR_DIV_APR,ED_HR_DIV_MAY,ED_HR_DIV_JUN,ED_HR_DIV_JUL,ED_HR_DIV_AUG,ED_HR_DIV_SEP,ED_HR_DIV_OCT,ED_HR_DIV_NOV,ED_HR_DIV_DEC,ED_HR_DIV_TOT,EMSA_TRAUMA_DESIGNATION_PED,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ED_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_ALT_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_CARDIO_SURG_SVCS,CARDIO_OPER_RM,CARDIO_SURG_OPER_PED_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,CARDIO_SURG_OPER_BYPASS_USED_TOT,CABG_SURG,CARD_CATH_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,CARD_CATH_ADLT_IP_DIAG_VISITS,CARD_CATH_ADLT_OP_DIAG_VISITS,CARD_CATH_DIAG_VISITS_TOT,DIAG_CARD_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,CATH_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATH_BASED_VENT_ASSIST_DEV_INS,ALL_OTHER_CATH_PROC,CATH_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,CARDIO_SURG_OPER_PED_NOBYPASS,CARDIO_SURG_OPER_ADULT_NOBYPASS,CARDIO_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,CARD_CATH_ADULT_IP_THER_VIS,CARD_CATH_ADULT_OUTPAT_THER_VIS,CARD_CATH_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106380865,106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,94116,Yes,01/01/2018,12/31/2018,,220000040,11/01/2018,10/31/2019,Open,Parent Facility,,No,No,-122.45871,37.74761,District 17,District 11,District 12,06075030500,162g,,04 - West Bay,San Francisco,General Acute Care Hospital,City or County,Long-Term Care (SN / IC),6,0,0,0,0,0,0,0,5,11,0,0,769,0,0,780,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,No,2190,0,0,0,0,0,0,0,1825,4015,0,0,280685,0,0,284700,18,0,0,0,0,0,0,0,25,43,0,0,710,0,0,753,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,425,493,0,0,276807,0,0,277300,0,0,0,3.8,,,,,,,,17,11.5,,,389.9,,,368.3,,,4.1,0,0,0,0,0,0,0,20.8,13.9,0,0,338.9,0,0,315.6,0,0,,,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,No,,,,500+,City or County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106380868,106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,401 PARNASSUS AVENUE,SAN FRANCISCO,94143,Yes,01/01/2018,12/31/2018,The Regents of the University of California,220000377,11/01/2018,10/31/2019,Open,Parent Facility,,No,No,-122.45665,37.76372,District 17,District 11,District 12,06075030102,162g,,04 - West Bay,San Francisco,Acute Psychiatric Hospital,University of California,Psychiatric,0,0,0,0,0,0,0,0,0,,0,56,0,0,0,56,0,0,0,,16,0,16,0,14,2,16,8,1,0,1,0,0,6,0,0,0,16,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,22222,0,0,0,22222,0,0,0,0,0,0,0,0,0,,0,575,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5604,0,0,0,5604,0,0,0,,,,,,,,,,,,9.8,,,,9.8,,,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,10.4,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,No,,,,50 - 99,University,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106380895,106380895,UCSF MEDICAL CENTER AT MOUNT ZION,1600 DIVISADERO STREET,SAN FRANCISCO,94115,Yes,01/01/2018,12/31/2018,Regent of the University of California,220000091,04/01/2018,03/31/2019,Open,Consolidated Facility,,No,No,-122.43959,37.78436,District 19,District 11,District 12,06075015500,162h,,04 - West Bay,San Francisco,General Acute Care Hospital,University of California,General Medical / Surgical,133,0,0,7,0,0,0,0,0,140,0,0,0,0,0,140,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,48545,0,0,2555,0,0,0,0,0,51100,0,0,0,0,0,51100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6025,0,9,0,9,Yes,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,628764,,,,,,,,,,104.4,,Respondent,Urban,LAUREL HEIGHTS/OCEAN BEACH NORTH/RICHMOND/SUTRO HEIGHTS,No,,,,100 - 149,University,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106380929,106380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,2333 BUCHANAN STREET,SAN FRANCISCO,94115,Yes,01/01/2018,12/31/2018,Sutter Health,220000197,01/30/2018,01/29/2019,Open,Parent Facility,,No,No,-122.43102,37.79149,District 19,District 11,District 12,06075013500,162b,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,255,0,0,29,7,0,0,0,0,291,0,18,0,0,0,309,0,0,,0,14,,14,,14,,14,4,,8,,,,1,,,1,14,Yes,,,,,Yes,Yes,93075,0,0,10585,2555,0,0,0,0,106215,0,6570,0,0,0,112785,11715,,,304,87,,,,,12106,,558,,,,12664,,,,2285,515,,,,,60921,,,8263,1655,,,,,70839,,5182,,,,76021,,,,5.2,,,3.2,2.8,,,,,5.8,,9.3,,,,6,,,5,0,0,3.2,2.3,0,0,0,0,5.7,0,11,0,0,0,5.9,0,0,,Basic,96,1008,5019,6759,5199,18081,19,0,532,Yes,141,108,119,65,89,86,89,67,72,112,101,179,1228,,Basic,1,2,30,851,6336,7220,25301,3920,1296,,,11,11,Yes,,,,,,,Cardiovascular Surgery Services,,0,218,218,87,4,0,0,910,933,1843,1387,193,135,142,102,44,400,45,28,0,0,416,2355,15,0,0,26,3,107,5398,768314,208748,0,45,45,0,0,518,669,1187,196,161.1,,Respondent,Urban,COW HOLLOW/FINANCIAL DISTRICT/MARINA/NOB HILL/PACIFIC HEIGHTS/RUSSIAN HILL/SEACLIFF,No,,,1,300 - 499,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25301,97,1010,5049,7610,11535,0,0,0
106380933,106380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,601 DUBOCE AVENUE,SAN FRANCISCO,94117,Yes,01/01/2018,12/31/2018,Sutter Health,220000197,01/30/2018,01/29/2019,Open,Consolidated Facility,,No,No,-122.43465,37.7691,District 17,District 11,District 12,06075016900,162g,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,129,0,0,8,0,0,0,0,48,185,0,0,38,0,0,223,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,47085,0,0,2920,0,0,0,0,17520,67525,0,0,13870,0,0,81395,2982,,,131,,,,,645,3758,,,249,,,4007,,,,693,,,,,,13656,,,2245,,,,,9468,25369,,,9241,,,34610,,,,4.6,,,2.7,,,,,14.7,6.8,,,37.1,,,8.6,,,4.8,0,0,2.7,0,0,0,0,16.5,6.9,0,0,23.3,0,0,8.8,0,0,,Basic,160,1098,4227,4222,2155,11862,11,0,221,Yes,37,34,52,36,37,43,52,45,29,30,29,52,476,,Basic,0,0,13,346,1346,1705,13567,1483,2693,,,8,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297103,292732,,,,,,,,,200.3,108.7,,Respondent,Urban,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,No,,,1,200 - 299,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13567,160,1098,4240,4568,3501,0,0,0
106380939,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,1001 POTRERO AVENUE,SAN FRANCISCO,94110,Yes,01/01/2018,12/31/2018,San Francisco Department of Public Health,220000063,08/16/2018,04/13/2019,Open,Parent Facility,Level I,Yes,No,-122.40637,37.75657,District 17,District 11,District 12,06075022802,162c,,04 - West Bay,San Francisco,General Acute Care Hospital,City or County,General Medical / Surgical,184,21,8,58,0,0,0,13,0,284,0,83,30,0,0,397,0,0,0,0,49,0,49,0,44,5,49,12,0,0,0,0,1,0,34,0,2,49,Yes,Yes,X,X,,,No,67160,7665,2920,21170,0,0,0,4745,0,103660,0,30295,10950,0,0,144905,12855,1416,477,754,0,0,0,28,0,15530,0,1142,299,0,0,16971,0,0,888,2921,0,0,0,25,0,66455,5526,912,10655,0,0,0,903,0,84451,0,17238,10521,0,0,112210,0,0,2075,5.2,3.9,1.9,2.9,,,,17,,5.4,,15.1,35.2,,,6.6,,,5.6,3.8,2.1,2.8,0,0,0,6.4,0,5.7,0,14.7,47.8,0,0,7,0,0,Level I,Comprehensive,1423,20653,29498,11274,2095,64943,59,0,0,Yes,440,328,426,391,335,382,377,271,307,377,560,432,4626,,Comprehensive,1,54,5711,4338,2804,12908,77851,4040,3831,0,0,12,12,,1074,81,13,,,233,Cardiac Catheterization Only,,0,0,,0,1,0,0,156,364,520,508,6,31,18,0,0,95,6,0,0,0,0,0,0,0,0,12,0,73,749,739712,361400,0,0,,0,0,50,119,169,183.1,94.3,,Respondent,Urban,BERNAL HEIGHTS/MISSION DISTRICT/POTRERO HILL,No,,,1,300 - 499,City or County,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,77851,0,0,0,0,1424,20707,35209,15612,4899,0,0,0
106380960,106380960,ST. FRANCIS MEMORIAL HOSPITAL,900 HYDE STREET,SAN FRANCISCO,94109,Yes,01/01/2018,12/31/2018,DIGNITY HEALTH,220000069,01/01/2018,12/31/2018,Open,Parent Facility,,No,No,-122.41695,37.78917,District 17,District 11,District 12,06075011100,162b,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,205,0,0,10,8,0,10,0,20,253,0,35,0,0,0,288,0,0,0,0,21,0,21,0,21,0,21,3,0,0,14,0,0,0,2,0,2,21,Yes,,,,,Yes,No,74825,0,0,3650,2920,0,3650,0,7300,92345,0,12775,0,0,0,105120,3538,0,0,168,0,0,173,0,291,4170,0,1000,0,0,0,5170,0,0,0,457,0,0,147,0,0,13866,0,0,2179,0,0,3649,0,4432,24126,0,8022,0,0,0,32148,0,0,0,3.9,,,3.5,,,11.4,,15.2,5.8,,8,,,,6.2,,,3.9,0,0,2.7,2,0,9.5,0,14.5,5.5,0,7.1,0,0,0,5.8,0,0,,Basic,3130,7895,35311,25027,10851,82214,21,14074,,Yes,20,18,22,23,42,8,7,2,3,5,5,22,177,,Basic,8,5,43,1116,8695,9867,92081,1585,1768,1,0,9,10,,0,0,0,,0,0,Cardiac Catheterization Only,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,271626,194143,0,0,,0,0,0,0,,171.4,109.8,Yes,Respondent,Urban,COW HOLLOW/FINANCIAL DISTRICT/MARINA/NOB HILL/PACIFIC HEIGHTS/RUSSIAN HILL/SEACLIFF,No,,,1,200 - 299,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92081,3138,7900,35354,26143,19546,0,0,0
106380964,106380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,Yes,01/01/2018,08/16/2018,Sutter Health,220000070,01/01/2018,08/16/2018,Closed,Parent Facility,,No,No,-122.42052,37.74799,District 17,District 11,District 12,06075025300,162c,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,98,20,8,10,5,0,0,8,0,149,0,0,0,0,0,149,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,22344,4560,1824,2280,1140,0,0,1824,0,33972,0,0,0,0,0,33972,1498,483,12,66,,,,55,,2114,,,20,,,2134,,,379,273,,,,13,,6870,1226,25,1088,,,,176,,9385,,,3513,,,12898,,,838,4.6,2.5,2.1,3.2,,,,2.6,,4.4,,,175.6,,,6,,,5.4,2.5,1.2,3.4,0,0,0,2.5,0,5,0,0,61.8,0,0,8.5,0,0,,Basic,143,1138,5087,4843,2116,13327,12,0,258,Yes,67,27,37,29,37,58,45,45,,,,,345,,Basic,0,1,5,179,1237,1422,14749,515,352,,,,,Yes,424,13,1,,,91,Cardiac Catheterization Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50579,25846,,,,,,,,,98.2,73.4,,Respondent,Urban,BERNAL HEIGHTS/MISSION DISTRICT/POTRERO HILL,No,,,1,100 - 149,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14749,143,1139,5092,5022,3353,0,0,0
106380965,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",450 STANYAN STREET,SAN FRANCISCO,94117,Yes,01/01/2018,12/31/2018,Dignity Health,220000071,05/05/2018,05/04/2019,Open,Parent Facility,,No,No,-122.45441,37.77408,District 17,District 11,District 12,06075016500,162g,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,167,0,0,37,0,0,0,0,36,240,0,35,0,0,0,275,0,0,,0,0,6,6,6,,,6,,,5,,,1,,,,,6,,,,,,,No,66935,0,0,13505,0,0,0,0,13140,93580,0,12775,2080,0,0,108435,3907,0,0,176,0,0,0,0,326,4409,0,989,0,0,0,5398,,,,519,,,,,,17502,,,2256,,,,,4948,24706,,4038,,,,28744,,,,4.5,,,3.2,,,,,15.2,5.6,,4.1,,,,5.3,,,4.5,0,0,3.4,0,0,0,0,14.2,5.6,0,4,0,0,0,5.3,0,0,,Basic,357,2207,7083,7852,4208,21707,12,0,12,No,,,,,,,,,,,,,,,Basic,1,2,19,471,3038,3531,25238,1232,1875,,,9,9,,,,,,,,Cardiovascular Surgery Services,1,0,14,14,,3,0,0,163,553,716,103,,,,,,,,,,,,,,,,,,,103,237224,200333,0,4,4,0,0,103,0,103,192.6,106.8,,Respondent,Urban,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,No,,,,200 - 299,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25238,358,2209,7102,8323,7246,0,0,0
106381154,106381154,UCSF MEDICAL CENTER,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,Yes,01/01/2018,12/31/2018,Regents of the University of California,220000091,04/01/2018,03/31/2019,Open,Parent Facility,,Yes,No,-122.457656,37.763515,District 17,District 11,District 12,06075030102,162g,,04 - West Bay,San Francisco,General Acute Care Hospital,University of California,General Medical / Surgical,423,4,10,86,16,0,0,51,0,590,0,0,0,0,0,590,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,154395,1460,3650,31390,5840,0,0,18615,0,215350,0,0,0,0,0,215350,20921,,,445,34,,,,,21400,,,,,,21400,,,,2763,750,,,,,120478,,,14940,5216,,,,,140634,,,,,,140634,,,,5.8,,,4.7,6.6,,,,,6.6,,,,,,6.6,,,5.4,0,0,5.9,8,0,0,0,0,6.2,0,0,0,0,0,6.2,0,0,,Basic,4,876,9446,9229,12828,32383,33,809,2845,Yes,129,96,97,86,71,93,89,59,59,76,92,123,1070,,Basic,3,7,30,34,9209,9283,41666,11021,4382,0,0,28,28,,0,0,0,,,,Cardiovascular Surgery Services,3,0,266,266,114,4,0,1,798,1008,1807,1807,158,127,164,113,51,260,31,0,0,11,652,11,490,26,0,17,0,623,4541,2740313,544440,0,25,25,0,0,1111,1622,2733,248.6,124.2,Yes,Respondent,Urban,BUENA VISTA/CASTRO/EUREKA VALLEY/FOREST HILL/HAIGHT-ASHBURY/NOE VALLEY/WEST OF TWIN PEAKS,No,,,1,500+,University,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41666,7,883,9476,9263,22037,0,0,0
106382715,106382715,CHINESE HOSPITAL,845 JACKSON STREET,SAN FRANCISCO,94133,Yes,01/01/2018,12/31/2018,,220000122,08/03/2018,05/31/2019,Open,Parent Facility,,No,No,-122.40926,37.79565,District 17,District 11,District 12,06075011300,162a,,04 - West Bay,San Francisco,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,59,0,0,6,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,No,21535,0,0,2190,0,0,0,0,0,23725,0,0,0,0,0,23725,1144,,,44,,,,,,1188,,,,,,1188,0,0,0,21,,,,,,4854,,,503,,,,,,5357,,,,,,5357,0,0,0,4.2,,,7.7,,,,,,4.5,,,,,,4.5,,,4.3,0,0,3.7,0,0,0,0,0,4.6,0,0,0,0,0,4.6,0,0,,Standby,110,587,1628,1503,813,4641,7,0,70,No,,,,,,,,,,,,,,,Standby,0,4,27,140,751,922,5563,298,1685,0,0,4,4,Yes,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40768,73173,0,0,,0,0,0,0,,136.8,43.4,,Respondent,Urban,CHINATOWN/CIVIC CENTER/INNER MISSION/NORTH BEACH/SOUTH OF MARKET/TENDERLOIN/WESTERN ADDITION,No,,,,50 - 99,Non-Profit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5563,110,591,1655,1643,1564,0,0,0
