brand,location_name,phone,street,city,state,zip,latitude,longitude,url
Chili's,Espanola,(505) 753-6667,415 Lowder Milk Rd,Espanola,NM,87532,36.012781,-106.065234,https://www.chilis.com/locations/us/new-mexico/espanola/espanola/
Chili's,Farmington,(505) 326-2700,4915 E. Main St.,Farmington,NM,87402,36.76715,-108.146809,https://www.chilis.com/locations/us/new-mexico/farmington/farmington/
Chili's,Hobbs,(575) 492-1882,1810 W Joe Harvey Blvd,Hobbs,NM,88240,32.742523,-103.158488,https://www.chilis.com/locations/us/new-mexico/hobbs/hobbs/
Chili's,Las Cruces,(575) 522-8081,426 S. Telshor,Las Cruces,NM,88001,32.3152559,-106.7462856,https://www.chilis.com/locations/us/new-mexico/las-cruces/las-cruces/
Chili's,Roswell,(575) 623-8880,4502 N. Main Street,Roswell,NM,88201,33.449193,-104.523825,https://www.chilis.com/locations/us/new-mexico/roswell/roswell/
Chili's,Santa Fe,(505) 474-9286,3795 Cerrillos Road,Santa Fe,NM,87507,35.643671,-106.011307,https://www.chilis.com/locations/us/new-mexico/santa-fe/santa-fe/
Chili's,Amherst,(716) 832-3730,1145 Niagara Falls Blvd.,Amherst,NY,14226,42.9847909,-78.822121,https://www.chilis.com/locations/us/new-york/amherst/amherst/
Chili's,Clarence,(716) 634-0505,4153 Transit Road,Buffalo,NY,14221,42.961929,-78.6961585,https://www.chilis.com/locations/us/new-york/buffalo/clarence/
Chili's,Niagara Falls,(716) 297-7326,1536 Military Road,Niagara Falls,NY,14304,43.0947404,-78.9731597,https://www.chilis.com/locations/us/new-york/niagara-falls/niagara-falls/
Chili's,Fingerlakes Crossing,(315) 252-5545,1624 Clark Street Road,Auburn,NY,13021,42.9275821,-76.6084097,https://www.chilis.com/locations/us/new-york/auburn/fingerlakes-crossing/
Chili's,"Newburgh, NY",(845) 567-2605,1274 Route 300,Newburgh,NY,12550,41.5050873,-74.0683912,https://www.chilis.com/locations/us/new-york/newburgh/newburgh-ny/
Chili's,Poughkeepsie,(845) 296-1375,2016 South Road,Poughkeepsie,NY,12601,41.6272111,-73.9160362,https://www.chilis.com/locations/us/new-york/poughkeepsie/poughkeepsie/
Chili's,Bayshore,(631) 665-2777,2020 Sunrise Hwy,Bay Shore,NY,11706,40.7383462,-73.2282455,https://www.chilis.com/locations/us/new-york/bay-shore/bayshore/
Chili's,East Northport,(631) 462-2070,4000 Jericho Tpke,East Northport,NY,11731,40.8393647,-73.3161277,https://www.chilis.com/locations/us/new-york/east-northport/east-northport/
Chili's,Farmingdale,(631) 249-6760,901 Route 110,Farmingdale,NY,11735,40.7259985,-73.4233938,https://www.chilis.com/locations/us/new-york/farmingdale/farmingdale/
Chili's,Holtsville,(631) 654-3834,50 Middle Avenue,Holtsville,NY,11742,40.8184062,-73.0567073,https://www.chilis.com/locations/us/new-york/holtsville/holtsville/
Chili's,South Setauket,(631) 580-2842,280 Pond Path,South Setauket,NY,11720,40.884179,-73.1030799,https://www.chilis.com/locations/us/new-york/south-setauket/south-setauket/
Chili's,Bethpage,(516) 579-0053,4100 Hempsted Turnpike,Bethpage,NY,11714,40.7249998,-73.4844573,https://www.chilis.com/locations/us/new-york/bethpage/bethpage/
Chili's,Clifton Park,(518) 383-4289,5 Northside Drive,Clifton Park,NY,12065,42.8633004,-73.7717373,https://www.chilis.com/locations/us/new-york/clifton-park/clifton-park/
Chili's,Colonie,(518) 489-4664,60 Wolf Road,Colonie,NY,12205,42.7143834,-73.8140332,https://www.chilis.com/locations/us/new-york/colonie/colonie/
Chili's,North Greenbush,(518) 241-6800,101 Van Rensselaer Avenue,Rensselaer,NY,12144,42.654704,-73.6917595,https://www.chilis.com/locations/us/new-york/rensselaer/north-greenbush/
Chili's,Glenmont,(518) 436-4320,382 Route 9W,Glenmont,NY,12077,42.603423,-73.7901653,https://www.chilis.com/locations/us/new-york/glenmont/glenmont/
Chili's,Dewitt,(315) 445-2200,3691 Erie Blvd E.,Dewitt,NY,13214,43.0370211,-76.0646138,https://www.chilis.com/locations/us/new-york/dewitt/dewitt/
Chili's,Clay,(315) 652-6799,3954 Route 31,Liverpool,NY,13090,43.1846646,-76.2379996,https://www.chilis.com/locations/us/new-york/liverpool/clay/
Chili's,Big Flats,(607) 739-8437,3347 Chambers Road South,Horseheads,NY,14845,42.1643303,-76.8788556,https://www.chilis.com/locations/us/new-york/horseheads/big-flats/
Chili's,Ithaca,(607) 272-5004,608 S. Meadow St.,Ithaca,NY,14850,42.4330976,-76.5085181,https://www.chilis.com/locations/us/new-york/ithaca/ithaca/
Chili's,Crystal Run Crossing,(845) 692-4478,33 Crystal Run Xing,Middletown,NY,10941,41.4461053,-74.3628341,https://www.chilis.com/locations/us/new-york/middletown/crystal-run-crossing/
Chili's,Greece,(585) 227-2750,960 Elmridge Center Drive,Rochester,NY,14626,43.214922,-77.731028,https://www.chilis.com/locations/us/new-york/rochester/greece/
Chili's,Victor,(585) 924-0220,7491 Victor Pittsford Rd.,Victor,NY,14564,43.009562,-77.445114,https://www.chilis.com/locations/us/new-york/victor/victor/
Chili's,Vestal,(607) 729-4759,2553 Vestal Parkway,Vestal,NY,13850,42.095778,-76.0050433,https://www.chilis.com/locations/us/new-york/vestal/vestal/
Chili's,Apex,(919) 387-7701,1120 Beaver Creek Commons Dr.,Apex,NC,27502,35.746243,-78.8744361,https://www.chilis.com/locations/us/north-carolina/apex/apex/
Chili's,Morrisville,(919) 468-3290,1201 Market Center Dr.,Morrisville,NC,27560,35.8070138,-78.8128936,https://www.chilis.com/locations/us/north-carolina/morrisville/morrisville/
Chili's,Holly Springs,(919) 557-7841,111 Grand Hill Place,Holly Springs,NC,27540,35.6596626,-78.8492033,https://www.chilis.com/locations/us/north-carolina/holly-springs/holly-springs/
Chili's,Renaissance,(919) 572-7878,6917 Fayetteville Rd.,Durham,NC,27713,35.9033698,-78.9381724,https://www.chilis.com/locations/us/north-carolina/durham/renaissance/
Chili's,Brier Creek,(919) 405-7100,8341 Brier Creek Parkway,Raleigh,NC,27617,35.9076548,-78.7846859,https://www.chilis.com/locations/us/north-carolina/raleigh/brier-creek/
Chili's,Glenwood,(919) 571-3600,6324 Glenwood Ave.,Raleigh,NC,27612,35.8583857,-78.7047145,https://www.chilis.com/locations/us/north-carolina/raleigh/glenwood/
Chili's,Durham,(919) 489-6699,4600 Chapel Hill Blvd.,Durham,NC,27707,35.962253,-78.977586,https://www.chilis.com/locations/us/north-carolina/durham/durham/
Chili's,Garner,(919) 771-1700,115 Carillon Dr.,Garner,NC,27529,35.6933029,-78.5832473,https://www.chilis.com/locations/us/north-carolina/garner/garner/
Chili's,Triangle Town Center,(919) 792-2545,3411 Sumner Blvd.,Raleigh,NC,27616,35.8669376,-78.5811634,https://www.chilis.com/locations/us/north-carolina/raleigh/triangle-town-center/
Chili's,Knightdale,(919) 261-0167,6605 Knightdale Blvd,Knightdale,NC,27545,35.7968715,-78.5084627,https://www.chilis.com/locations/us/north-carolina/knightdale/knightdale/
Chili's,Wake Forest,(919) 554-0488,11380 Capital Blvd,Wake Forest,NC,27587,35.9548807,-78.5397674,https://www.chilis.com/locations/us/north-carolina/wake-forest/wake-forest/
Chili's,S. Ridge at Asheville,(828) 684-5067,420 Airport Rd.,Arden,NC,28704,35.4456494,-82.5343127,https://www.chilis.com/locations/us/north-carolina/arden/s-ridge-at-asheville/
Chili's,Asheville,(828) 252-4999,253 Tunnel Rd.,Asheville,NC,28805,35.5846702,-82.5276664,https://www.chilis.com/locations/us/north-carolina/asheville/asheville/
Chili's,Asheboro,(336) 629-4194,1206 E. Dixie Dr.,Asheboro,NC,27203,35.6951965,-79.7906728,https://www.chilis.com/locations/us/north-carolina/asheboro/asheboro/
Chili's,High Point,(336) 889-2505,920 Mall Loop,High Point,NC,27262,35.9885404,-80.0036973,https://www.chilis.com/locations/us/north-carolina/high-point/high-point/
Chili's,Greensboro,(336) 852-0100,3024 W. Gate City Blvd.,Greensboro,NC,27403,36.0471889,-79.837727,https://www.chilis.com/locations/us/north-carolina/greensboro/greensboro/
Chili's,Boone,(828) 266-9626,1934 Blowing Rock Rd.,Boone,NC,28607,36.197345,-81.656552,https://www.chilis.com/locations/us/north-carolina/boone/boone/
Chili's,UC Burlington,(336) 538-2531,1445 University Drive,Burlington,NC,27215,36.0686928,-79.5209651,https://www.chilis.com/locations/us/north-carolina/burlington/uc-burlington/
Chili's,New Garden,(336) 632-1097,1599 New Garden Rd.,Greensboro,NC,27410,36.1145853,-79.8795998,https://www.chilis.com/locations/us/north-carolina/greensboro/new-garden/
Chili's,Blakeney,(704) 543-5353,9730 Rea Road,Charlotte,NC,28277,35.0361106,-80.8053236,https://www.chilis.com/locations/us/north-carolina/charlotte/blakeney/
Chili's,The Arboretum,(704) 541-8799,8136 Providence Road,Charlotte,NC,28277,35.0957221,-80.7794902,https://www.chilis.com/locations/us/north-carolina/charlotte/the-arboretum/
Chili's,Pineville,(704) 543-6265,8302 Pineville-Matthews Rd.,Charlotte,NC,28226,35.0880278,-80.859157,https://www.chilis.com/locations/us/north-carolina/charlotte/pineville/
Chili's,Promenade,(803) 999-3800,7704 Charlotte Hwy,Indian Land,SC,29707,34.936678,-80.83587,https://www.chilis.com/locations/us/south-carolina/indian-land/promenade/
Chili's,Crown Point,(704) 847-7849,2521 N. Sardis Rd.,Charlotte,NC,28227,35.1471813,-80.7257005,https://www.chilis.com/locations/us/north-carolina/charlotte/crown-point/
Chili's,Tyvola,(704) 522-1036,5521 Westpark Dr.,Charlotte,NC,28217,35.1621259,-80.8868028,https://www.chilis.com/locations/us/north-carolina/charlotte/tyvola/
Chili's,Whitehall Commons,(704) 583-5490,8164 S. Tryon Street,Charlotte,NC,28273,35.1442039,-80.9334196,https://www.chilis.com/locations/us/north-carolina/charlotte/whitehall-commons/
Chili's,Rock Hill,(803) 980-8334,630 Tinsley Way,Rock Hill,SC,29730,34.9425766,-80.9749427,https://www.chilis.com/locations/us/south-carolina/rock-hill/rock-hill/
Chili's,Monroe,(704) 225-8499,2861 W. Hwy. 74,Monroe,NC,28110,35.020581,-80.579222,https://www.chilis.com/locations/us/north-carolina/monroe/monroe/
Chili's,UNCC,(704) 510-0626,500 University Center Blvd,Charlotte,NC,28262,35.3087043,-80.755472,https://www.chilis.com/locations/us/north-carolina/charlotte/uncc/
Chili's,Northlake Mall,(704) 494-8403,8325 Northlake Commons Blvd.,Charlotte,NC,28216,35.3484695,-80.8564914,https://www.chilis.com/locations/us/north-carolina/charlotte/northlake-mall/
Chili's,Gastonia,(704) 867-0276,3086 E. Franklin Blvd.,Gastonia,NC,28056,35.259425,-81.1240646,https://www.chilis.com/locations/us/north-carolina/gastonia/gastonia/
Chili's,Carolina Mall,(704) 721-3859,1365 Concord Pkwy N.,Concord,NC,28025,35.4359421,-80.604671,https://www.chilis.com/locations/us/north-carolina/concord/carolina-mall/
Chili's,Lake Norman,(704) 895-0133,16632 Stateville Rd.,Huntersville,NC,28078,35.4417972,-80.8671545,https://www.chilis.com/locations/us/north-carolina/huntersville/lake-norman/
Chili's,Mooresville,(704) 799-4603,603 River Hwy,Mooresville,NC,28117,35.5950303,-80.8727909,https://www.chilis.com/locations/us/north-carolina/mooresville/mooresville/
Chili's,Western Carolina University,(828) 227-2300,732 Centennial Drive,Cullowhee,NC,28723,35.3103499,-83.1800775,https://www.chilis.com/locations/us/north-carolina/cullowhee/western-carolina-university/
Chili's,Cross Creek,(910) 864-4363,635 Cross Creek Mall,Fayetteville,NC,28303,35.069631,-78.9602507,https://www.chilis.com/locations/us/north-carolina/fayetteville/cross-creek/
Chili's,Forest City,(828) 286-0008,128 Sparks Crossing,Forest City,NC,28043,35.3391514,-81.8981441,https://www.chilis.com/locations/us/north-carolina/forest-city/forest-city/
Chili's,Goldsboro,(919) 759-2214,1013 Sunburst Drive,Goldsboro,NC,27534,35.3862296,-77.9433179,https://www.chilis.com/locations/us/north-carolina/goldsboro/goldsboro/
Chili's,Wilson,(252) 246-0069,2823 Raleigh Road W.,Wilson,NC,27896,35.7371906,-77.95416,https://www.chilis.com/locations/us/north-carolina/wilson/wilson/
Chili's,ECU,(252) 355-7449,3050 S. Evans St.,Greenville,NC,27834,35.577872,-77.3821909,https://www.chilis.com/locations/us/north-carolina/greenville/ecu/
Chili's,Hickory,(828) 328-8447,2181 US Hwy 70 SE,Hickory,NC,28602,35.7042326,-81.2978598,https://www.chilis.com/locations/us/north-carolina/hickory/hickory/
Chili's,Statesville,(704) 872-5077,149 Turnersburg Hwy,Statesville,NC,28625,35.8102979,-80.8763908,https://www.chilis.com/locations/us/north-carolina/statesville/statesville/
Chili's,Winston Salem,(336) 760-1500,100 Stratford Common Ct,Winston Salem,NC,27103,36.0679557,-80.3053025,https://www.chilis.com/locations/us/north-carolina/winston-salem/winston-salem/
Chili's,Highway 52,(336) 377-2310,348 E. Hanes Mill Road,Winston Salem,NC,27105,36.1900963,-80.2727919,https://www.chilis.com/locations/us/north-carolina/winston-salem/highway-52/
Chili's,Wstrn Blv Jacksonville,(910) 938-4400,1301 Western Blvd,Jacksonville,NC,28546,34.7850555,-77.4011143,https://www.chilis.com/locations/us/north-carolina/jacksonville/wstrn-blv-jacksonville/
Chili's,Mount Airy,(336) 789-4199,2101 Rockford St,Mount Airy,NC,27030,36.4780232,-80.6167773,https://www.chilis.com/locations/us/north-carolina/mount-airy/mount-airy/
Chili's,Rocky Mount,(252) 443-3044,862 N Wesleyan Blvd.,Rocky Mount,NC,27804,35.9678953,-77.8160687,https://www.chilis.com/locations/us/north-carolina/rocky-mount/rocky-mount/
Chili's,Shallotte,(910) 900-8866,104 Shallotte Crossing Pkwy,Shallotte,NC,28470,33.9800548,-78.3749526,https://www.chilis.com/locations/us/north-carolina/shallotte/shallotte/
Chili's,Southern Pines,(910) 693-3302,170 Partner Circle,Southern Pines,NC,28387,35.1675967,-79.4242343,https://www.chilis.com/locations/us/north-carolina/southern-pines/southern-pines/
Chili's,Wilmington,(910) 313-1477,819 S. College Rd.,Wilmington,NC,28403,34.219436,-77.8837135,https://www.chilis.com/locations/us/north-carolina/wilmington/wilmington/
Chili's,Fargo,(701) 282-2669,3902 13th Ave. South,Fargo,ND,58103,46.859825,-96.847904,https://www.chilis.com/locations/us/north-dakota/fargo/fargo/
Chili's,Montrose,(330) 668-2882,4022 Medina Rd.,Akron,OH,44333,41.135598,-81.64415,https://www.chilis.com/locations/us/ohio/akron/montrose/
Chili's,Macedonia,(330) 467-1328,6652 Macedonia Commons Blvd.,Macedonia,OH,44056,41.306739,-81.517983,https://www.chilis.com/locations/us/ohio/macedonia/macedonia/
Chili's,Canton,(330) 499-0071,4133 Belden Village Mall,Canton,OH,44718,40.857383,-81.428025,https://www.chilis.com/locations/us/ohio/canton/canton/
Chili's,N. Olmsted,(440) 777-0117,25061 Country Club Rd.,N. Olmsted,OH,44070,41.415075,-81.901089,https://www.chilis.com/locations/us/ohio/n-olmsted/n-olmsted/
Chili's,Avon,(440) 290-5680,35585 Chester Rd.,Avon,OH,44011,41.467217,-82.009889,https://www.chilis.com/locations/us/ohio/avon/avon/
Chili's,Cleveland State University,(216) 687-5492,2121 Euclid Ave SC 212A,Cleveland,OH,44115,41.502221,-81.675314,https://www.chilis.com/locations/us/ohio/cleveland/cleveland-state-university/
Chili's,BeaverCreek,(937) 429-3979,2762 N. Fairfield Rd.,Beavercreek,OH,45431,39.769469,-84.051336,https://www.chilis.com/locations/us/ohio/beavercreek/beavercreek/
Chili's,Dayton,(937) 434-7117,1110 Miamisburg Centerville Rd,Dayton,OH,45459,39.62788,-84.190469,https://www.chilis.com/locations/us/ohio/dayton/dayton/
Chili's,Boardman,(330) 758-4117,7303 S. Market St.,Boardman,OH,44512,41.024024,-80.661977,https://www.chilis.com/locations/us/ohio/boardman/boardman/
Chili's,Princeton Rd,(513) 895-6222,3393 Princeton,Hamilton,OH,45011,39.389721,-84.502873,https://www.chilis.com/locations/us/ohio/hamilton/princeton-rd/
Chili's,Hamilton Quarters,(614) 918-9991,5990 N. Hamilton Rd.,Columbus,OH,43081,40.079553,-82.85115,https://www.chilis.com/locations/us/ohio/columbus/hamilton-quarters/
Chili's,Port Columbus Intl Airport,(614) 648-2540,Port Columbus Int&#39;l Airport,Columbus,OH,43219,39.9967451,-82.884407,https://www.chilis.com/locations/us/ohio/columbus/port-columbus-intl-airport/
Chili's,Polaris,(614) 220-0299,1170 Gemini Pl,Columbus,OH,43240,40.148756,-82.986311,https://www.chilis.com/locations/us/ohio/columbus/polaris/
Chili's,Sawmill,(614) 761-2101,3675 W. Dublin Granville Rd.,Columbus,OH,43235,40.094673,-83.088436,https://www.chilis.com/locations/us/ohio/columbus/sawmill/
Chili's,Toledo I,(419) 866-8781,6505 Centers Drive,Holland,OH,43528,41.61318,-83.696119,https://www.chilis.com/locations/us/ohio/holland/toledo-i/
Chili's,Toledo II,(419) 472-7688,4801 Talmadge Rd.,Toledo,OH,43623,41.702814,-83.645855,https://www.chilis.com/locations/us/ohio/toledo/toledo-ii/
Chili's,Rossford,(419) 873-0696,9886 Old U.S. 20,Rossford,OH,43460,41.543352,-83.585016,https://www.chilis.com/locations/us/ohio/rossford/rossford/
Chili's,Sandusky,(419) 621-8586,5200 Milan Rd.,Sandusky,OH,44870,41.40595,-82.660925,https://www.chilis.com/locations/us/ohio/sandusky/sandusky/
Chili's,Ada,(580) 310-6168,1008 Lonnie Abbott Blvd.,Ada,OK,74820,34.790716,-96.665153,https://www.chilis.com/locations/us/oklahoma/ada/ada/
Chili's,Ardmore,(580) 223-5039,821 Holiday Drive,Ardmore,OK,73401,34.184684,-97.165845,https://www.chilis.com/locations/us/oklahoma/ardmore/ardmore/
Chili's,Atoka,(580) 364-0192,1300 S. Mississippi Ave.,Atoka,OK,74525,34.373913,-96.136956,https://www.chilis.com/locations/us/oklahoma/atoka/atoka/
Chili's,Bartlesville,(918) 335-2654,2131 S.E. Washington Blvd.,Bartlesville,OK,74006,36.7192011,-95.9357083,https://www.chilis.com/locations/us/oklahoma/bartlesville/bartlesville/
Chili's,Bixby,(918) 369-3901,11138 S. Memorial,Bixby,OK,74008,35.9998014,-95.8872696,https://www.chilis.com/locations/us/oklahoma/bixby/bixby/
Chili's,Tulsa,(918) 742-9795,3302-A E. 51st St.,Tulsa,OK,74135,36.0894273,-95.9392372,https://www.chilis.com/locations/us/oklahoma/tulsa/tulsa/
Chili's,SW Tulsa,(918) 445-9939,7212 S. Olympia Ave.,Tulsa,OK,74132,36.0593122,-96.0046442,https://www.chilis.com/locations/us/oklahoma/tulsa/sw-tulsa/
Chili's,Broken Arrow,(918) 355-9456,1101 N. 20th St.,Broken Arrow,OK,74012,36.0615505,-95.7648598,https://www.chilis.com/locations/us/oklahoma/broken-arrow/broken-arrow/
Chili's,Tulsa Airport,(913) 613-3378,7777 E. Apache St,Tulsa,OK,74115,36.1905705,-95.8887515,https://www.chilis.com/locations/us/oklahoma/tulsa/tulsa-airport/
Chili's,Chili&#39;s Sand Springs,(918) 913-0090,10 S. Main ST.,SAND SPRINGS,OK,74063,36.1360435,-96.1106564,https://www.chilis.com/locations/us/oklahoma/sand-springs/chili_s-sand-springs/
Chili's,Owasso,(918) 274-3658,12301 East 96th Street North,Owasso,OK,74055,36.2937862,-95.8358952,https://www.chilis.com/locations/us/oklahoma/owasso/owasso/
Chili's,Claremore,(918) 283-9918,1900 U.S. Highway 66,Claremore,OK,74019,36.287159,-95.633873,https://www.chilis.com/locations/us/oklahoma/claremore/claremore/
Chili's,Pryor,(918) 825-3071,5001 S. Mill,Pryor,OK,74361,36.2634355,-95.3322828,https://www.chilis.com/locations/us/oklahoma/pryor/pryor/
Chili's,Durant,(580) 920-0945,2524 W. Main,Durant,OK,74701,33.999801,-96.409182,https://www.chilis.com/locations/us/oklahoma/durant/durant/
Chili's,Edmond,(405) 330-4583,3580 South Broadway,Edmond,OK,73013,35.6206561,-97.4877405,https://www.chilis.com/locations/us/oklahoma/edmond/edmond/
Chili's,Quail Springs,(405) 751-1586,3601 W. Memorial Rd.,Oklahoma City,OK,73134,35.6104233,-97.5834752,https://www.chilis.com/locations/us/oklahoma/oklahoma-city/quail-springs/
Chili's,Belle Isle,(405) 858-0802,5301 N. Classen Blvd.,Oklahoma City,OK,73118,35.5249611,-97.5354345,https://www.chilis.com/locations/us/oklahoma/oklahoma-city/belle-isle/
Chili's,OKC NW EXPWY,(405) 728-5424,8445 N. Rockwell Avenue,Oklahoma City,OK,73132,35.5572655,-97.6392669,https://www.chilis.com/locations/us/oklahoma/oklahoma-city/okc-nw-expwy/
