Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854503,"U.S. Department of Defense, Institutional Capacity Building Programs: Wales Initiative Fund activities, events, and exercises","Ukraine - Marshall Center C2 Legislation Seminar. Address current thoughts on roles and functions of the Commander-in-Chief, the Chief of the General Staff and the General Staff; the current legal framework for strategic decision-making; for force employment, force generation, and force management; for strategic planning; and the legislative limits on interagency participation in execution of defense tasks and recommendations for changes that will improve efficiency under a new C2 structure.",,,2019-09-14,2,Obligations,2019,6317,6396
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854142,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/CENTCOM Countering Transborder Narcotics Trafficking Seminar. Egypt Ministry of Defense,NESA-61,,2019-07-12,2,Obligations,2019,6140,6217
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854144,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/CENTCOM Countering Transborder Narcotics Trafficking Seminar. Egypt Ministry of Defense,NESA-63,,2019-07-12,2,Obligations,2019,6140,6217
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854143,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/CENTCOM Countering Transborder Narcotics Trafficking Seminar. Egypt Ministry of Defense,NESA-62,,2019-07-12,2,Obligations,2019,6139,6217
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853445,"U.S. Department of Defense, Institutional Capacity Building Programs: Africa Center for Strategic Studies Activity",2019-08 CT STRATEGIC APPROACHES. Egypt Ministry of Defense,ACSS-54,,2019-08-09,2,Obligations,2019,6108,6184
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853446,"U.S. Department of Defense, Institutional Capacity Building Programs: Africa Center for Strategic Studies Activity",2019-08 CT STRATEGIC APPROACHES. Egypt Ministry of Defense,ACSS-55,,2019-08-09,2,Obligations,2019,6108,6184
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854475,"U.S. Department of Defense, Institutional Capacity Building Programs: Wales Initiative Fund activities, events, and exercises",PfPC Ukraine DEEP NCO DVT I. PfPC,UKRPPC1902121ICE,,2019-09-27,2,Obligations,2019,5500,5569
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853881,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense International Institute of Legal Studies",International and Operational Law/ Operational Legal Advisor Capability/Maritime Operational Law Coordination Meetings. Planning and coordination for development of legal ICB activity plan.,,,2019-09-11,2,Obligations,2019,5266,5332
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854122,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/AFRICOM US-North Africa Colonels Program 01-19. Egypt Ministry of Defense,NESA-448,,2019-09-19,2,Obligations,2019,4969,5031
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854125,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/AFRICOM US-North Africa Colonels Program 01-19. Egypt Ministry of Defense,NESA-451,,2019-09-19,2,Obligations,2019,4969,5031
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854123,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/AFRICOM US-North Africa Colonels Program 01-19. Egypt Ministry of Defense,NESA-449,,2019-09-19,2,Obligations,2019,4969,5031
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854124,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA/AFRICOM US-North Africa Colonels Program 01-19. Egypt Ministry of Defense,NESA-450,,2019-09-19,2,Obligations,2019,4968,5031
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854380,"U.S. Department of Defense, Institutional Capacity Building Programs: Wales Initiative Fund activities, events, and exercises",COMBINED RESOLVE XIII MPC. USAREUR,UKRUAE1901226JEX,,2019-09-06,2,Obligations,2019,4344,4398
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854489,"U.S. Department of Defense, Institutional Capacity Building Programs: Wales Initiative Fund activities, events, and exercises",UKR DEEP MIP Lviv #2. PfPC,UKRPPC1900256ICE,,2019-08-23,2,Obligations,2019,4200,4253
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853483,"U.S. Department of Defense, Institutional Capacity Building Programs: Africa Center for Strategic Studies Activity",2019-08 National Security Strategy Development: East and North Africa. Egypt Ministry of Foreign Affairs,ACSS-8,,2019-08-16,2,Obligations,2019,4065,4116
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854513,"U.S. Department of Defense, Institutional Capacity Building Programs: Wales Initiative Fund activities, events, and exercises",Ukraine Senior Leaders Seminar IV. GCMC,,,2019-07-12,2,Obligations,2019,4005,4056
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853983,"U.S. Department of Defense, Institutional Capacity Building Programs: Near East South Asia Center for Strategic Studies",NESA Executive Seminar 03-19. Egypt Ministry of Defense,NESA-477,,2019-09-20,2,Obligations,2019,3773,3820
