incident_id,incident_date,state,city_or_county,address,no_killed,no_injured,total,year,ap_state,postal_state,full_address
1095043,2018-04-18,North Carolina,Asheville,73 Hansel Ave,4,3,7,2018,N.C.,NC,"73 Hansel Ave, Asheville, NC"
1087153,2018-04-08,North Carolina,Hickory,247 1st Ave NW,1,3,4,2018,N.C.,NC,"247 1st Ave NW, Hickory, NC"
1087021,2018-04-08,Florida,Miami,1300 block of NW 63rd Terrace,2,2,4,2018,Fla.,FL,"1300 NW 63rd Terrace, Miami, FL"
1086966,2018-04-06,Virginia,Virginia Beach,5800 block of Pickering St,1,3,4,2018,Va.,VA,"5800 Pickering St, Virginia Beach, VA"
1084847,2018-04-04,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,4,2018,La.,LA,"3300 Garden Oaks Drive, New Orleans, LA"
1083552,2018-04-02,Texas,Houston,8500 block of Redcliff Rd,1,3,4,2018,Texas,TX,"8500 Redcliff Rd, Houston, TX"
1083011,2018-04-01,Alabama,Mobile,3556 Halls Mill Rd,1,4,5,2018,Ala.,AL,"3556 Halls Mill Rd, Mobile, AL"
1080234,2018-03-29,Texas,Plano,7401 Alma Dr,1,3,4,2018,Texas,TX,"7401 Alma Dr, Plano, TX"
1074886,2018-03-21,California,San Francisco,949 Geneva Ave,1,5,6,2018,Calif.,CA,"949 Geneva Ave, San Francisco, CA"
1067296,2018-03-11,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,5,2018,Mich.,MI,"Cumberland Ave and Hess St, Saginaw, MI"
1067264,2018-03-11,Illinois,Champaign,700 block of N Hickory St,1,3,4,2018,Ill.,IL,"700 N Hickory St, Champaign, IL"
1066594,2018-03-09,North Carolina,Wadesboro,1300 E Caswell St,3,1,4,2018,N.C.,NC,"1300 E Caswell St, Wadesboro, NC"
1064514,2018-03-07,Alabama,Hurtsboro,531 Main Street,2,2,4,2018,Ala.,AL,"531 Main Street, Hurtsboro, AL"
1062466,2018-03-04,Illinois,Rockford,426 Howard Ave,1,4,5,2018,Ill.,IL,"426 Howard Ave, Rockford, IL"
1061748,2018-03-03,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,4,2018,N.Y.,NY,"Kings Highway and Utica Avenue, Brooklyn, NY"
1057518,2018-02-26,Michigan,Detroit,22700 Fenkell Ave,5,0,5,2018,Mich.,MI,"22700 Fenkell Ave, Detroit, MI"
1056240,2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,4,2018,Fla.,FL,"W 23rd St, Palm Beach Gardens (Riviera Beach), FL"
1052035,2018-02-17,Kansas,Kansas City,1615 Minnesota,1,7,8,2018,Kan.,KS,"1615 Minnesota, Kansas City, KS"
1051291,2018-02-16,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,4,2018,Okla.,OK,"1700 SW 15, Oklahoma City, OK"
1049217,2018-02-14,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,34,2018,Fla.,FL,"5901 Pine Island Rd, Pompano Beach (Parkland), FL"
1049024,2018-02-13,Louisiana,New Orleans,5400 block of Andry St,2,3,5,2018,La.,LA,"5400 Andry St, New Orleans, LA"
1047761,2018-02-11,Michigan,Detroit,19432 Lamont St,4,3,7,2018,Mich.,MI,"19432 Lamont St, Detroit, MI"
1046961,2018-02-10,Kentucky,Paintsville,413 Mill St,5,0,5,2018,Ky.,KY,"413 Mill St, Paintsville, KY"
1044234,2018-02-07,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,3,3,6,2018,Fla.,FL,"I-95 and W Lantana Rd, Lake Worth (Lantana), FL"
1043447,2018-02-05,Colorado,Colorado Springs,4225 Galley Rd,2,4,6,2018,Colo.,CO,"4225 Galley Rd, Colorado Springs, CO"
1042280,2018-02-03,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,6,2018,Ohio,OH,"11321 Broadway Ave, Cleveland (Garfield Heights), OH"
1038429,2018-01-28,Pennsylvania,Reading,123 S 3rd St,4,0,4,2018,Pa.,PA,"123 S 3rd St, Reading, PA"
1037529,2018-01-28,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,5,2018,Pa.,PA,"1301 Indian Creek Valley Rd, Melcroft, PA"
1037515,2018-01-28,Indiana,Indianapolis,1313 N Sherman Dr,2,3,5,2018,Ind.,IN,"1313 N Sherman Dr, Indianapolis, IN"
1033262,2018-01-23,Kentucky,Benton,416 High School Rd,2,14,16,2018,Ky.,KY,"416 High School Rd, Benton, KY"
1029095,2018-01-17,District of Columbia,Washington,2000 block of 16th St SE,1,3,4,2018,,DC,"2000 16th St SE, Washington, DC"
1026804,2018-01-14,Alabama,Eutaw,809 Mesopotamia St,1,4,5,2018,Ala.,AL,"809 Mesopotamia St, Eutaw, AL"
1025673,2018-01-12,Tennessee,Nashville,2614 Jenkins Ct,3,2,5,2018,Tenn.,TN,"2614 Jenkins Ct, Nashville, TN"
1025272,2018-01-11,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,4,2018,Mo.,MO,"St Robert Outer Road and Houston Road, Saint Robert (St Robert), MO"
1022067,2018-01-07,Alabama,Union Springs,US-29,1,5,6,2018,Ala.,AL,"US-29, Union Springs, AL"
1020574,2018-01-04,Arkansas,Brinkley,615 W 6th St,1,3,4,2018,Ark.,AR,"615 W 6th St, Brinkley, AR"
1018295,2018-01-01,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,4,2018,Ala.,AL,"2025 Sparkman Dr NW, Huntsville, AL"
1017372,2017-12-31,Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,2,6,8,2017,Colo.,CO,"3404 E County Line Rd, Littleton (Highlands Ranch), CO"
1018118,2017-12-31,New Jersey,Long Branch,635 Wall St,4,0,4,2017,N.J.,NJ,"635 Wall St, Long Branch, NJ"
1015666,2017-12-27,Nevada,Las Vegas,3750 E Bonanza Rd,2,2,4,2017,Nev.,NV,"3750 E Bonanza Rd, Las Vegas, NV"
1014052,2017-12-24,Alabama,Troy,100 block of Chapman St,1,4,5,2017,Ala.,AL,"100 Chapman St, Troy, AL"
1014971,2017-12-23,Louisiana,Eunice,100 block of City Avenue,1,3,4,2017,La.,LA,"100 City Avenue, Eunice, LA"
1011953,2017-12-21,Pennsylvania,Philadelphia,6600 block of Dorel St,1,3,4,2017,Pa.,PA,"6600 Dorel St, Philadelphia, PA"
1007054,2017-12-13,Ohio,Columbus,200 block of E Barthman Ave,1,3,4,2017,Ohio,OH,"200 E Barthman Ave, Columbus, OH"
1001566,2017-12-04,Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,4,2017,Pa.,PA,"7200 Everton St, Pittsburgh, PA"
1000479,2017-12-03,Tennessee,Memphis,656 Marshall Ave,1,3,4,2017,Tenn.,TN,"656 Marshall Ave, Memphis, TN"
998843,2017-11-30,Michigan,Detroit,11000 block of Gunston,1,4,5,2017,Mich.,MI,"11000 Gunston, Detroit, MI"
995015,2017-11-24,Ohio,Cleveland,11618 Buckeye Rd,1,5,6,2017,Ohio,OH,"11618 Buckeye Rd, Cleveland, OH"
994323,2017-11-24,Mississippi,Brookhaven,119 Martin Street,1,6,7,2017,Miss.,MS,"119 Martin Street, Brookhaven, MS"
987611,2017-11-14,California,Corning,17357 Stagecoach Rd,6,12,18,2017,Calif.,CA,"17357 Stagecoach Rd, Corning, CA"
988824,2017-11-14,California,Richmond,900 Block of View Dr,2,2,4,2017,Calif.,CA,"900 Block of View Dr, Richmond, CA"
986816,2017-11-12,Georgia,Atlanta,50 Lower Alabama St,2,2,4,2017,Ga.,GA,"50 Lower Alabama St, Atlanta, GA"
985832,2017-11-11,North Carolina,Fayetteville,2835 Bragg Blvd,1,5,6,2017,N.C.,NC,"2835 Bragg Blvd, Fayetteville, NC"
985582,2017-11-11,Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,4,2017,Texas,TX,"2532 Martin Luther King Jr Blvd, Dallas, TX"
986092,2017-11-11,Louisiana,New Orleans,Forstall St and Burgundy St,1,5,6,2017,La.,LA,"Forstall St and Burgundy St, New Orleans, LA"
980577,2017-11-05,Texas,Sutherland Springs,216 4th St,27,20,47,2017,Texas,TX,"216 4th St, Sutherland Springs, TX"
980060,2017-11-04,California,Santa Monica,1515 Ocean Avenue,1,3,4,2017,Calif.,CA,"1515 Ocean Avenue, Santa Monica, CA"
980401,2017-11-03,Louisiana,Lacombe,27600 block of Mirmar Street,1,4,5,2017,La.,LA,"27600 Mirmar Street, Lacombe, LA"
975600,2017-10-29,Texas,Austin,5500 block of Ave F,1,3,4,2017,Texas,TX,"5500 Ave F, Austin, TX"
974704,2017-10-28,Virginia,Petersburg,N Sycamore St and Franklin,1,3,4,2017,Va.,VA,"N Sycamore St and Franklin, Petersburg, VA"
966895,2017-10-23,California,Clearlake Oaks,13000 block of Anchor Village,2,3,5,2017,Calif.,CA,"13000 Anchor Village, Clearlake Oaks, CA"
966178,2017-10-22,Alabama,Lanett,1606 19th St Sw,2,7,9,2017,Ala.,AL,"1606 19th St Sw, Lanett, AL"
962359,2017-10-18,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,6,2017,Mass.,MD,"2111 Emmorton Park Rd, Edgewood, MD"
962623,2017-10-16,Mississippi,Meridian,5th Street,1,3,4,2017,Miss.,MS,"5th Street, Meridian, MS"
960036,2017-10-15,Texas,Houston,6233 Gulfton St,2,2,4,2017,Texas,TX,"6233 Gulfton St, Houston, TX"
959126,2017-10-15,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,4,2017,Ariz.,AZ,"107th Ave and Camelback Rd, Phoenix, AZ"
957980,2017-10-12,California,Aliso Viejo,6 Asbury Ct,2,2,4,2017,Calif.,CA,"6 Asbury Ct, Aliso Viejo, CA"
957562,2017-10-11,Ohio,Pedro,15497 SR 93,4,0,4,2017,Ohio,OH,"15497 SR 93, Pedro, OH"
952720,2017-10-05,Arizona,Casa Grande,400 block of W 13th Street,4,0,4,2017,Ariz.,AZ,"400 W 13th Street, Casa Grande, AZ"
945990,2017-10-01,Kansas,Lawrence,1000 block of Massachusetts St,3,2,5,2017,Kan.,KS,"1000 Massachusetts St, Lawrence, KS"
946496,2017-10-01,Nevada,Las Vegas,3950 Las Vegas Blvd S,59,441,500,2017,Nev.,NV,"3950 Las Vegas Blvd S, Las Vegas, NV"
946138,2017-09-30,Tennessee,Memphis,800 block of Kerr Avenue,1,3,4,2017,Tenn.,TN,"800 Kerr Avenue, Memphis, TN"
944448,2017-09-28,Louisiana,New Orleans,2001 N Rocheblave St,1,3,4,2017,La.,LA,"2001 N Rocheblave St, New Orleans, LA"
942628,2017-09-26,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,4,2017,Pa.,PA,"100 Pastorius St, Philadelphia, PA"
942830,2017-09-26,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,4,2017,Mass.,MD,"3200 Lyndale Ave, Baltimore, MD"
941257,2017-09-24,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,4,2017,N.J.,NJ,"6000 Hoover Dr, Mays Landing, NJ"
940554,2017-09-24,Tennessee,Antioch,3890 Pin Hook Rd,1,8,9,2017,Tenn.,TN,"3890 Pin Hook Rd, Antioch, TN"
940142,2017-09-23,Connecticut,Hartford,1164 Albany Ave,2,2,4,2017,Conn.,CT,"1164 Albany Ave, Hartford, CT"
939834,2017-09-23,California,Bakersfield,818 Real Rd,1,4,5,2017,Calif.,CA,"818 Real Rd, Bakersfield, CA"
936028,2017-09-17,Michigan,Detroit,5000 block of Stanton Street,1,3,4,2017,Mich.,MI,"5000 Stanton Street, Detroit, MI"
935928,2017-09-17,Virginia,Petersburg,300 Mistletoe St,1,4,5,2017,Va.,VA,"300 Mistletoe St, Petersburg, VA"
933957,2017-09-15,Illinois,Chicago,4700 block of S Fairfield Ave,4,0,4,2017,Ill.,IL,"4700 S Fairfield Ave, Chicago, IL"
932526,2017-09-13,Tennessee,Memphis,1000 block of Morehead St,1,5,6,2017,Tenn.,TN,"1000 Morehead St, Memphis, TN"
932181,2017-09-13,Washington,Rockford,14626 S Jackson Rd,1,3,4,2017,Wash.,WA,"14626 S Jackson Rd, Rockford, WA"
930569,2017-09-10,Texas,Plano,1712 West Spring Creek Parkway,9,1,10,2017,Texas,TX,"1712 West Spring Creek Parkway, Plano, TX"
930266,2017-09-10,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,4,2017,La.,LA,"2101 N Claiborne Ave, New Orleans, LA"
926766,2017-09-03,California,Inglewood,10100 block of S Firmona Ave,2,3,5,2017,Calif.,CA,"10100 S Firmona Ave, Inglewood, CA"
925436,2017-09-02,Illinois,Chicago,8300 block of S Hermitage,1,3,4,2017,Ill.,IL,"8300 S Hermitage, Chicago, IL"
922184,2017-08-28,New Mexico,Clovis,701 N Main St,2,4,6,2017,N.M.,NM,"701 N Main St, Clovis, NM"
921733,2017-08-27,California,Sacramento,7760 24th St,1,4,5,2017,Calif.,CA,"7760 24th St, Sacramento, CA"
921653,2017-08-27,Indiana,Evansville,1127 Chestnut St,1,3,4,2017,Ind.,IN,"1127 Chestnut St, Evansville, IN"
920513,2017-08-24,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,4,2017,Mo.,MO,"10400 Balmoral Dr, Saint Louis, MO"
917713,2017-08-21,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,4,2017,Mass.,MD,"Cottage Avenue and Park Heights Avenue, Baltimore, MD"
917820,2017-08-21,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,4,2017,N.C.,NC,"980 Fishing Creek Rd, Whitakers, NC"
918061,2017-08-21,New Jersey,Newark,700 block of S 19th St,1,3,4,2017,N.J.,NJ,"700 S 19th St, Newark, NJ"
916848,2017-08-20,Illinois,Chicago,11901 S Loomis St,2,5,7,2017,Ill.,IL,"11901 S Loomis St, Chicago, IL"
916551,2017-08-19,Ohio,Cleveland,11143 Superior Ave,1,4,5,2017,Ohio,OH,"11143 Superior Ave, Cleveland, OH"
913924,2017-08-14,California,North Hollywood,Morrison St and Klump Ave,2,2,4,2017,Calif.,CA,"Morrison St and Klump Ave, North Hollywood, CA"
912093,2017-08-12,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,4,2017,Mo.,MO,"12310 Bellefontaine Rd, Saint Louis, MO"
909423,2017-08-08,Illinois,Chicago,50 block of E 37th St,1,6,7,2017,Ill.,IL,"50 E 37th St, Chicago, IL"
907611,2017-08-05,South Carolina,Allendale,300 block of Ellis St,1,3,4,2017,S.C.,SC,"300 Ellis St, Allendale, SC"
906568,2017-08-05,Florida,Tallahassee,1939 W Tennessee St,1,3,4,2017,Fla.,FL,"1939 W Tennessee St, Tallahassee, FL"
906509,2017-08-04,Montana,Lodge Grass,200 block of North Helen Street,3,2,5,2017,Mont.,MT,"200 North Helen Street, Lodge Grass, MT"
906126,2017-08-03,District of Columbia,Washington,3426 18th St NE,1,3,4,2017,,DC,"3426 18th St NE, Washington, DC"
901549,2017-07-30,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,6,2017,Va.,VA,"1500 Azalea Garden Rd, Norfolk, VA"
902187,2017-07-30,Texas,El Paso,1810 George Dieter Dr,1,3,4,2017,Texas,TX,"1810 George Dieter Dr, El Paso, TX"
901000,2017-07-29,North Carolina,Salisbury,115 W Fisher St,2,3,5,2017,N.C.,NC,"115 W Fisher St, Salisbury, NC"
901083,2017-07-29,New York,Buffalo,200 block of Carl St,1,4,5,2017,N.Y.,NY,"200 Carl St, Buffalo, NY"
900387,2017-07-27,Illinois,Chicago,2000 block of E 71st St,1,4,5,2017,Ill.,IL,"2000 E 71st St, Chicago, IL"
898631,2017-07-26,North Carolina,High Point,2111 E. Green Drive,1,6,7,2017,N.C.,NC,"2111 E. Green Drive, High Point, NC"
898448,2017-07-25,Florida,Jacksonville,1040 Golfair Boulevard,1,3,4,2017,Fla.,FL,"1040 Golfair Boulevard, Jacksonville, FL"
896444,2017-07-23,Illinois,Chicago,1500 block of East 82nd St,1,3,4,2017,Ill.,IL,"1500 East 82nd St, Chicago, IL"
894504,2017-07-19,California,Los Angeles,Imperial Hwy and Broadway,1,3,4,2017,Calif.,CA,"Imperial Hwy and Broadway, Los Angeles, CA"
893712,2017-07-18,New Jersey,Trenton,Hewitt St and Division St,1,3,4,2017,N.J.,NJ,"Hewitt St and Division St, Trenton, NJ"
891291,2017-07-15,Pennsylvania,Philadelphia,21st and Fitzwater,1,3,4,2017,Pa.,PA,"21st and Fitzwater, Philadelphia, PA"
886220,2017-07-08,Ohio,Cincinnati,9917 Capstan Dr,1,8,9,2017,Ohio,OH,"9917 Capstan Dr, Cincinnati, OH"
883058,2017-07-05,Maine,Madison,300 block of Russell Rd,4,1,5,2017,Md.,ME,"300 Russell Rd, Madison, ME"
883282,2017-07-05,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,4,2017,Ill.,IL,"11000 S Eberhart, Chicago (Roseland), IL"
882321,2017-07-04,Virginia,Hampton,500 block of Patterson Ave,1,4,5,2017,Va.,VA,"500 Patterson Ave, Hampton, VA"
883489,2017-07-04,North Carolina,Raleigh,105 E South St,1,3,4,2017,N.C.,NC,"105 E South St, Raleigh, NC"
881921,2017-07-03,Michigan,Pontiac,50 block of Thorpe St,1,3,4,2017,Mich.,MI,"50 Thorpe St, Pontiac, MI"
880808,2017-07-01,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,4,2017,N.J.,NJ,"Lincoln Park and Pennsylvania Avenue, Newark, NJ"
879412,2017-06-30,New York,Bronx,1650 Grand Concourse,2,6,8,2017,N.Y.,NY,"1650 Grand Concourse, Bronx, NY"
875886,2017-06-25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,4,2017,Mo.,MO,"5000 Thekla Ave, Saint Louis, MO"
874613,2017-06-24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,5,2017,Fla.,FL,"2335 NW 16th Ct, Fort Lauderdale, FL"
873847,2017-06-22,Georgia,Atlanta,1100 block of Osborne Street,1,6,7,2017,Ga.,GA,"1100 Osborne Street, Atlanta, GA"
870095,2017-06-18,Missouri,Saint Louis,1900 block of N 14th St,3,2,5,2017,Mo.,MO,"1900 N 14th St, Saint Louis, MO"
869357,2017-06-17,Ohio,Columbus,6252 Busch Blvd,1,4,5,2017,Ohio,OH,"6252 Busch Blvd, Columbus, OH"
868042,2017-06-15,Virginia,Richmond,4053 Old Brook Road,1,3,4,2017,Va.,VA,"4053 Old Brook Road, Richmond, VA"
868363,2017-06-15,New Mexico,La Madera,491 NM-111,5,0,5,2017,N.M.,NM,"491 NM-111, La Madera, NM"
866933,2017-06-14,California,San Francisco,720 San Bruno,4,2,6,2017,Calif.,CA,"720 San Bruno, San Francisco, CA"
866739,2017-06-14,Virginia,Alexandria,420 E Monroe Ave,1,5,6,2017,Va.,VA,"420 E Monroe Ave, Alexandria, VA"
866448,2017-06-13,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,4,2017,Mass.,MD,"1200 Bonaparte Avenue, Baltimore, MD"
864370,2017-06-09,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,7,2017,Texas,TX,"East Davis Avenue and New York Avenue, Fort Worth, TX"
861307,2017-06-06,Utah,Sandy,2232 Alta Canyon Drive,3,2,5,2017,Utah,UT,"2232 Alta Canyon Drive, Sandy, UT"
859875,2017-06-05,Florida,Orlando,2427 Forsyth Rd,6,0,6,2017,Fla.,FL,"2427 Forsyth Rd, Orlando, FL"
858719,2017-06-03,Louisiana,New Orleans,3717 Tulane Ave,3,2,5,2017,La.,LA,"3717 Tulane Ave, New Orleans, LA"
858810,2017-06-03,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,4,2017,Mo.,MO,"1600 Block of Union Blvd, Saint Louis, MO"
858378,2017-06-02,Texas,Laredo,5301 McPherson Rd,2,3,5,2017,Texas,TX,"5301 McPherson Rd, Laredo, TX"
858877,2017-06-02,California,Los Angeles,89th St and Broadway,1,3,4,2017,Calif.,CA,"89th St and Broadway, Los Angeles, CA"
857443,2017-06-01,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,4,2017,Mo.,MO,"Beacon Ave and Lillian Ave, Saint Louis, MO"
855764,2017-05-30,Ohio,Middletown,1200 Elliott Dr,1,3,4,2017,Ohio,OH,"1200 Elliott Dr, Middletown, OH"
855113,2017-05-29,Kentucky,Louisville,231 Witherspoon St,1,3,4,2017,Ky.,KY,"231 Witherspoon St, Louisville, KY"
853796,2017-05-28,New Jersey,Paterson,86 Main Street,1,5,6,2017,N.J.,NJ,"86 Main Street, Paterson, NJ"
853756,2017-05-27,Mississippi,Bogue Chitto,2871 Lee Dr,8,1,9,2017,Miss.,MS,"2871 Lee Dr, Bogue Chitto, MS"
853119,2017-05-27,District of Columbia,Washington,100 block of Q St NW,1,7,8,2017,,DC,"100 Q St NW, Washington, DC"
848680,2017-05-21,Iowa,Des Moines,4300 Beaver Dr,1,3,4,2017,Iowa,IA,"4300 Beaver Dr, Des Moines, IA"
845364,2017-05-16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,4,2017,S.C.,SC,"21785 Lowcountry Hwy, Ruffin, SC"
843078,2017-05-14,Arkansas,Jonesboro,311 S Main St,1,6,7,2017,Ark.,AR,"311 S Main St, Jonesboro, AR"
840339,2017-05-10,New Jersey,Trenton,300 block of Centre St,1,3,4,2017,N.J.,NJ,"300 Centre St, Trenton, NJ"
839846,2017-05-09,Kansas,Kansas City,1900 block of S. Boeke,3,1,4,2017,Kan.,KS,"1900 S. Boeke, Kansas City, KS"
838272,2017-05-07,Illinois,Chicago,2600 block of 46th Pl,2,8,10,2017,Ill.,IL,"2600 46th Pl, Chicago, IL"
835961,2017-05-04,Michigan,Flint,600 block of Copeman Boulevard,1,3,4,2017,Mich.,MI,"600 Copeman Boulevard, Flint, MI"
834832,2017-05-02,Florida,Jacksonville,1566 West 24th Street,1,3,4,2017,Fla.,FL,"1566 West 24th Street, Jacksonville, FL"
833152,2017-05-01,Texas,Dallas,3200 block of Reynolds Ave,2,3,5,2017,Texas,TX,"3200 Reynolds Ave, Dallas, TX"
832679,2017-04-30,California,San Diego,9080 Judicial Dr,2,6,8,2017,Calif.,CA,"9080 Judicial Dr, San Diego, CA"
832309,2017-04-30,South Carolina,Loris,268 N Sea Green Rd,1,5,6,2017,S.C.,SC,"268 N Sea Green Rd, Loris, SC"
832528,2017-04-30,Kansas,Topeka,4104 SW 28th,4,1,5,2017,Kan.,KS,"4104 SW 28th, Topeka, KS"
831667,2017-04-29,Maryland,Germantown,12839 Kitchen House Way,1,3,4,2017,Mass.,MD,"12839 Kitchen House Way, Germantown, MD"
831800,2017-04-29,California,Whittier,10000 block of Carmentia Rd,1,5,6,2017,Calif.,CA,"10000 Carmentia Rd, Whittier, CA"
835459,2017-04-29,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,4,2017,Calif.,CA,"Murchison St and Lancaster Ave, Los Angeles (Boyle Heights), CA"
830984,2017-04-27,New Jersey,Newark,1100 block of S Orange Ave,1,3,4,2017,N.J.,NJ,"1100 S Orange Ave, Newark, NJ"
825694,2017-04-21,Florida,Palm Bay,2500 block of Vernon Dr,2,2,4,2017,Fla.,FL,"2500 Vernon Dr, Palm Bay, FL"
818932,2017-04-13,Georgia,Atlanta,30 Anderson Ave SW,1,3,4,2017,Ga.,GA,"30 Anderson Ave SW, Atlanta, GA"
815227,2017-04-09,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,4,2017,Texas,TX,"4000 Moss Spring Dr, San Antonio, TX"
815246,2017-04-09,Indiana,Fort Wayne,9439 Lima Rd,1,3,4,2017,Ind.,IN,"9439 Lima Rd, Fort Wayne, IN"
813821,2017-04-07,Texas,Houston,3829 Mount Pleasant St,5,0,5,2017,Texas,TX,"3829 Mount Pleasant St, Houston, TX"
813877,2017-04-07,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,4,2017,N.C.,NC,"1423 29th Ave Dr NE, Hickory, NC"
813943,2017-04-07,Minnesota,Saint Paul,1600 block of English St,4,1,5,2017,Minn.,MN,"1600 English St, Saint Paul, MN"
814094,2017-04-07,Illinois,Chicago,5600 block of W Lake St,1,5,6,2017,Ill.,IL,"5600 W Lake St, Chicago, IL"
813028,2017-04-06,Louisiana,Lake Charles,2000 block of Tulip St,1,3,4,2017,La.,LA,"2000 Tulip St, Lake Charles, LA"
810756,2017-04-03,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,4,2017,Pa.,PA,"1100 W Stiles St, Philadelphia, PA"
809978,2017-04-02,Illinois,Chicago,3500 block of W Van Buren St,2,4,6,2017,Ill.,IL,"3500 W Van Buren St, Chicago, IL"
809499,2017-04-01,Oklahoma,Oklahoma City,1200 block of N Woodward Avenue,2,3,5,2017,Okla.,OK,"1200 N Woodward Avenue, Oklahoma City, OK"
809048,2017-04-01,Florida,Tampa,219 S Howard Ave,1,4,5,2017,Fla.,FL,"219 S Howard Ave, Tampa, FL"
807618,2017-03-30,Illinois,Chicago,2704 E 75th St,4,0,4,2017,Ill.,IL,"2704 E 75th St, Chicago, IL"
804115,2017-03-27,Florida,Sanford,209 Hays Dr,2,4,6,2017,Fla.,FL,"209 Hays Dr, Sanford, FL"
803054,2017-03-26,Ohio,Cincinnati,4601 Kellogg Ave,2,15,17,2017,Ohio,OH,"4601 Kellogg Ave, Cincinnati, OH"
803822,2017-03-26,Texas,Houston,5619 Aldine Bender Rd,2,4,6,2017,Texas,TX,"5619 Aldine Bender Rd, Houston, TX"
803689,2017-03-26,Ohio,Cleveland,E 75th St,2,2,4,2017,Ohio,OH,"E 75th St, Cleveland, OH"
802837,2017-03-25,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,4,2017,Ohio,OH,"E 79th St and Woodland Ave, Cleveland, OH"
803460,2017-03-25,Michigan,Detroit,8443 Grand River Ave,1,3,4,2017,Mich.,MI,"8443 Grand River Ave, Detroit, MI"
802926,2017-03-25,Tennessee,Knoxville,Minnesota Ave,1,4,5,2017,Tenn.,TN,"Minnesota Ave, Knoxville, TN"
802425,2017-03-24,California,Fresno,300 block of South Villa Avenue,1,4,5,2017,Calif.,CA,"300 South Villa Avenue, Fresno, CA"
802240,2017-03-24,Missouri,Saint Louis,5100 block of Palm St,1,6,7,2017,Mo.,MO,"5100 Palm St, Saint Louis, MO"
800363,2017-03-22,Wisconsin,Rothschild,1133 E Grand Ave,5,0,5,2017,Wis.,WI,"1133 E Grand Ave, Rothschild, WI"
797553,2017-03-19,Kentucky,Louisville,1512 Portland Avenue,1,5,6,2017,Ky.,KY,"1512 Portland Avenue, Louisville, KY"
797125,2017-03-18,Michigan,Detroit,16000 block of Rutherford,3,2,5,2017,Mich.,MI,"16000 Rutherford, Detroit, MI"
794468,2017-03-15,Louisiana,Metairie,2508 Pasadena Ave,3,1,4,2017,La.,LA,"2508 Pasadena Ave, Metairie, LA"
791298,2017-03-10,Illinois,Chicago,123 E 51st St,2,2,4,2017,Ill.,IL,"123 E 51st St, Chicago, IL"
791274,2017-03-10,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,4,2017,La.,LA,"4200 Touro St, New Orleans (Gentilly), LA"
787875,2017-03-04,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,5,2017,Kan.,KS,"SE Bellview Ave and SE 23rd St, Topeka, KS"
783623,2017-02-26,Indiana,Gary,1700 Grant St,1,4,5,2017,Ind.,IN,"1700 Grant St, Gary, IN"
783090,2017-02-25,Florida,Jacksonville,3604 Moncrief Rd,1,4,5,2017,Fla.,FL,"3604 Moncrief Rd, Jacksonville, FL"
783102,2017-02-25,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,5,2017,Ohio,OH,"1564 Niles Cortland Rd SE, Warren, OH"
