title,day,start,end,format,zip_code,address,virtual,details,tags,type,url
Open Up Open Mic Performers Meeting,Sunday,7:00PM,8:30PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 858 373 3786PH: PW: musicmeow,"This meeting meets in an alano club in the Radford Room. Enter off Huston St. Entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St.
*Entry for the main building is for disability access only",Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13146
El Sereno Monday Morning,Monday,11:00AM,12:13PM,Person,91801,"101 S Atlantic Blvd  Alhambra, CA 91801",,,Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13150
Central Park Group,Monday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13153
Central Park Group,Monday,5:00PM,6:00PM,Person,91350,"27510 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,12 Steps & 12 Traditions; Open; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=13154
Central Park Group,Tuesday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Daily Reflections; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13155
Central Park Group,Tuesday,5:00PM,6:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,12 Steps & 12 Traditions; Open; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=13156
Day Break,Tuesday,6:15AM,7:15AM,Person,91724,"1359 E Covina Blvd  Covina, CA 91724",,,As Bill Sees It,No Types Set,https://lacoaa.org/meeting-details.php?id=13158
Day Break,Thursday,6:15AM,7:15AM,Person,91724,"1359 E Covina Blvd  Covina, CA 91724",,,12 Steps & 12 Traditions,No Types Set,https://lacoaa.org/meeting-details.php?id=13159
Serenity In The Sand Men'S Stag,Sunday,7:30AM,8:30AM,Person,90272,"14800 Pacific Coast Highway Will Rogers State Beach Pacific Palisades, CA 90272",,,Discussion; Speaker,Men,https://lacoaa.org/meeting-details.php?id=13160
Back To Basics,Monday,6:30PM,7:30PM,Hybrid,90272,"15225 Palisades Village Lane 2nd Floor Pacific Palisades, CA 90272",ID: 603 066 714PH: (669) 900-6833PW: 835621,,12 Steps & 12 Traditions; Step Meeting,Newcomer,https://lacoaa.org/meeting-details.php?id=13161
Foothill Vineyard Group,Monday,6:30AM,7:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13199
Foothill Vineyard Group,Tuesday,6:30AM,7:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,As Bill Sees It,No Types Set,https://lacoaa.org/meeting-details.php?id=13200
Foothill Vineyard Men'S Stag,Wednesday,6:30AM,7:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,This meeting takes place in a cafe.,Discussion; Open,Men,https://lacoaa.org/meeting-details.php?id=13201
Foothill Vineyard Group,Tuesday,7:00PM,8:00PM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,12 Steps & 12 Traditions,No Types Set,https://lacoaa.org/meeting-details.php?id=13202
Foothill Vineyard Group,Sunday,7:30AM,8:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13203
Foothill Vineyard Group,Friday,6:30AM,7:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Daily Reflections,No Types Set,https://lacoaa.org/meeting-details.php?id=13205
Foothill Vineyard Group,Thursday,6:30AM,7:30AM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13206
Foothill Vineyard Group,Monday,7:00PM,8:00PM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13208
Foothill Vineyard Group Grapevine Discussion,Thursday,6:00PM,7:00PM,Person,91773,"100 E Foothill Blvd  San Dimas, CA 91773",,,Discussion; Grapevine,No Types Set,https://lacoaa.org/meeting-details.php?id=13210
Shivering Denizens Men'S Stag,Tuesday,8:00PM,9:00PM,Person,91364,"22909 Ventura Blvd   Woodland Hills, CA 91364",,,Candlelight; Closed; Speaker; Tag Participation,Men,https://lacoaa.org/meeting-details.php?id=13211
Men'S Big Book Discussion,Wednesday,7:30PM,,Person,91750,"1040 Baseline Rd  La Verne, CA 91750",,,Closed; Discussion,Men,https://lacoaa.org/meeting-details.php?id=13213
Men'S Topic Discussion,Friday,8:00PM,,Person,91750,"1040 Baseline Rd  La Verne, CA 91750",,,Closed; Discussion,Men,https://lacoaa.org/meeting-details.php?id=13217
Ground Zero,Monday,7:00AM,8:00AM,Person,90272,"941 Temescal Canyon Rd   Pacific Palisades, CA 90272",,,Speaker,Men,https://lacoaa.org/meeting-details.php?id=13220
Speaker Participation,Tuesday,7:00AM,8:00AM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,,Speaker,Men,https://lacoaa.org/meeting-details.php?id=13221
Promises Discussion,Wednesday,7:00AM,8:00AM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades , CA 90272",,,Speaker,Men,https://lacoaa.org/meeting-details.php?id=13222
12 & 12,Thursday,7:00AM,8:00AM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,,Speaker,Men,https://lacoaa.org/meeting-details.php?id=13223
Big Book Study,Friday,7:00AM,8:00AM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,,Speaker,Men,https://lacoaa.org/meeting-details.php?id=13224
Upon Awakening Men'S Stag,Sunday,7:00AM,8:30PM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,,Closed; Discussion; Speaker,Men,https://lacoaa.org/meeting-details.php?id=13225
High Noon In Pacific Palisades,Monday,12:00PM,1:00PM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,"This meeting meets in a theatre. All are welcome. There is a parking lot, but if it is full there is street parking available.",Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13226
High Noon In Pacific Palisades,Tuesday,12:00PM,1:00PM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,"This meeting meets in a theatre. All are welcome. There is a parking lot, but if it is full there is street parking available.",Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13227
High Noon In Pacific Palisades,Thursday,12:00PM,1:00PM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,"This meeting meets in a theatre. All are welcome. There is a parking lot, but if it is full there is street parking available.",Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13228
High Noon In Pacific Palisades,Friday,12:00PM,1:00PM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,"This meeting meets in a theatre. All are welcome. There is a parking lot, but if it is full there is street parking available.",Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13229
Bring Your Own God,Wednesday,7:30PM,8:30PM,Person,90272,"801 Via De La Paz  Pacific Palisades, CA 90272",,,Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13232
Surrender,Sunday,11:00AM,12:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13242
 Big Book Study,Sunday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=13243
Local Speaker Meeting,Sunday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13244
Participation,Monday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13245
Participation,Monday,12:00PM,1:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13246
Joe & Charlie Big Book Study,Monday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=13248
 Big Book,Tuesday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=13249
Participation,Tuesday,12:00PM,1:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13250
Literature Workshop,Tuesday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13251
 Agnostics,Tuesday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,Atheist/Agnostic,https://lacoaa.org/meeting-details.php?id=13252
Step Study,Wednesday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,12 Steps & 12 Traditions,No Types Set,https://lacoaa.org/meeting-details.php?id=13253
Participation,Wednesday,12:00PM,1:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13254
Discussion,Wednesday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13255
Candlelight,Wednesday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Candlelight,No Types Set,https://lacoaa.org/meeting-details.php?id=13256
Participation,Thursday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13257
Participation,Thursday,12:00PM,1:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13258
Hot Dog Social,Thursday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13259
Big Book ,Thursday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13260
Participation,Friday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13261
Daily Reflections,Friday,12:00PM,1:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13262
Participation,Friday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13263
Fear,Friday,10:00PM,11:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13265
Just For Today,Saturday,9:00AM,10:00AM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13266
Back To Basics,Saturday,4:00PM,5:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13268
Discussion,Saturday,6:00PM,7:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=13269
Candlelight,Saturday,8:00PM,9:00PM,Person,93534,"509 West Avenue H 8  Lancaster, CA 93534",,,Candlelight,No Types Set,https://lacoaa.org/meeting-details.php?id=13270
1118 Club,Monday,12:00PM,1:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13272
1118 Club,Tuesday,12:00PM,1:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13273
1118 Club,Wednesday,12:00PM,1:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13274
1118 Club,Thursday,12:00PM,1:30PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=13275
1118 Club,Friday,12:00PM,1:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13276
1118 Club,Monday,6:00PM,7:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13277
1118 Club,Tuesday,6:00PM,7:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13278
1118 Club,Wednesday,6:00PM,7:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13279
1118 Club,Thursday,6:00PM,7:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13280
1118 Club,Friday,6:00PM,7:00PM,Person,91104,"1118 Allen Ave  Pasadena, CA 91104",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13281
Early Bird Eye Opener,Sunday,7:00AM,8:00AM,Person,91601,"10641 Burbank Blvd  North Hollywood , CA 91601",,,Daily Reflections,No Types Set,https://lacoaa.org/meeting-details.php?id=13288
Evening Reflections,Monday,7:00PM,8:00PM,Person,90036,"360 N Vista  Los Angeles, CA 90036",,"This meeting is held in the outdoor area at a fire pit of a treatment facility.  Street parking is available, driveway must be kept accessible for emergency vehicles.",Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13301
The Nomad Group,Saturday,10:00AM,11:00AM,Person,90046,"1850 N Curson Avenue  Los Angeles, CA 90046",,"Meets on the front lawn of the Wattles Mansion. PLEASE BRING A LAWN CHAIR, FOLDING CHAIR OR TOWEL/BLANKET TO SIT ON.
This meeting is a 1 hour meeting, 15 minute speaker, followed by round-robin sharing. NOTE - when the timer goes off, you are asked to stop sharing or the secretary will cut you off by saying TIME. NO bathroom on premises.",12 Steps & 12 Traditions; Speaker; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=13303
Friday Night Westchester Speaker,Friday,7:30PM,8:30PM,Person,90045,"6700 W 83rd St  Los Angeles, CA 90045",,,Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13304
Tuesday Candlelight,Tuesday,8:00PM,9:30PM,Person,91505,"542 N. Buena Vista St  Burbank , CA 91505",,This meeting is in a church,Birthday; Candlelight; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13305
310 Aa Meeting,Thursday,5:30PM,6:30PM,Person,90066,"3590 Grand View Blvd  Los Angeles, CA 90066",,,Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13309
Unurban,Saturday,8:15AM,9:15AM,Person,90405,"3301 Pico Blvd  Santa Monica, CA 90405",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13311
Unurban Grapevine,Friday,7:15AM,8:15AM,Hybrid,90405,"3301 Pico Blvd  Santa Monica, CA 90405",ID: 592 710 446PH: (669) 990-6833PW: surrender,This meeting meets in a coffee house. Entrance on side street. Plenty of street parking until 9:00 am. Freeway close (Centinela exit off 10 Fwy),Discussion; Grapevine; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13312
Unurban Step Study,Thursday,7:15AM,8:15AM,Hybrid,90405,"3301 Pico Blvd  Santa Monica, CA 90405",ID: 592 710 446PH: (669) 990-6833PW: surrender,This meeting meets in a coffee house. Entrance on side street. Plenty of street parking until 9:00 am. Freeway close (Centinela exit off 10 Fwy),12 Steps & 12 Traditions; Daily Reflections; Meditation; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=13313
Unurban Chips,Wednesday,7:15AM,8:15AM,Hybrid,90405,"3301 Pico Blvd  Santa Monica, CA 90405",ID: 592 710 446PH: (669) 990-6833PW: surrender,"This meeting meets in a coffee house. Plenty of street parking until 9:00 am, close to freeway (Centinela exit off the 10 Fwy)",Birthday; Discussion; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13314
Unurban Book Study,Tuesday,7:15AM,8:15AM,Hybrid,90405,"3301 Pico Blvd  Santa Monica, CA 90405",ID: 592 710 446PH: (669) 990-6833PW: surrender,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13315
Namaste Sober,Tuesday,8:15PM,9:30PM,Person,90404,"522 Santa Monica Blvd  Santa Monica, CA 90404",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13318
Victory Park 12 & 12,Monday,12:00PM,1:00PM,Person,91104,"2575 Paloma St Victory Park Pasadena , CA 91104",,,12 Steps & 12 Traditions,No Types Set,https://lacoaa.org/meeting-details.php?id=13323
Tuesday Night Step Study,Tuesday,8:30PM,9:45PM,Person,91423,"14401 Dickens St  Sherman Oaks, CA 91423",,,Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=13325
Sober Parents,Monday,12:00PM,1:00PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 893 8991 9893PH: PW: AAvillage,Located in the Radford Room. This meeting meets in an Alano Club. Enter off Huston St. The entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St.  *Enter the main buildings if needing disability access only.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13330
Grounded At Grand Central,Monday,7:15AM,8:00AM,Person,90013,"316 W 3rd St  Los Angeles, CA 90013",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=13334
Friday Night Pier Meeting,Friday,6:00PM,7:00PM,Person,90405,"1343 Ocean Park Blvd  Santa Monica, CA 90405",,,Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13335
12 Promises,Sunday,10:30AM,12:00PM,Person,90731,"807 S Pacific Ave   San Pedro, CA 90731",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=13336
Evening Reflections,Saturday,5:00PM,6:00PM,Person,90731,"807 S Pacific Ave  San Pedro, CA 90731",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13337
Participation,Thursday,12:30PM,,Person,91204,"123 W Windsor Rd  Glendale, CA 91204",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13339
Higher Power,Sunday,8:00AM,9:30AM,Person,90640,"2518 W Beverly Blvd  Montebello , CA 90640",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13340
Eye Opener,Tuesday,6:15AM,7:15AM,Person,90640,"2518 W Beverly Blvd  Montebello, CA 90640",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=13341
Saturday Beginners,Saturday,8:00AM,9:00AM,Person,90069,"621 N Robertson Blvd  West Hollywood, CA 90069",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=13347
Recovery Tea Time,Wednesday,7:00PM,8:00PM,Person,90026,"3409 W Temple St  Los Angeles, CA 90026",,,Cross Talk Permitted; Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=13348
Venice Recovery Center,Monday,9:00AM,10:00AM,Hybrid,90291,"2475 Lincoln Blvd  Venice, CA 90291",ID: 380 504 4082PH: 1(646) 931-3860PW: 930919,,Daily Reflections,No Types Set,https://lacoaa.org/meeting-details.php?id=13352
