assessor_identification_number,taxrate_area,administrative_region_number,common_area_key,year_sold_to_state,recording_date,land_value,improvement_value,gross_personal_property_key,filler,fixture_value,real_estate_exemption,personal_property_exemption,fixture_exemption_value,homeowner's_exemption,first_owner_assessee_name,first_owner_assessee_name_overflow,second_owner_assessee_name,special_name_assessee,situs_address_key,situs_address_date_of_last_change,situs_address_postal_city_code,situs_address_house_number,situs_address_fraction,situs_address_direction,situs_address_unit,situs_address_zip_code,situs_address_street_name,situs_address_city_and_state,mail_address_key,mail_address_date_of_last_change,mail_address_postal_city_code,mail_address_house_number,mail_address_fraction,mail_address_direction,mail_address_unit,mail_address_zip_code,mail_address_street_name,mail_address_city_and_state,legal_description_-_last_line_narrative,legal_description_-_last_line_lot,legal_description_-_last_line_division,legal_description_-_last_line_region,legal_description_line_one,legal_description_line_two,legal_description_line_three,legal_description_line_four,legal_description_line_five,zoning_code,use_code,effective_year,year_built,building_-_square_feet_-_main
2558020020,13,24,0,0,19700120,68373,1014150,Ã¿,0,0,1082523,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19950605,95,10321,,,,910420000,TUJUNGA CANYON BLVD,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOT 174 WESTERN EMPIRE TRACT,,,,LOT COM AT INTERSECTION OF N LINE OF,LOT 1 TR NO 14881 WITH SW LINE OF,NE 1 FT OF SD LOT TH NW ON SW LINE OF,TUJUNGA CANYON BLVD TO A LINE PARALLEL,WITH AND DIST S AT R/A 18 FT FROM A LINE,LAR1,7100,0,0,0
2558021031,13,24,0,0,19990326,249102,909550,Ã¿,0,0,1158652,0,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19670923,50,10275,,,,910420000,TUJUNGA CANYON BLVD,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,30,,,LOS TERRENITOS TRACT E 202.95 FT OF,"LOT 27 AND ALL OF LOTS 28,29 AND",,,,LARD2,7100,0,0,0
2558021032,13,24,0,0,19700120,183443,489745,4,0,0,673188,20000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,OUR LADY OF LOURDES,,D,19950605,95,7344,,,,910420000,APPERSON ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF STS) LOT 34 LOS TERRENITOS TRACT,,,,"(EX OF ST) LOTS 1, 2, 3, 4, 5, 6 AND 7",TRACT NO 3525 AND ALL OF LOTS 3 AND 4,AND (EX OF ST) LOTS 32 AND 33 AND (EX,,,LARD2,7200,0,0,0
2558021035,13,03,0,0,20061113,196841,0,Ã¿,0,0,0,0,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCTION AND WELFARE CORP,,,,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,S 10 FT OF LOT 5,,,,LOS TERRENITOS TRACT THAT POR LYING N OF,,,,,LARD2,010V,0,0,0
2565013031,13,24,0,0,20140718,1998582,1498934,Ã¿,0,0,3497516,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPT,D,19720201,50,7245,,,,910420000,VALMONT ST,LOS ANGELES CA,F,20140819,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,,44,,,LOS TERRENITOS TRACT   E 60 FT OF LOT,43 AND S 68.84 FT OF LOT 45 AND ALL OF,,,,LAR3,7100,0,0,0
2601042027,16,24,0,0,19650406,41870,552668,Ã¿,0,0,594538,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20000307,80,11779,,,,913440000,SHOSHONE AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,70,,,TRACT NO 28447 LOTS 68 AND 69 AND LOT,COM AT SW COR OF LOT 69 TH W ON W PRO-,LONGATION OF S LINE OF SD LOT 40 FT TH,N 5Â E TO SW LINE OF SD LOT TH SE,THEREON TO BEG PART OF,LARA,7100,1967,1967,8867
2601042028,16,24,0,0,19660302,109600,1365594,4,0,0,1475194,30000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST EUPHRASIS,,D,19930630,80,17637,,,,913440000,MAYERLING ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,70,,,"TRACT NO 28447 LOTS 71,72,73,74,75 AND",76 AND LOT COM AT SE COR OF LOT 69 TH W,ON S LINE OF SD LOT AND W PROLONGATION,THEREOF 130 FT TH N 5Â E TO NE LINE OF,LOT 70 TH NW AND FOLLOWING BDRY LINE OF,LARA,7200,0,0,0
2607012021,16,02,0,0,19650923,48667,143996,Ã¿,0,0,192663,0,0,0,THE ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930630,80,11766,,,,913440000,SHOSHONE AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 28447,63,,,,,,,,LARA,0100,1969,1965,3136
2618018034,13,03,0,0,19930602,125558,66614,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930630,67,13827,,,,913310000,MERCER ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,RANCHO EX OF ST,90,,,NORTHWEST HALF OF BLOCK 3OO MACLAY,,,,,LAR1,0100,1954,1954,1000
2618020003,8856,24,0,0,19670145,206553,15599,4,0,0,222152,5000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,MARY IMMACULATE,,D,19930630,67,10390,,,,913310000,REMICK AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT # 22038 LOT COM AT MOST E COR OF,LOT 1 TH SW ON SE LINE OF SD LOT,157.36 FT TH NW PARALLEL WITH SW LINE OF,"SD LOT 95 FT TH S 48Â30'40"" W 19 FT TH N","41Â31'05"" W TO A LINE PARALLEL WITH AND",LAR1,2700,1976,1976,48707
2618020004,8856,24,0,0,19670145,5399,1096,Ã¿,0,0,6495,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,MARY IMMACULATE,,D,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,1,,,TRACT # 22038 LOT COM SW ON SE LINE OF,"LOT 1, 157.36 FT FROM MOST E COR OF SD",LOT TH NW PARALLEL WITH SW LINE OF SD,"LOT 95 FT TH S 48Â30'40"" W 19 FT TH S","41Â31'05"" E 83.01 FT TH N 85Â36'51"" E",LAR1,2700,1976,1976,1740
2618020027,13,24,0,0,19720223,68151,687302,Ã¿,0,0,755453,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930630,67,13836,,,,913310000,MERCER ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 22038   LOT COM AT MOST N,"COR OF LOT 1 TH S 41Â30'05"" E 78 FT","TH S 48Â30'39"" W TO A PT N 48Â30'39"" E",55 FT FROM NE LINE OF REMICK AVE TH,"S 41Â31'05"" E 40 FT TH S 48Â30'39"" W",LAR1,7100,1956,1956,8018
2618020028,13,24,0,0,19720223,38929,244607,Ã¿,0,0,281045,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930630,67,10390,,,,913310000,REMICK AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 22038   LOT COM AT INTERSEC-,TION OF SE LINE OF NW 118 FT OF LOT 1,WITH NE LINE OF REMICK AVE TH SE ON SD,NE LINE 122 FT WITH A UNIFORM DEPTH OF,"77 FT N 48Â30'39"" E  PART OF",LAR1,7100,1961,1961,10624
2618020029,13,24,0,0,19720000,169399,3630407,4,0,0,3799806,60000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,MARY IMMACULATE,,D,19930630,67,10390,,,,913310000,REMICK AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,"TRACT NO 22038   LOT COM S 41Â30'05"" E",78 FT FROM MOST N COR OF LOT 1 TH S 41Â,"30'05"" E 286 FT TH S 48Â30'39"" W TO NE",LINE OF REMICK AVE TH NW THEREON TO SE,LINE OF NW 240 FT OF SD LOT TH NE ON SD,LAR1,7100,1997,1997,25604
2618020037,8856,24,0,0,20000102,177314,412226,4,0,0,589540,5000,0,0,ARCHDIOCESE L A  EDUC AND,WALFARE MARY IMMACULATE,,,D,20030519,67,13838,,,,913310000,MERCER ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,R OF LOT 1,,,,TR=20811 FOR DESC SEE ASSESSOR'S MAPS PO,,,,,LAP,71T0,1969,1969,5746
2638034020,13,03,0,0,20170918,399447,291444,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP CORP,,,C/O MICHAEL DAVITT,D,19670923,50,8341,,,,914020000,COLBATH AVE,LOS ANGELES CA,F,20171107,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 15478,71,,,,,,,,LAR1,0100,1957,1949,1196
2638037017,13,24,0,0,19650224,210620,2241767,Ã¿,0,0,2452387,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST GENEVIEVE,,D,19671114,50,14061,,,,914020000,ROSCOE BLVD,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,17,,,TRACT NO 15481  1 MORE OR LESS AC ON N,LINE OF ROSCOE BLVD COM W THEREON,569 FT FROM SE COR OF LOT 17 TH N 0Â20',"05"" W 130 FT TH S 89Â39'35"" W 145 FT","TH N 0Â20'05"" W 70 FT TH S 89Â39'35"" W",LARD3,7100,0,0,0
2638037018,13,24,0,0,19630215,829017,5910730,4,0,190000,6738089,60000,190000,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST GENEVIEVE,,D,19671128,50,14061,,,,914020000,ROSCOE BLVD,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TO BEG PART OF,17,,,TRACT NO 15481  6.16 MORE OR LESS ACS,LOTS 18 AND 19 AND LOT COM AT SE COR OF,LOT 17 TH W ON N LINE OF ROSCOE BLVD,"569 FT TH N 0Â20'05"" W 130 FT TH S 89Â","39'35"" W 145 FT TH N 0Â20'05"" W 70 FT",LARD3,7200,0,0,0
2654003039,8859,24,0,0,19700120,93288,968929,Ã¿,0,0,1062217,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,OUR LADY OF PEACE,,,D,19950605,50,15444,,,,913430000,NORDHOFF ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF LOT 1 TR NO 17757,,,,LOT COM N ON E LINE OF LOT 354 TR,"NO 2899 25 FT FROM MOST E, NE COR OF","LOT 1 TR NO 17757 TH N 89Â30'30"" W",97 FT TH N PARALLEL WITH E LINE OF SD,"LOT 1, 103 FT TH N 89Â30'30"" W 72.72 FT",LARA,7100,0,0,0
2654003045,8859,24,0,0,19700120,910549,843902,4,0,0,1751719,50000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP OUR LADY OF PEACE,,,D,20010522,98,9022,,,,913430000,LANGDON AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,AND POR OF TRACT 17757,,,,"POR OF LOTS 349,350,351, AND 354 TR=2899",,,,,LARA,7200,0,0,0
2654003046,8859,24,2,0,20000102,0,0,Ã¿,0,0,0,0,0,0,ARCHDIOCESE OF L A  EDUC AND,WELFARE CORP OUR LADY OF PEACE,,,,0,0,0,,,,0,,,F,20011218,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF LOTS 349 AND 350,,,,TR=2899 FOR DESC SEE ASSESSORS MAPS POR,,,,,LARA,72T0,0,0,0
2664001002,16,03,0,0,19670145,39832,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 22544,2,,,,,,,,LAA2,010V,0,0,0
2664001004,16,03,0,0,20180703,12057636,824453,3,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPT,D,19970108,80,15211,,,,913450000,SAN FERNANDO MISSION BLVD,LOS ANGELES CA,F,20180807,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,FERNANDO IN,9,2N,15,11.66 ACS COM AT SW COR OF TRACT # 1 OF,8 TRACTS OF LAND AT THE MISSION SAN,FERNANDO TH W ON N LINE OF SAN FERNANDO,MISSION BLVD 1046.94 FT N 36Â33' W,"264.31 FT TH N 68Â39'45"" E 372.21 FT TH",LAA2,0200,0,0,0
2664001010,16,28,0,0,19670000,9028,26023,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,SAN FERNANDO MISSION CEMETERY,,D,20020806,80,11160,,,,913450000,STRANWOOD AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 17665   0.04 MORE OR LESS AC,UNSOLD POR OF 36.87 MORE OR LESS ACS,COM AT MOST W COR OF LOT 1 TH NE AND,FOLLOWING BDRY LINE OF SD LOT TO A PT,"N 41Â46' W 696.2 FT AND S 73Â17'45"" W",LAA2,7700,0,0,0
2664001022,8859,24,0,0,19991028,1239686,15698240,Ã¿,0,0,16937926,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19981222,80,15101,,,,913450000,SAN FERNANDO MISSION BLVD,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"POR TR NO 1 P 1 375-376,POR R F 238",,,,"LOT 1 TR NO 28314,P R OF LOT 1 TR 17665,",,,,,LAA2,7200,0,0,0
2664001025,16,28,0,0,20161202,4754142,3812750,5,0,0,1019460,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPT,D,0,0,0,,,,0,,,F,20170728,0,3424,,,6TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=20017 POR OF LOT 2 AND ALL OF LOT 1,,,,,,,,,LAA2,7710,2001,2001,21243
2664001026,16,28,0,0,19720000,819330,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,SAN FERNANDO MISSION CEMETERY,,,D,20060411,0,11160,,,,913450000,STRANWOOD AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF LOT 2,,,,TR=20017 FOR DESC SEE ASSESSOR'S MAPS,,,,,LAA2,770V,0,0,0
2664001906,16,28,0,0,19670000,2595124,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,SAN FERNANDO MISSION CEMETERY,,,D,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 17665   36.83 ACS EXEMPT POR,OF 36.87 MORE OR LESS ACS COM AT MOST W,COR OF LOT 1 TH NE AND FOLLOWING BDRY,LINE OF SD LOT TO A PT N 41Â46' W 696.2,"FT AND S 73Â17'45"" W 349.86 FT AND S 73Â",LAA2,8800,0,0,0
2664001911,16,28,0,0,19720000,563596,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,SAN FERNANDO MISSION CEMETERY,,,D,20060411,0,11160,,,,913450000,STRANWOOD AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,TRACT NO 20017   8.01 MORE OR LESS ACS,EXEMPT POR OF 41.97 MORE OR LESS ACS COM,AT NE COR OF LOT 1 TH E ON S LINE OF RI-,NALDI ST TO W LINE OF LOT 2 TR NO 22544,TH S AND FOLLOWING BDRY LINE OF SD LOT,LAA2,7700,0,0,0
2671012006,16,02,0,0,20040205,454730,303152,Ã¿,0,0,757882,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19741203,50,9205,,,,913430000,AQUEDUCT AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 11895,66,,,,,,,,LARA,0100,1952,1946,2607
2680017014,16,24,0,0,19590225,214247,2963633,Ã¿,0,0,3177880,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN,,D,20000307,80,10738,,,,913440000,HAYVENHURST AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PROPERTY OF THE PORTER LAND AND WATER CO,,,,4.51 MORE OR LESS ACS COM E ON S LINE,"OF TRACT NO 19700, 22 FT FROM SW COR OF",SD TR TH S ON E LINE OF HAYVENHURST AVE,420 FT TH E TO A LINE PARALLEL WITH,AND DIST E AT R/A 2.4 FT FROM W LINE,LAA2,7200,0,0,0
2680017016,16,24,0,0,19680226,192498,3009395,4,0,0,3201893,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN,,D,19930630,80,16525,,,,913440000,CHATSWORTH ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,LAND AND WATER CO,,,,LOT COM S ON E LINE OF HAYVENHURST AVE,420 FT FROM S LINE OF TR NO 19700 TH E,469.96 FT TH S 203 FT TH W 2.4 FT TH S,60 FT TH E 2.4 FT TH S 130 FT TH W ON N,LINE OF CHATSWORTH ST 266.96 FT TH N,LAA2,7100,0,0,0
2680017017,16,24,0,0,19680226,65429,2274401,Ã¿,0,0,2339830,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930630,80,16545,,,,913440000,CHATSWORTH ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,2N,15,SUB NO 1 OF THE PROPERTY OF THE PORTER,LAND AND WATER CO  LOT COM S ON E LINE,OF HAYVENHURST AVE 543 FT FROM S LINE OF,TR NO 19700 TH E 128 FT TH S 95 FT TH E,75 FT TH S 175 FT TH W ON N LINE OF,LAA2,7100,0,0,0
2741004024,16,02,0,0,19750219,110508,0,Ã¿,0,0,110508,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,60,,,*TR=CHATSWORTH PARK LOT COM AT NE COR OF,"TR NO 32798 TH S 0Â01'00"" E 212.6 FT TH","S 89Â59'35"" E TO W LINE OF MASON AVE TH","N THEREON TO A PT S 89Â59'35"" E FROM BEG","TH N 89Â49'35"" W 617 FT TO BEG POR OF",LAA2,010V,0,0,0
2741004026,16,24,0,0,19580611,60446,1500285,Ã¿,0,0,1560731,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20020806,50,9929,,,,913110000,MASON AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF,60,,,"*TR=CHATSWORTH PARK LOT COM S 0Â01'00"" E","212.6 FT AND S 89Â59'35"" E TO W LINE OF",MASON AVE AND S THEREON 186 FT FROM NE,"COR OF TR NO 32798 TH N 89Â59'35"" W 240",FT TH S 0Â01' E TO N LINE OF LASSEN ST,LAA2,7100,1972,1966,16210
2741004028,16,24,0,0,19660302,269519,2948411,4,0,0,3217930,70000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP ST JOHN EUDES,,,D,19950605,17,9901,,,,913110000,MASON AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,60,,,*TR=CHATSWORTH PARK LOT COM AT SE COR OF,TR NO 32798 TH N ON E LINE OF SD TR,"372.95 FT TH S 89Â59'35"" E TO W LINE OF",MASON AVE TH S THEREON 186 FT TH N 89Â59,"35"" W 240 FT TH S 0Â01' E TO N LINE OF",LAA2,7200,0,0,0
2741024034,16,02,0,0,19940401,111159,276454,Ã¿,0,0,387613,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19940609,17,10001,,,,913110000,MASON AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 21373,34,,,,,,,,LARS,0100,1968,1965,2957
2763020024,16,02,0,0,19890929,361849,97038,4,0,0,458887,5000,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19670923,50,9329,,,,913240000,CREBS AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 25979,24,,,,,,,,LARS,0100,1961,1961,1450
2764001005,16,02,0,0,19910719,328198,145548,4,0,0,473746,3000,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19670923,50,9801,,,,913250000,CANBY AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 22890,1,,,,,,,,LARA,0100,1958,1958,1927
2764002012,16,02,0,0,19580227,33942,149925,Ã¿,0,0,183867,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,OUR LADY OF LOURDES CHURCH,,D,19950605,63,9800,,,,913250000,CANBY AVE,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 22890,11,,,,,,,,LARA,0100,1960,1958,4046
2764005001,16,24,0,0,19600226,112092,5633,Ã¿,0,0,117725,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,OUR LADY OF LOURDES,,D,19981222,63,18400,,,,913250000,KINZIE ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,13,,,TRACT NO 2334 N 168.80 FT EX OF ST OF,,,,,LARA,2700,1960,1960,13800
2764005009,16,02,0,0,20160822,569767,330880,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19670923,50,18352,,,,913250000,KINZIE ST,LOS ANGELES CA,F,20160920,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT # 20934,21,,,,,,,,LARA,0101,1962,1956,2606
2764005016,16,24,0,0,19670145,50703,1983412,Ã¿,0,0,2034115,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,OUR LADY OF LOURDES CHURCH,,,D,19670923,50,18400,,,,913250000,KINZIE ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,14,,,TRACT # 2334 E 190 FT OF N 190 FT OF,,,,,LARA,7100,1990,1959,13114
2764005024,16,24,0,0,19600226,267466,2561378,4,0,0,2828844,10000,0,0,ARCHDIOCESE OF L A EDUC AND,,,,D,19920721,50,18437,,,,913250000,SUPERIOR ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"TR=2334 POR OF LOTS 13,14,28 AND 27",,,,,,,,,LARA,7200,0,0,0
2764005025,16,24,0,0,19910118,22418,320379,Ã¿,0,0,342797,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19920721,50,18405,,,,913250000,SUPERIOR ST,LOS ANGELES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,27,,,,TR=2334 ELY 93 FT OF SLY 185 FT OF LOT,,,,,LARA,7100,1963,1963,6860
2805025052,8129,B1,0,0,20060301,99297,167734,Ã¿,0,0,267031,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LOS,ANGELES,,,D,19930630,85,27353,,,,913510000,CAMP PLENTY RD,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"OF N 165 FT OF NW 1/4,SEC 20 T4N R15W",,,,W 121.33 FT OF E 153-33 FT OF S 90 FT,,,,,SCUR3,0100,1972,1958,1712
2805025067,16872,24,0,0,20060301,195456,2214715,Ã¿,0,0,2410171,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LOS,ANGELES,,,D,20090510,61,19606,,,,913510000,CALLA WAY,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,1/4 OF NW 1/4 OF SEC 20 T4N R15W,,,,FOR DESC SEE ASSESSOR'S MAPS POR OF SE,,,,,SCUR3,7100,0,0,0
2805025068,337,B1,0,0,20060301,496001,2943061,Ã¿,0,0,3439062,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LOS,ANGELES,,,D,19930630,85,19606,,,,913510000,CALLA WAY,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,1/4 OF NW 1/4 OF SEC 20 T4N R15W,,,,FOR DESC SEE ASSESSOR'S MAPS POR OF SE,,,,,SCUR3,0100,1988,1988,14000
2807039036,777,B1,0,0,20150316,229946,347418,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19960616,61,27778,,,,913500000,RON RIDGE DR,SANTA CLARITA CA,F,20150407,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=43519 LOT 108,,,,,,,,,SCUR2,0100,1994,1994,2083
2830036029,11162,B1,0,0,20190517,309170,721397,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,ATTN REAL ESTATE DEPT,D,19950605,61,23224,,,,913210000,MARKET ST,SANTA CLARITA CA,F,20190723,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,P M 238-36-37 LOT 2,,,,,,,,,SCUR2,0100,1993,1993,3627
2855006006,14903,24,0,0,19610221,123372,1963481,4,0,0,2086853,20000,0,0,ARCHDIOCESE OF LA EDUC AND,WELFARE CORP,OUR LADY OF PERPETUAL HELP,,D,19930630,61,23225,,,,913210000,LYONS AVE,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TO BEG  POR OF,2,,,*TR=PARCEL MAPAS PER BK 131 P 93-94 OF,PM*LOT COM AT SW COR OF LOT 2 TH N AND,FOLLOWING BDRY LINE OF SD LOT TO NE,LINE OF SD LOT TH SE THEREON 529.44 FT T,"TH S 55Â11'10"" W 235 FT TH S 85Â54'35"" W",SCCP,7200,1962,1962,31917
