NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,county
"Morrow County, Ohio",34976.0,,-555555555.0,*****,39,117
"Muskingum County, Ohio",86076.0,,-555555555.0,*****,39,119
"Noble County, Ohio",14443.0,,-555555555.0,*****,39,121
"Ottawa County, Ohio",40709.0,,-555555555.0,*****,39,123
"Paulding County, Ohio",18872.0,,-555555555.0,*****,39,125
"Perry County, Ohio",35985.0,,-555555555.0,*****,39,127
"Pickaway County, Ohio",57420.0,,-555555555.0,*****,39,129
"Pike County, Ohio",28214.0,,-555555555.0,*****,39,131
"Portage County, Ohio",162644.0,,-555555555.0,*****,39,133
"Preble County, Ohio",41207.0,,-555555555.0,*****,39,135
"Putnam County, Ohio",33969.0,,-555555555.0,*****,39,137
"Richland County, Ohio",121324.0,,-555555555.0,*****,39,139
"Ross County, Ohio",77051.0,,-555555555.0,*****,39,141
"Sandusky County, Ohio",59299.0,,-555555555.0,*****,39,143
"Scioto County, Ohio",76377.0,,-555555555.0,*****,39,145
"Seneca County, Ohio",55475.0,,-555555555.0,*****,39,147
"Shelby County, Ohio",48797.0,,-555555555.0,*****,39,149
"Stark County, Ohio",373475.0,,-555555555.0,*****,39,151
"Summit County, Ohio",541810.0,,-555555555.0,*****,39,153
"Trumbull County, Ohio",201794.0,,-555555555.0,*****,39,155
"Tuscarawas County, Ohio",92526.0,,-555555555.0,*****,39,157
"Union County, Ohio",55654.0,,-555555555.0,*****,39,159
"Van Wert County, Ohio",28281.0,,-555555555.0,*****,39,161
"Vinton County, Ohio",13111.0,,-555555555.0,*****,39,163
"Warren County, Ohio",226564.0,,-555555555.0,*****,39,165
"Washington County, Ohio",60671.0,,-555555555.0,*****,39,167
"Wayne County, Ohio",116208.0,,-555555555.0,*****,39,169
"Williams County, Ohio",36936.0,,-555555555.0,*****,39,171
"Wood County, Ohio",129936.0,,-555555555.0,*****,39,173
"Wyandot County, Ohio",22107.0,,-555555555.0,*****,39,175
"Adair County, Oklahoma",22113.0,,-555555555.0,*****,40,001
"Alfalfa County, Oklahoma",5857.0,,-555555555.0,*****,40,003
"Atoka County, Oklahoma",13874.0,,-555555555.0,*****,40,005
"Beaver County, Oklahoma",5415.0,,-555555555.0,*****,40,007
"Beckham County, Oklahoma",22621.0,,-555555555.0,*****,40,009
"Blaine County, Oklahoma",9634.0,,-555555555.0,*****,40,011
"Bryan County, Oklahoma",45759.0,,-555555555.0,*****,40,013
"Caddo County, Oklahoma",29342.0,,-555555555.0,*****,40,015
"Canadian County, Oklahoma",136710.0,,-555555555.0,*****,40,017
"Carter County, Oklahoma",48406.0,,-555555555.0,*****,40,019
"Cherokee County, Oklahoma",48599.0,,-555555555.0,*****,40,021
"Choctaw County, Oklahoma",14886.0,,-555555555.0,*****,40,023
"Cimarron County, Oklahoma",2189.0,,-555555555.0,*****,40,025
"Cleveland County, Oklahoma",276733.0,,-555555555.0,*****,40,027
"Coal County, Oklahoma",5618.0,,-555555555.0,*****,40,029
"Comanche County, Oklahoma",122561.0,,-555555555.0,*****,40,031
"Cotton County, Oklahoma",5929.0,,-555555555.0,*****,40,033
"Craig County, Oklahoma",14493.0,,-555555555.0,*****,40,035
"Creek County, Oklahoma",71160.0,,-555555555.0,*****,40,037
"Custer County, Oklahoma",29209.0,,-555555555.0,*****,40,039
"Delaware County, Oklahoma",42112.0,,-555555555.0,*****,40,041
"Dewey County, Oklahoma",4918.0,,-555555555.0,*****,40,043
"Ellis County, Oklahoma",4072.0,,-555555555.0,*****,40,045
"Garfield County, Oklahoma",62190.0,,-555555555.0,*****,40,047
"Garvin County, Oklahoma",27823.0,,-555555555.0,*****,40,049
"Grady County, Oklahoma",54733.0,,-555555555.0,*****,40,051
"Grant County, Oklahoma",4418.0,,-555555555.0,*****,40,053
"Greer County, Oklahoma",5943.0,,-555555555.0,*****,40,055
"Harmon County, Oklahoma",2721.0,,-555555555.0,*****,40,057
"Harper County, Oklahoma",3847.0,,-555555555.0,*****,40,059
"Haskell County, Oklahoma",12704.0,,-555555555.0,*****,40,061
"Hughes County, Oklahoma",13460.0,,-555555555.0,*****,40,063
"Jackson County, Oklahoma",25384.0,,-555555555.0,*****,40,065
"Jefferson County, Oklahoma",6223.0,,-555555555.0,*****,40,067
"Johnston County, Oklahoma",11041.0,,-555555555.0,*****,40,069
"Kay County, Oklahoma",44880.0,,-555555555.0,*****,40,071
"Kingfisher County, Oklahoma",15618.0,,-555555555.0,*****,40,073
"Kiowa County, Oklahoma",9001.0,,-555555555.0,*****,40,075
"Latimer County, Oklahoma",10495.0,,-555555555.0,*****,40,077
"Le Flore County, Oklahoma",49909.0,,-555555555.0,*****,40,079
"Lincoln County, Oklahoma",34854.0,,-555555555.0,*****,40,081
"Logan County, Oklahoma",46044.0,,-555555555.0,*****,40,083
"Love County, Oklahoma",9933.0,,-555555555.0,*****,40,085
"McClain County, Oklahoma",38634.0,,-555555555.0,*****,40,087
"McCurtain County, Oklahoma",32966.0,,-555555555.0,*****,40,089
"McIntosh County, Oklahoma",19819.0,,-555555555.0,*****,40,091
"Major County, Oklahoma",7718.0,,-555555555.0,*****,40,093
"Marshall County, Oklahoma",16376.0,,-555555555.0,*****,40,095
"Mayes County, Oklahoma",40980.0,,-555555555.0,*****,40,097
"Murray County, Oklahoma",13875.0,,-555555555.0,*****,40,099
"Muskogee County, Oklahoma",69084.0,,-555555555.0,*****,40,101
"Noble County, Oklahoma",11411.0,,-555555555.0,*****,40,103
"Nowata County, Oklahoma",10383.0,,-555555555.0,*****,40,105
"Okfuskee County, Oklahoma",12115.0,,-555555555.0,*****,40,107
"Oklahoma County, Oklahoma",782051.0,,-555555555.0,*****,40,109
"Okmulgee County, Oklahoma",38889.0,,-555555555.0,*****,40,111
"Osage County, Oklahoma",47311.0,,-555555555.0,*****,40,113
"Ottawa County, Oklahoma",31566.0,,-555555555.0,*****,40,115
"Pawnee County, Oklahoma",16428.0,,-555555555.0,*****,40,117
"Payne County, Oklahoma",81512.0,,-555555555.0,*****,40,119
"Pittsburg County, Oklahoma",44382.0,,-555555555.0,*****,40,121
"Pontotoc County, Oklahoma",38358.0,,-555555555.0,*****,40,123
"Pottawatomie County, Oklahoma",72000.0,,-555555555.0,*****,40,125
"Pushmataha County, Oklahoma",11119.0,,-555555555.0,*****,40,127
"Roger Mills County, Oklahoma",3708.0,,-555555555.0,*****,40,129
"Rogers County, Oklahoma",90814.0,,-555555555.0,*****,40,131
"Seminole County, Oklahoma",25071.0,,-555555555.0,*****,40,133
"Sequoyah County, Oklahoma",41359.0,,-555555555.0,*****,40,135
"Stephens County, Oklahoma",43983.0,,-555555555.0,*****,40,137
"Texas County, Oklahoma",21121.0,,-555555555.0,*****,40,139
"Tillman County, Oklahoma",7515.0,,-555555555.0,*****,40,141
"Tulsa County, Oklahoma",642781.0,,-555555555.0,*****,40,143
"Wagoner County, Oklahoma",77850.0,,-555555555.0,*****,40,145
"Washington County, Oklahoma",52001.0,,-555555555.0,*****,40,147
"Washita County, Oklahoma",11432.0,,-555555555.0,*****,40,149
"Woods County, Oklahoma",9127.0,,-555555555.0,*****,40,151
"Woodward County, Oklahoma",20967.0,,-555555555.0,*****,40,153
"Baker County, Oregon",15984.0,,-555555555.0,*****,41,001
"Benton County, Oregon",89780.0,,-555555555.0,*****,41,003
"Clackamas County, Oregon",405788.0,,-555555555.0,*****,41,005
"Clatsop County, Oregon",38562.0,,-555555555.0,*****,41,007
"Columbia County, Oregon",50851.0,,-555555555.0,*****,41,009
"Coos County, Oregon",63308.0,,-555555555.0,*****,41,011
"Crook County, Oregon",22337.0,,-555555555.0,*****,41,013
"Curry County, Oregon",22507.0,,-555555555.0,*****,41,015
"Deschutes County, Oregon",180640.0,,-555555555.0,*****,41,017
"Douglas County, Oregon",108323.0,,-555555555.0,*****,41,019
"Grant County, Oregon",7183.0,,-555555555.0,*****,41,023
"Harney County, Oregon",7228.0,,-555555555.0,*****,41,025
"Hood River County, Oregon",23131.0,,-555555555.0,*****,41,027
"Jackson County, Oregon",214267.0,,-555555555.0,*****,41,029
"Jefferson County, Oregon",23143.0,,-555555555.0,*****,41,031
"Josephine County, Oregon",85481.0,,-555555555.0,*****,41,033
"Klamath County, Oregon",66310.0,,-555555555.0,*****,41,035
"Lake County, Oregon",7843.0,,-555555555.0,*****,41,037
"Lane County, Oregon",368882.0,,-555555555.0,*****,41,039
"Lincoln County, Oregon",47881.0,,-555555555.0,*****,41,041
"Linn County, Oregon",122870.0,,-555555555.0,*****,41,043
"Malheur County, Oregon",30431.0,,-555555555.0,*****,41,045
"Marion County, Oregon",335553.0,,-555555555.0,*****,41,047
"Morrow County, Oregon",11215.0,,-555555555.0,*****,41,049
"Multnomah County, Oregon",798647.0,,-555555555.0,*****,41,051
"Polk County, Oregon",81427.0,,-555555555.0,*****,41,053
"Tillamook County, Oregon",26076.0,,-555555555.0,*****,41,057
"Umatilla County, Oregon",76898.0,,-555555555.0,*****,41,059
"Union County, Oregon",26028.0,,-555555555.0,*****,41,061
"Wallowa County, Oregon",6924.0,,-555555555.0,*****,41,063
"Wasco County, Oregon",25866.0,,-555555555.0,*****,41,065
"Washington County, Oregon",581821.0,,-555555555.0,*****,41,067
"Yamhill County, Oregon",103820.0,,-555555555.0,*****,41,071
"Adams County, Pennsylvania",102023.0,,-555555555.0,*****,42,001
"Allegheny County, Pennsylvania",1225561.0,,-555555555.0,*****,42,003
"Armstrong County, Pennsylvania",66331.0,,-555555555.0,*****,42,005
"Beaver County, Pennsylvania",166896.0,,-555555555.0,*****,42,007
"Bedford County, Pennsylvania",48611.0,,-555555555.0,*****,42,009
"Berks County, Pennsylvania",416642.0,,-555555555.0,*****,42,011
"Blair County, Pennsylvania",123842.0,,-555555555.0,*****,42,013
"Bradford County, Pennsylvania",61304.0,,-555555555.0,*****,42,015
"Bucks County, Pennsylvania",626370.0,,-555555555.0,*****,42,017
"Butler County, Pennsylvania",186566.0,,-555555555.0,*****,42,019
"Cambria County, Pennsylvania",134550.0,,-555555555.0,*****,42,021
"Cameron County, Pennsylvania",4686.0,,-555555555.0,*****,42,023
"Carbon County, Pennsylvania",63931.0,,-555555555.0,*****,42,025
"Centre County, Pennsylvania",161443.0,,-555555555.0,*****,42,027
"Chester County, Pennsylvania",517156.0,,-555555555.0,*****,42,029
"Clarion County, Pennsylvania",38827.0,,-555555555.0,*****,42,031
"Clearfield County, Pennsylvania",80216.0,,-555555555.0,*****,42,033
"Clinton County, Pennsylvania",39074.0,,-555555555.0,*****,42,035
"Columbia County, Pennsylvania",66220.0,,-555555555.0,*****,42,037
"Crawford County, Pennsylvania",86164.0,,-555555555.0,*****,42,039
"Cumberland County, Pennsylvania",247433.0,,-555555555.0,*****,42,041
"Dauphin County, Pennsylvania",274515.0,,-555555555.0,*****,42,043
"Delaware County, Pennsylvania",563527.0,,-555555555.0,*****,42,045
"Elk County, Pennsylvania",30608.0,,-555555555.0,*****,42,047
"Erie County, Pennsylvania",275972.0,,-555555555.0,*****,42,049
"Fayette County, Pennsylvania",132289.0,,-555555555.0,*****,42,051
"Forest County, Pennsylvania",7351.0,,-555555555.0,*****,42,053
"Franklin County, Pennsylvania",153751.0,,-555555555.0,*****,42,055
"Fulton County, Pennsylvania",14506.0,,-555555555.0,*****,42,057
"Greene County, Pennsylvania",37144.0,,-555555555.0,*****,42,059
"Huntingdon County, Pennsylvania",45421.0,,-555555555.0,*****,42,061
"Indiana County, Pennsylvania",85755.0,,-555555555.0,*****,42,063
"Jefferson County, Pennsylvania",44084.0,,-555555555.0,*****,42,065
"Juniata County, Pennsylvania",24562.0,,-555555555.0,*****,42,067
"Lackawanna County, Pennsylvania",211454.0,,-555555555.0,*****,42,069
"Lancaster County, Pennsylvania",538347.0,,-555555555.0,*****,42,071
"Lawrence County, Pennsylvania",87382.0,,-555555555.0,*****,42,073
"Lebanon County, Pennsylvania",138674.0,,-555555555.0,*****,42,075
"Lehigh County, Pennsylvania",362613.0,,-555555555.0,*****,42,077
"Luzerne County, Pennsylvania",317884.0,,-555555555.0,*****,42,079
"Lycoming County, Pennsylvania",114859.0,,-555555555.0,*****,42,081
"McKean County, Pennsylvania",41806.0,,-555555555.0,*****,42,083
"Mercer County, Pennsylvania",112630.0,,-555555555.0,*****,42,085
"Mifflin County, Pennsylvania",46362.0,,-555555555.0,*****,42,087
"Monroe County, Pennsylvania",167586.0,,-555555555.0,*****,42,089
"Montgomery County, Pennsylvania",821301.0,,-555555555.0,*****,42,091
"Montour County, Pennsylvania",18294.0,,-555555555.0,*****,42,093
"Northampton County, Pennsylvania",301778.0,,-555555555.0,*****,42,095
"Northumberland County, Pennsylvania",92325.0,,-555555555.0,*****,42,097
"Perry County, Pennsylvania",45924.0,,-555555555.0,*****,42,099
"Philadelphia County, Pennsylvania",1575522.0,,-555555555.0,*****,42,101
"Pike County, Pennsylvania",55498.0,,-555555555.0,*****,42,103
"Potter County, Pennsylvania",16937.0,,-555555555.0,*****,42,105
"Schuylkill County, Pennsylvania",143555.0,,-555555555.0,*****,42,107
"Snyder County, Pennsylvania",40466.0,,-555555555.0,*****,42,109
"Somerset County, Pennsylvania",74949.0,,-555555555.0,*****,42,111
"Sullivan County, Pennsylvania",6177.0,,-555555555.0,*****,42,113
"Susquehanna County, Pennsylvania",41340.0,,-555555555.0,*****,42,115
"Tioga County, Pennsylvania",41226.0,,-555555555.0,*****,42,117
"Union County, Pennsylvania",45114.0,,-555555555.0,*****,42,119
"Venango County, Pennsylvania",52376.0,,-555555555.0,*****,42,121
"Warren County, Pennsylvania",40035.0,,-555555555.0,*****,42,123
"Washington County, Pennsylvania",207547.0,,-555555555.0,*****,42,125
"Wayne County, Pennsylvania",51536.0,,-555555555.0,*****,42,127
"Westmoreland County, Pennsylvania",354751.0,,-555555555.0,*****,42,129
"Wyoming County, Pennsylvania",27588.0,,-555555555.0,*****,42,131
"York County, Pennsylvania",444014.0,,-555555555.0,*****,42,133
"Bristol County, Rhode Island",48900.0,,-555555555.0,*****,44,001
"Kent County, Rhode Island",163861.0,,-555555555.0,*****,44,003
"Newport County, Rhode Island",83075.0,,-555555555.0,*****,44,005
"Providence County, Rhode Island",634533.0,,-555555555.0,*****,44,007
"Washington County, Rhode Island",126242.0,,-555555555.0,*****,44,009
"Abbeville County, South Carolina",24657.0,,-555555555.0,*****,45,001
"Aiken County, South Carolina",166926.0,,-555555555.0,*****,45,003
"Allendale County, South Carolina",9214.0,,-555555555.0,*****,45,005
"Anderson County, South Carolina",195995.0,,-555555555.0,*****,45,007
"Bamberg County, South Carolina",14600.0,,-555555555.0,*****,45,009
"Barnwell County, South Carolina",21577.0,,-555555555.0,*****,45,011
"Beaufort County, South Carolina",182658.0,,-555555555.0,*****,45,013
"Berkeley County, South Carolina",209065.0,,-555555555.0,*****,45,015
"Calhoun County, South Carolina",14713.0,,-555555555.0,*****,45,017
"Charleston County, South Carolina",394708.0,,-555555555.0,*****,45,019
"Cherokee County, South Carolina",56711.0,,-555555555.0,*****,45,021
"Chester County, South Carolina",32326.0,,-555555555.0,*****,45,023
"Chesterfield County, South Carolina",46024.0,,-555555555.0,*****,45,025
"Clarendon County, South Carolina",34017.0,,-555555555.0,*****,45,027
"Colleton County, South Carolina",37568.0,,-555555555.0,*****,45,029
"Darlington County, South Carolina",67253.0,,-555555555.0,*****,45,031
"Dillon County, South Carolina",30871.0,,-555555555.0,*****,45,033
"Dorchester County, South Carolina",155474.0,,-555555555.0,*****,45,035
"Edgefield County, South Carolina",26769.0,,-555555555.0,*****,45,037
"Fairfield County, South Carolina",22712.0,,-555555555.0,*****,45,039
"Florence County, South Carolina",138561.0,,-555555555.0,*****,45,041
"Georgetown County, South Carolina",61605.0,,-555555555.0,*****,45,043
"Greenville County, South Carolina",498402.0,,-555555555.0,*****,45,045
"Greenwood County, South Carolina",70264.0,,-555555555.0,*****,45,047
"Hampton County, South Carolina",19807.0,,-555555555.0,*****,45,049
"Horry County, South Carolina",320915.0,,-555555555.0,*****,45,051
"Jasper County, South Carolina",27900.0,,-555555555.0,*****,45,053
"Kershaw County, South Carolina",64361.0,,-555555555.0,*****,45,055
"Lancaster County, South Carolina",89546.0,,-555555555.0,*****,45,057
"Laurens County, South Carolina",66710.0,,-555555555.0,*****,45,059
"Lee County, South Carolina",17606.0,,-555555555.0,*****,45,061
"Lexington County, South Carolina",286316.0,,-555555555.0,*****,45,063
"McCormick County, South Carolina",9606.0,,-555555555.0,*****,45,065
"Marion County, South Carolina",31562.0,,-555555555.0,*****,45,067
"Marlboro County, South Carolina",27131.0,,-555555555.0,*****,45,069
"Newberry County, South Carolina",38068.0,,-555555555.0,*****,45,071
"Oconee County, South Carolina",76696.0,,-555555555.0,*****,45,073
"Orangeburg County, South Carolina",88454.0,,-555555555.0,*****,45,075
"Pickens County, South Carolina",122746.0,,-555555555.0,*****,45,077
"Richland County, South Carolina",408263.0,,-555555555.0,*****,45,079
"Saluda County, South Carolina",20299.0,,-555555555.0,*****,45,081
"Spartanburg County, South Carolina",302195.0,,-555555555.0,*****,45,083
"Sumter County, South Carolina",106995.0,,-555555555.0,*****,45,085
"Union County, South Carolina",27644.0,,-555555555.0,*****,45,087
"Williamsburg County, South Carolina",31794.0,,-555555555.0,*****,45,089
"York County, South Carolina",258641.0,,-555555555.0,*****,45,091
"Aurora County, South Dakota",2759.0,,-555555555.0,*****,46,003
"Beadle County, South Dakota",18374.0,,-555555555.0,*****,46,005
"Bennett County, South Dakota",3437.0,,-555555555.0,*****,46,007
"Bon Homme County, South Dakota",6969.0,,-555555555.0,*****,46,009
"Brookings County, South Dakota",34239.0,,-555555555.0,*****,46,011
"Brown County, South Dakota",38840.0,,-555555555.0,*****,46,013
"Brule County, South Dakota",5256.0,,-555555555.0,*****,46,015
"Buffalo County, South Dakota",2053.0,,-555555555.0,*****,46,017
"Butte County, South Dakota",10177.0,,-555555555.0,*****,46,019
"Charles Mix County, South Dakota",9344.0,,-555555555.0,*****,46,023
"Clark County, South Dakota",3673.0,,-555555555.0,*****,46,025
"Clay County, South Dakota",13925.0,,-555555555.0,*****,46,027
"Codington County, South Dakota",27993.0,,-555555555.0,*****,46,029
"Corson County, South Dakota",4168.0,,-555555555.0,*****,46,031
"Custer County, South Dakota",8573.0,,-555555555.0,*****,46,033
"Davison County, South Dakota",19901.0,,-555555555.0,*****,46,035
"Day County, South Dakota",5506.0,,-555555555.0,*****,46,037
"Deuel County, South Dakota",4306.0,,-555555555.0,*****,46,039
"Dewey County, South Dakota",5779.0,,-555555555.0,*****,46,041
"Douglas County, South Dakota",2930.0,,-555555555.0,*****,46,043
