"数据年月"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"商品编码"	,"商品名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83011000	"	,"挂锁	"	,"50	"	,"千克	"	,"130	"	,"把	"	,"100	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83011000	"	,"挂锁	"	,"55	"	,"千克	"	,"490	"	,"把	"	,"2,842	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83014000	"	,"未列名锁	"	,"5932	"	,"千克	"	,"7697	"	,"个	"	,"169,328	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83014000	"	,"未列名锁	"	,"260	"	,"千克	"	,"120	"	,"个	"	,"7	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83014000	"	,"未列名锁	"	,"430	"	,"千克	"	,"220	"	,"个	"	,"24,940	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83017000	"	,"钥匙	"	,"762	"	,"千克	"	,"0	"	,"?	"	,"14	"	,
"202109	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83017000	"	,"钥匙	"	,"257	"	,"千克	"	,"0	"	,"?	"	,"2,446	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83021000	"	,"贱金属制铰链（折叶）	"	,"3034	"	,"千克	"	,"0	"	,"?	"	,"40,959	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024100	"	,"建筑用其他贱金属制附件及架座	"	,"1297	"	,"千克	"	,"0	"	,"?	"	,"41,508	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"6334	"	,"千克	"	,"0	"	,"?	"	,"158,350	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"180	"	,"千克	"	,"0	"	,"?	"	,"1,800	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"670	"	,"千克	"	,"0	"	,"?	"	,"12,462	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"446	"	,"千克	"	,"0	"	,"?	"	,"3,998	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"13876	"	,"千克	"	,"0	"	,"?	"	,"199,814	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"90	"	,"千克	"	,"0	"	,"?	"	,"2,328	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"2245	"	,"千克	"	,"0	"	,"?	"	,"66,892	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024900	"	,"鞍具、衣箱、盒子等其他贱金属制附件及架座	"	,"981	"	,"千克	"	,"0	"	,"?	"	,"22,563	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024900	"	,"鞍具、衣箱、盒子等其他贱金属制附件及架座	"	,"20	"	,"千克	"	,"0	"	,"?	"	,"20	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83024900	"	,"鞍具、衣箱、盒子等其他贱金属制附件及架座	"	,"46	"	,"千克	"	,"0	"	,"?	"	,"92	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"245	"	,"千克	"	,"0	"	,"?	"	,"4,200	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"305	"	,"千克	"	,"0	"	,"?	"	,"6,795	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"7574	"	,"千克	"	,"0	"	,"?	"	,"200,698	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83040000	"	,"贱金属档案柜、文件篮、笔盘等办公用具	"	,"489	"	,"千克	"	,"0	"	,"?	"	,"27,882	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83059000	"	,"贱金属信夹、文件夹、索引标签等办公用品	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"13	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83061000	"	,"非电动的贱金属铃、钟、锣及类似品	"	,"55	"	,"千克	"	,"0	"	,"?	"	,"330	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83061000	"	,"非电动的贱金属铃、钟、锣及类似品	"	,"386	"	,"千克	"	,"0	"	,"?	"	,"79,005	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83062990	"	,"未列名贱金属雕塑像及其他装饰品	"	,"1019	"	,"千克	"	,"0	"	,"?	"	,"1,019	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83062990	"	,"未列名贱金属雕塑像及其他装饰品	"	,"325	"	,"千克	"	,"0	"	,"?	"	,"975	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83062990	"	,"未列名贱金属雕塑像及其他装饰品	"	,"412	"	,"千克	"	,"0	"	,"?	"	,"1,943	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83062990	"	,"未列名贱金属雕塑像及其他装饰品	"	,"9943	"	,"千克	"	,"0	"	,"?	"	,"306,846	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83062990	"	,"未列名贱金属雕塑像及其他装饰品	"	,"29251	"	,"千克	"	,"0	"	,"?	"	,"610,977	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83081000	"	,"贱金属制钩、环、眼	"	,"2750	"	,"千克	"	,"0	"	,"?	"	,"52,250	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83081000	"	,"贱金属制钩、环、眼	"	,"4	"	,"千克	"	,"0	"	,"?	"	,"11	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83099000	"	,"贱金属制其他塞、盖、帽、封志等包装用附件	"	,"27076	"	,"千克	"	,"0	"	,"?	"	,"318,296	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"83100000	"	,"贱金属标志牌、铭牌、地名牌、号码等标志	"	,"35	"	,"千克	"	,"0	"	,"?	"	,"1,470	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84079090	"	,"未列名点燃式活塞内燃发动机	"	,"30	"	,"台	"	,"330	"	,"千克	"	,"3,600	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84135020	"	,"电动往复式排液泵	"	,"200	"	,"台	"	,"65	"	,"千克	"	,"30,000	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84137099	"	,"转速＜10000转/分的其他离心泵	"	,"96	"	,"台	"	,"1050	"	,"千克	"	,"93,450	"	,
"202109	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84137099	"	,"转速＜10000转/分的其他离心泵	"	,"91	"	,"台	"	,"1559	"	,"千克	"	,"13,641	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84139100	"	,"液体泵零件	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"200	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84141000	"	,"真空泵	"	,"400	"	,"台	"	,"1024	"	,"千克	"	,"158,800	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145130	"	,"输出功率≤125瓦的具有旋转导风轮的风扇	"	,"800	"	,"台	"	,"850	"	,"千克	"	,"158,400	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145199	"	,"输出功率≤125瓦的未列名风机、风扇	"	,"1344	"	,"台	"	,"1081	"	,"千克	"	,"198,912	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145199	"	,"输出功率≤125瓦的未列名风机、风扇	"	,"220	"	,"台	"	,"297	"	,"千克	"	,"39,188	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145199	"	,"输出功率≤125瓦的未列名风机、风扇	"	,"920	"	,"台	"	,"442	"	,"千克	"	,"34,960	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145199	"	,"输出功率≤125瓦的未列名风机、风扇	"	,"422	"	,"台	"	,"105	"	,"千克	"	,"33,338	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145930	"	,"离心通风机	"	,"800	"	,"台	"	,"2224	"	,"千克	"	,"166,800	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145930	"	,"离心通风机	"	,"1	"	,"台	"	,"23	"	,"千克	"	,"736	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"192	"	,"台	"	,"1150	"	,"千克	"	,"103,500	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"136	"	,"台	"	,"4145	"	,"千克	"	,"396,877	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"1670	"	,"台	"	,"1601	"	,"千克	"	,"150,100	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"175	"	,"台	"	,"930	"	,"千克	"	,"185,740	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"7942	"	,"台	"	,"2285	"	,"千克	"	,"378,913	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84145990	"	,"未列名风机、风扇	"	,"6802	"	,"台	"	,"862	"	,"千克	"	,"31,052	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84148090	"	,"其他空气泵，通风罩、循环气罩	"	,"1080	"	,"台	"	,"852	"	,"千克	"	,"105,840	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84148090	"	,"其他空气泵，通风罩、循环气罩	"	,"41	"	,"台	"	,"730	"	,"千克	"	,"72,270	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84148090	"	,"其他空气泵，通风罩、循环气罩	"	,"1700	"	,"台	"	,"2350	"	,"千克	"	,"31,280	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84185000	"	,"用于存储和展示的其他冷藏或冷冻设备	"	,"1	"	,"台	"	,"520	"	,"千克	"	,"820	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84186990	"	,"未列名制冷设备	"	,"3	"	,"台	"	,"241	"	,"千克	"	,"2,699	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84199090	"	,"品目8419其他设备的零件	"	,"850	"	,"千克	"	,"0	"	,"?	"	,"37,440	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84212110	"	,"家用型水的过滤、净化机器及装置	"	,"60	"	,"台	"	,"629	"	,"千克	"	,"33,903	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84212110	"	,"家用型水的过滤、净化机器及装置	"	,"212	"	,"台	"	,"107	"	,"千克	"	,"38,584	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84212300	"	,"内燃发动机的过滤器	"	,"300	"	,"个	"	,"2328	"	,"千克	"	,"155,976	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84213910	"	,"家用型气体的过滤、净化机器及装置	"	,"656	"	,"个	"	,"3394	"	,"千克	"	,"287,332	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84213910	"	,"家用型气体的过滤、净化机器及装置	"	,"75	"	,"个	"	,"350	"	,"千克	"	,"63,000	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84213910	"	,"家用型气体的过滤、净化机器及装置	"	,"170	"	,"个	"	,"210	"	,"千克	"	,"14,450	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84213910	"	,"家用型气体的过滤、净化机器及装置	"	,"600	"	,"个	"	,"550	"	,"千克	"	,"33,600	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84219910	"	,"家用型过滤、净化装置零件	"	,"5617	"	,"千克	"	,"0	"	,"?	"	,"559,474	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84219910	"	,"家用型过滤、净化装置零件	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"21	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84219990	"	,"品目8421未列名机器的零件	"	,"274	"	,"千克	"	,"0	"	,"?	"	,"8,220	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84223030	"	,"其他灌装机、包装机	"	,"1476	"	,"台	"	,"2072	"	,"千克	"	,"499,208	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84223030	"	,"其他灌装机、包装机	"	,"1	"	,"台	"	,"176	"	,"千克	"	,"5,632	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84224000	"	,"其他包装或打包机器（包括热缩包装机器）	"	,"4	"	,"台	"	,"60	"	,"千克	"	,"1,200	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84224000	"	,"其他包装或打包机器（包括热缩包装机器）	"	,"1	"	,"台	"	,"174	"	,"千克	"	,"95	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84231000	"	,"体重计，包括婴儿秤；家用秤	"	,"7400	"	,"台	"	,"2696	"	,"千克	"	,"140,500	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84231000	"	,"体重计，包括婴儿秤；家用秤	"	,"1012	"	,"台	"	,"961	"	,"千克	"	,"37,836	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84231000	"	,"体重计，包括婴儿秤；家用秤	"	,"3384	"	,"台	"	,"1480	"	,"千克	"	,"26,640	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84231000	"	,"体重计，包括婴儿秤；家用秤	"	,"2130	"	,"台	"	,"5700	"	,"千克	"	,"599,275	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84233010	"	,"定量包装秤	"	,"1	"	,"台	"	,"142	"	,"千克	"	,"2,550	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84242000	"	,"喷枪及类似器具	"	,"52	"	,"个	"	,"30	"	,"千克	"	,"260	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84243000	"	,"喷汽机、喷砂机及类似的喷射机器	"	,"25	"	,"台	"	,"445	"	,"千克	"	,"40,940	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84248910	"	,"家用液体或粉末的喷射、散布或喷雾机械器具	"	,"1800	"	,"台	"	,"1362	"	,"千克	"	,"122,400	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84248910	"	,"家用液体或粉末的喷射、散布或喷雾机械器具	"	,"300	"	,"台	"	,"175	"	,"千克	"	,"1,860	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84248999	"	,"未列名液体或粉末的喷射、散布或喷雾机械器	"	,"1476	"	,"台	"	,"3138	"	,"千克	"	,"292,986	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84251100	"	,"电动的滑车及提升机	"	,"1	"	,"台	"	,"128	"	,"千克	"	,"3,400	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84253990	"	,"其他非电动卷扬机及绞盘	"	,"113	"	,"台	"	,"150	"	,"千克	"	,"339	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84254910	"	,"未列名千斤顶	"	,"560	"	,"台	"	,"1405	"	,"千克	"	,"49,175	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84289090	"	,"未列名升降、搬运机械	"	,"2	"	,"台	"	,"300	"	,"千克	"	,"29,400	"	,
"202109	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84339090	"	,"其他品目8433所列机械的零件	"	,"6315	"	,"千克	"	,"0	"	,"?	"	,"60,000	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84362100	"	,"家禽孵卵器及育雏器	"	,"352	"	,"台	"	,"317	"	,"千克	"	,"33,088	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84381000	"	,"糕点加工及生产通心粉、面条等产品的机器	"	,"30	"	,"台	"	,"270	"	,"千克	"	,"26,973	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84385000	"	,"肉类或家禽加工机器	"	,"20	"	,"台	"	,"350	"	,"千克	"	,"33,250	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84439990	"	,"品目8443所列设备用其他零件及附件	"	,"358	"	,"千克	"	,"0	"	,"?	"	,"40,776	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84509010	"	,"干衣量≤10kg的洗衣机的零件	"	,"1040	"	,"千克	"	,"0	"	,"?	"	,"279,000	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84509010	"	,"干衣量≤10kg的洗衣机的零件	"	,"800	"	,"千克	"	,"0	"	,"?	"	,"52,368	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84512100	"	,"干衣量≤10kg的干燥机	"	,"400	"	,"台	"	,"2020	"	,"千克	"	,"199,980	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84515000	"	,"纺织物卷绕、退绕、折叠、剪切或剪齿边机器	"	,"1	"	,"台	"	,"600	"	,"千克	"	,"57,600	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84521091	"	,"手动式其他家用型缝纫机	"	,"288	"	,"台	"	,"526	"	,"千克	"	,"48,384	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84659100	"	,"木材、软木、骨、硬橡胶等硬质材料加工锯床	"	,"1	"	,"台	"	,"675	"	,"千克	"	,"64,800	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84659200	"	,"木材、软木等硬质材料刨、铣等切削成形机器	"	,"1	"	,"台	"	,"195	"	,"千克	"	,"18,915	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84659500	"	,"木材、软木、骨等硬质材料钻孔或凿榫机器	"	,"1	"	,"台	"	,"79	"	,"千克	"	,"7,505	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84671900	"	,"其他手提式风动工具	"	,"71	"	,"台	"	,"40	"	,"千克	"	,"142	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84672290	"	,"其他手提式电锯	"	,"200	"	,"台	"	,"750	"	,"千克	"	,"4,000	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84672910	"	,"手提电动砂磨工具（包括磨光机、砂光机等）	"	,"272	"	,"台	"	,"1260	"	,"千克	"	,"56,700	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84672910	"	,"手提电动砂磨工具（包括磨光机、砂光机等）	"	,"696	"	,"台	"	,"1600	"	,"千克	"	,"142,400	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84672910	"	,"手提电动砂磨工具（包括磨光机、砂光机等）	"	,"60	"	,"台	"	,"310	"	,"千克	"	,"68,200	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84672990	"	,"其他手提式电动工具	"	,"11500	"	,"台	"	,"6080	"	,"千克	"	,"373,750	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84679910	"	,"品目8467所列其他电动手提式工具的零件	"	,"25	"	,"千克	"	,"0	"	,"?	"	,"261	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84714140	"	,"微型自动数据处理机	"	,"60	"	,"台	"	,"950	"	,"千克	"	,"52,800	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84715040	"	,"微型机的处理部件	"	,"122	"	,"台	"	,"1080	"	,"千克	"	,"209,855	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716050	"	,"扫描仪	"	,"640	"	,"台	"	,"990	"	,"千克	"	,"28,710	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"7264	"	,"个	"	,"7042	"	,"千克	"	,"492,272	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"1000	"	,"个	"	,"1120	"	,"千克	"	,"34,000	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"1060	"	,"个	"	,"742	"	,"千克	"	,"37,100	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"1676	"	,"个	"	,"1245	"	,"千克	"	,"108,940	"	,
"202109	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"135	"	,"个	"	,"37	"	,"千克	"	,"351	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"7368	"	,"个	"	,"5412	"	,"千克	"	,"512,142	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"200	"	,"个	"	,"138	"	,"千克	"	,"19,960	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716071	"	,"键盘	"	,"1	"	,"个	"	,"1	"	,"千克	"	,"14	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716072	"	,"鼠标器	"	,"500	"	,"个	"	,"175	"	,"千克	"	,"16,500	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716072	"	,"鼠标器	"	,"1676	"	,"个	"	,"105	"	,"千克	"	,"90,504	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716072	"	,"鼠标器	"	,"2167	"	,"个	"	,"304	"	,"千克	"	,"134,280	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84716072	"	,"鼠标器	"	,"996	"	,"个	"	,"125	"	,"千克	"	,"24,402	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84717030	"	,"光盘驱动器	"	,"440	"	,"台	"	,"320	"	,"千克	"	,"33,880	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84717030	"	,"光盘驱动器	"	,"1260	"	,"台	"	,"669	"	,"千克	"	,"69,300	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84719000	"	,"其他磁性或光学阅读机、数据转录及处理机器	"	,"1560	"	,"台	"	,"150	"	,"千克	"	,"18,876	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84719000	"	,"其他磁性或光学阅读机、数据转录及处理机器	"	,"4600	"	,"台	"	,"210	"	,"千克	"	,"152,720	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84719000	"	,"其他磁性或光学阅读机、数据转录及处理机器	"	,"440	"	,"台	"	,"111	"	,"千克	"	,"2,552	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84729029	"	,"其他装订用机器	"	,"372	"	,"台	"	,"1643	"	,"千克	"	,"161,014	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84729090	"	,"未列名办公室用机器	"	,"560	"	,"台	"	,"6350	"	,"千克	"	,"199,390	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84729090	"	,"未列名办公室用机器	"	,"12800	"	,"台	"	,"1110	"	,"千克	"	,"254,208	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84729090	"	,"未列名办公室用机器	"	,"2	"	,"台	"	,"2	"	,"千克	"	,"24	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84733090	"	,"品目8471所列其他机器的零件、附件	"	,"2093	"	,"千克	"	,"0	"	,"?	"	,"172,463	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"84733090	"	,"品目8471所列其他机器的零件、附件	"	,"16370	"	,"千克	"	,"0	"	,"?	"	,"155,515	"	,
