"Notes"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	14	328239523	Unreliable
	"2019"	"2019"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	4	328239523	Unreliable
	"2019"	"2019"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	96	328239523	0.0
"Total"	"2019"	"2019"			754	328239523	0.2
	"2020 "	"2020"	"Tubal pregnancy"	"O00.1"	6	329484123	Unreliable
	"2020 "	"2020"	"Ectopic pregnancy, unspecified"	"O00.9"	10	329484123	Unreliable
	"2020 "	"2020"	"Hydatidiform mole, unspecified"	"O01.9"	2	329484123	Unreliable
	"2020 "	"2020"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	1	329484123	Unreliable
	"2020 "	"2020"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	3	329484123	Unreliable
	"2020 "	"2020"	"Unspecified abortion, incomplete, with other and unspecified complications"	"O06.3"	1	329484123	Unreliable
	"2020 "	"2020"	"Unspecified abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O06.5"	1	329484123	Unreliable
	"2020 "	"2020"	"Unspecified abortion, complete or unspecified, with other and unspecified complications"	"O06.8"	2	329484123	Unreliable
	"2020 "	"2020"	"Unspecified abortion, complete or unspecified, without complication"	"O06.9"	1	329484123	Unreliable
	"2020 "	"2020"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	10	329484123	Unreliable
	"2020 "	"2020"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	31	329484123	0.0
	"2020 "	"2020"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	3	329484123	Unreliable
	"2020 "	"2020"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	2	329484123	Unreliable
	"2020 "	"2020"	"HELLP syndrome"	"O14.2"	5	329484123	Unreliable
	"2020 "	"2020"	"Pre-eclampsia, unspecified"	"O14.9"	21	329484123	0.0
	"2020 "	"2020"	"Eclampsia in pregnancy"	"O15.0"	2	329484123	Unreliable
	"2020 "	"2020"	"Eclampsia, unspecified as to time period"	"O15.9"	5	329484123	Unreliable
	"2020 "	"2020"	"Unspecified maternal hypertension"	"O16"	7	329484123	Unreliable
	"2020 "	"2020"	"Hyperemesis gravidarum with metabolic disturbance"	"O21.1"	3	329484123	Unreliable
	"2020 "	"2020"	"Deep phlebothrombosis in pregnancy"	"O22.3"	7	329484123	Unreliable
	"2020 "	"2020"	"Venous complication in pregnancy, unspecified"	"O22.9"	5	329484123	Unreliable
	"2020 "	"2020"	"Infections of kidney in pregnancy"	"O23.0"	7	329484123	Unreliable
	"2020 "	"2020"	"Unspecified infection of urinary tract in pregnancy"	"O23.4"	1	329484123	Unreliable
	"2020 "	"2020"	"Infections of the genital tract in pregnancy"	"O23.5"	5	329484123	Unreliable
	"2020 "	"2020"	"Pre-existing diabetes mellitus, insulin-dependent"	"O24.0"	5	329484123	Unreliable
	"2020 "	"2020"	"Diabetes mellitus arising in pregnancy"	"O24.4"	3	329484123	Unreliable
	"2020 "	"2020"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	17	329484123	Unreliable
	"2020 "	"2020"	"Malnutrition in pregnancy"	"O25"	2	329484123	Unreliable
	"2020 "	"2020"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	33	329484123	0.0
	"2020 "	"2020"	"Other specified pregnancy-related conditions"	"O26.8"	233	329484123	0.1
	"2020 "	"2020"	"Pregnancy-related condition, unspecified"	"O26.9"	1	329484123	Unreliable
	"2020 "	"2020"	"Maternal care for intrauterine death"	"O36.4"	8	329484123	Unreliable
	"2020 "	"2020"	"Infection of amniotic sac and membranes"	"O41.1"	2	329484123	Unreliable
	"2020 "	"2020"	"Morbidly adherent placenta"	"O43.2"	5	329484123	Unreliable
	"2020 "	"2020"	"Placenta praevia with haemorrhage"	"O44.1"	2	329484123	Unreliable
	"2020 "	"2020"	"Premature separation of placenta, unspecified"	"O45.9"	9	329484123	Unreliable
	"2020 "	"2020"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	1	329484123	Unreliable
	"2020 "	"2020"	"Other antepartum haemorrhage"	"O46.8"	3	329484123	Unreliable
	"2020 "	"2020"	"Antepartum haemorrhage, unspecified"	"O46.9"	9	329484123	Unreliable
	"2020 "	"2020"	"Rupture of uterus during labour"	"O71.1"	4	329484123	Unreliable
	"2020 "	"2020"	"Third-stage haemorrhage"	"O72.0"	2	329484123	Unreliable
	"2020 "	"2020"	"Other immediate postpartum haemorrhage"	"O72.1"	10	329484123	Unreliable
	"2020 "	"2020"	"Postpartum coagulation defects"	"O72.3"	2	329484123	Unreliable
	"2020 "	"2020"	"Retained portions of placenta and membranes, without haemorrhage"	"O73.1"	1	329484123	Unreliable
	"2020 "	"2020"	"Other complications of spinal and epidural anaesthesia during labour and delivery"	"O74.6"	1	329484123	Unreliable
	"2020 "	"2020"	"Other complications of obstetric surgery and procedures"	"O75.4"	10	329484123	Unreliable
	"2020 "	"2020"	"Delayed delivery after artificial rupture of membranes"	"O75.5"	1	329484123	Unreliable
	"2020 "	"2020"	"Other specified complications of labour and delivery"	"O75.8"	1	329484123	Unreliable
	"2020 "	"2020"	"Complication of labour and delivery, unspecified"	"O75.9"	6	329484123	Unreliable
	"2020 "	"2020"	"Puerperal sepsis"	"O85"	4	329484123	Unreliable
	"2020 "	"2020"	"Pyrexia of unknown origin following delivery"	"O86.4"	1	329484123	Unreliable
	"2020 "	"2020"	"Obstetric air embolism"	"O88.0"	2	329484123	Unreliable
	"2020 "	"2020"	"Amniotic fluid embolism"	"O88.1"	16	329484123	Unreliable
	"2020 "	"2020"	"Obstetric blood-clot embolism"	"O88.2"	15	329484123	Unreliable
	"2020 "	"2020"	"Cardiomyopathy in the puerperium"	"O90.3"	30	329484123	0.0
	"2020 "	"2020"	"Obstetric death of unspecified cause"	"O95"	18	329484123	Unreliable
	"2020 "	"2020"	"Tuberculosis complicating pregnancy, childbirth and the puerperium"	"O98.0"	1	329484123	Unreliable
	"2020 "	"2020"	"Other viral diseases complicating pregnancy, childbirth and the puerperium"	"O98.5"	17	329484123	Unreliable
	"2020 "	"2020"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	2	329484123	Unreliable
	"2020 "	"2020"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	14	329484123	Unreliable
	"2020 "	"2020"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	1	329484123	Unreliable
	"2020 "	"2020"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	5	329484123	Unreliable
	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	2	329484123	Unreliable
	"2020 "	"2020"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	10	329484123	Unreliable
	"2020 "	"2020"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	92	329484123	0.0
	"2020 "	"2020"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	23	329484123	0.0
	"2020 "	"2020"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	2	329484123	Unreliable
	"2020 "	"2020"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	94	329484123	0.0
"Total"	"2020 "	"2020"			861	329484123	0.3
"Total"					14408	6746356647	0.2
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"ICD-10 Codes: A34 (Obstetrical tetanus); O00-O07 (Pregnancy with abortive outcome); O10-O16 (Oedema, proteinuria and"
"hypertensive disorders in pregnancy, childbirth and the puerperium); O20-O29 (Other maternal disorders predominantly related to"
"pregnancy); O30-O48 (Maternal care related to the fetus and amniotic cavity and possible delivery problems); O60-O75"
"(Complications of labour and delivery); O85-O92 (Complications predominantly related to the puerperium); O95 (Obstetric death of"
"unspecified cause); O98.0 (Tuberculosis complicating pregnancy, childbirth and the puerperium); O98.1 (Syphilis complicating"
"pregnancy, childbirth and the puerperium); O98.2 (Gonorrhoea complicating pregnancy, childbirth and the puerperium); O98.3"
"(Other infections with a predominantly sexual mode of transmission complicating pregnancy, childbirth and the puerperium); O98.4"
"(Viral hepatitis complicating pregnancy, childbirth and the puerperium); O98.5 (Other viral diseases complicating pregnancy,"
"childbirth and the puerperium); O98.6 (Protozoal diseases complicating pregnancy, childbirth and the puerperium); O98.7 (Human"
"immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium); O98.8 (Other maternal infectious and"
"parasitic diseases complicating pregnancy, childbirth and the puerperium); O98.9 (Unspecified maternal infectious or parasitic"
"disease complicating pregnancy, childbirth and the puerperium); O99.0 (Anaemia complicating pregnancy, childbirth and the"
"puerperium); O99.1 (Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"complicating pregnancy, childbirth and the puerperium); O99.2 (Endocrine, nutritional and metabolic diseases complicating"
"pregnancy, childbirth and the puerperium); O99.3 (Mental disorders and diseases of the nervous system complicating pregnancy,"
"childbirth and the puerperium); O99.4 (Diseases of the circulatory system complicating pregnancy, childbirth and the"
"puerperium); O99.5 (Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium); O99.6 (Diseases"
"of the digestive system complicating pregnancy, childbirth and the puerperium); O99.7 (Diseases of the skin and subcutaneous"
"tissue complicating pregnancy, childbirth and the puerperium); O99.8 (Other specified diseases and conditions complicating"
"pregnancy, childbirth and the puerperium)"
"Group By: Year; Cause of death"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jul 1, 2022 1:28:27 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jul 1, 2022 1:28:27 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"8. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Caution should be used in interpreting these data. More"
"information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"9. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"
"Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the"
"2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and"
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,"
"2020."
"10. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
