,notice_date,effective_date,received_date,company,city,county,employees,layoff_closure,effective_year
4569,2019-06-28,2019-08-30,2019-07-02 00:00:00,"Shipbob, Inc.",Los Angeles,Los Angeles County,34.0,Closure Permanent,2019.0
4570,2019-07-01,2019-09-03,2019-07-02 00:00:00,Prometheus Laboratories Inc,San Diego,San Diego County,72.0,Layoff Permanent,2019.0
4571,2019-06-26,2019-07-31,2019-07-02 00:00:00,Twentieth Century Fox Film Corporation,Los Angeles,Los Angeles County,54.0,Layoff Permanent,2019.0
4572,2019-07-02,2019-09-02,2019-07-02 00:00:00,"Air Force Village West, Inc. d/b/a Altavita Village",Riverside,Riverside County,331.0,Layoff Permanent,2019.0
4573,2019-06-26,2019-08-31,2019-07-01 00:00:00,State Farm Mutual Automobile Insurance Company,Irvine,Orange County,156.0,Closure Permanent,2019.0
4574,2019-06-27,2019-08-27,2019-07-01 00:00:00,Nexon M Inc.,Emeryville,Alameda County,53.0,Closure Permanent,2019.0
4575,,,,,,,,,nan
4576,,,,,,,,,nan
4578,2019-08-01,,,,,,,,nan
4579,2019-09-01,,,,,,,,nan
4580,2020-02-01,,,,,,,,nan
4581,2019-11-01,,,,,,,,nan
4582,2019-07-01,,,,,,,,nan
4583,2019-10-01,,,,,,,,nan
4584,2019-12-01,,,,,,,,nan
4585,2020-01-01,,,,,,,,nan
4586,2020-03-01,,,,,,,,nan
4587,2020-04-01,,,,,,,,nan
4588,2020-05-01,,,,,,,,nan
4589,,,,,,,,,nan
0,2017-06-22,2017-07-03,"Space Systems/Loral, LLC (SSL)",Palo Alto,Santa Clara,,173.0,Layoff Permanent,2017.0
1,2017-08-25,2017-07-03,The Boeing Company,El Segundo,Los Angeles,,40.0,Layoff Unknown at this time,2017.0
2,2017-08-25,2017-07-03,The Boeing Company,Huntington,Orange County,,47.0,Layoff Unknown at this time,2017.0
3,2017-09-01,2017-07-03,"Micron Technology, Inc.",Milpitas,Santa Clara,,57.0,Layoff Permanent,2017.0
4,2017-09-03,2017-07-05,"Options for Youth-Victor Valley, Inc.",Fontana,San Bernardino,,107.0,Closure Permanent,2017.0
5,2017-09-03,2017-07-05,"Options for Youth-Victor Valley, Inc.",Ontario,San Bernardino,,1.0,Closure Permanent,2017.0
6,2017-09-08,2017-07-06,"Ebisu Marketing, Corp / Hotei Marketing, Inc.",Los Angeles,Los Angeles,,116.0,Closure Permanent,2017.0
7,2017-09-05,2017-07-07,"BCBG Max Azria Group, LLC",Vernon,Los Angeles,,492.0,Layoff Permanent,2017.0
8,2017-03-15,2017-07-10,Cedars-Sinai,Los Angeles,Los Angeles,,77.0,Layoff Permanent,2017.0
9,2017-09-10,2017-07-11,Sears,San Diego,San Diego County,,12.0,Closure Permanent,2017.0
10,2017-09-10,2017-07-11,Sears,San Diego,San Diego County,,74.0,Closure Permanent,2017.0
11,2017-09-18,2017-07-11,Sutters Place Inc. dba Bay 101,San Jose,Santa Clara,,86.0,Layoff Permanent,2017.0
12,2017-09-29,2017-07-11,"AutoTrader.com, Inc.",Manhattan,Los Angeles,,19.0,Closure Permanent,2017.0
13,2016-10-31,2017-07-12,freenet digital Entertainment Inc.,Sherman Oaks,Los Angeles,,2.0,Closure Unknown at this time,2017.0
14,2017-09-05,2017-07-12,BAE Systems San Diego Ship Repair (SDSR),San Diego,San Diego County,,276.0,Layoff Permanent,2017.0
15,2017-09-30,2017-07-12,"Payless ShoeSource Distribution, Inc.",Redlands,San Bernardino,,140.0,Closure Permanent,2017.0
16,2017-09-12,2017-07-14,"Marvell Semiconductor, Inc.",Santa Clara,Santa Clara,,7.0,Layoff Permanent,2017.0
17,2017-08-29,2017-07-14,"YP, LLC",Glendale,Los Angeles,,35.0,Layoff Permanent,2017.0
18,2017-09-14,2017-07-16,"Buca Restaurants 2, Inc.",San Francisco,San Francisco,,72.0,Closure Permanent,2017.0
19,2017-09-18,2017-07-17,Kingâs Fish House,Laguna Hills,Orange County,,92.0,Closure Temporary,2017.0
20,2017-09-21,2017-07-17,"Interviewing Service of America, LLC",Alhambra,Los Angeles,,66.0,Closure Permanent,2017.0
21,2017-09-24,2017-07-18,Kmart Corporation,Eureka,Humboldt County,,52.0,Closure Permanent,2017.0
22,2017-09-17,2017-07-18,"Penske Vehicle Services, Inc.",Torrance,Los Angeles,,15.0,Closure Permanent,2017.0
23,2017-09-24,2017-07-19,Kmart Corporation,Riverside,Riverside County,,64.0,Closure Permanent,2017.0
24,2017-09-15,2017-07-19,"Spectrum Brands, Inc.",Mira Loma,Riverside County,,130.0,Closure Permanent,2017.0
25,2017-09-30,2017-07-19,Best Buy,San Francisco,San Francisco,,106.0,Closure Permanent,2017.0
26,2017-09-20,2017-07-20,Bay Club Thousand Oaks,Thousand Oaks,Ventura County,,119.0,Closure Permanent,2017.0
27,2017-09-22,2017-07-21,"LoBue Bros., Inc.",Lindsay,Tulare County,,98.0,Closure Permanent,2017.0
28,2017-09-18,2017-07-21,EagleBurgmann Industries L.P.,Lakeside,San Diego County,,81.0,Closure Permanent,2017.0
29,2017-09-20,2017-07-21,"The Ritz-Carlton, Half Moon Bay",Half Moon Bay,San Mateo County,,7.0,Closure Permanent,2017.0
30,2017-07-07,2017-07-25,GREE International Entertainment Inc.,San Francisco,San Francisco,,63.0,Closure Permanent,2017.0
31,2017-09-19,2017-07-25,Bank of the West,San Ramon,Contra Costa,,54.0,Layoff Permanent,2017.0
32,2017-09-24,2017-07-27,Agensys,Santa Monica,Los Angeles,,222.0,Closure Permanent,2017.0
33,2017-08-03,2017-07-27,PSSI (Foster Farms),Livingston,Merced County,,158.0,Closure Permanent,2017.0
34,2017-10-01,2017-07-27,"Molina Healthcare, Inc. (MHI)",Long Beach,Los Angeles,,4.0,Layoff Permanent,2017.0
35,2017-10-01,2017-07-27,"Molina Healthcare, Inc. (MHI)",Sacramento,Sacramento,,5.0,Layoff Permanent,2017.0
36,2017-10-01,2017-07-27,Molina Medical Management,Sacramento,Sacramento,,13.0,Layoff Permanent,2017.0
37,2017-10-01,2017-07-27,Molina Medical Management Inc. (MMM),Colton,San Bernardino,,5.0,Layoff Permanent,2017.0
38,2017-10-01,2017-07-27,Molina Medical Management Inc. (MMM),Riverside,Riverside County,,1.0,Layoff Permanent,2017.0
39,2017-10-01,2017-07-27,"Molina Medical Management, Inc. (MMM)",Long Beach,Los Angeles,,25.0,Layoff Permanent,2017.0
40,2017-10-01,2017-07-27,"Molina Medical Management, Inc. (MMM)",Pomona,Los Angeles,,10.0,Layoff Permanent,2017.0
41,2017-07-26,2017-07-28,Symantec Corporation,Mountain View,Santa Clara,,20.0,Layoff Permanent,2017.0
42,2017-07-27,2017-07-28,"Cisco Systems, Inc.",San Jose,Santa Clara,,9.0,Layoff Permanent,2017.0
43,2017-09-22,2017-07-31,The Boeing Company,El Segundo,Los Angeles,,21.0,Layoff Unknown at this time,2017.0
44,2017-09-22,2017-07-31,The Boeing Company,Huntington,Orange County,,54.0,Layoff Unknown at this time,2017.0
45,2017-09-28,2017-07-31,Durham School Services,Hayward,Alameda County,,92.0,Layoff Permanent,2017.0
46,2017-11-15,2017-07-31,"Competitor Group, Inc.",San Diego,San Diego County,,145.0,Closure Permanent,2017.0
47,2017-09-01,2017-08-01,Symantec Corporation,Mountain View,Santa Clara,,14.0,Layoff Permanent,2017.0
48,2017-10-03,2017-08-01,Schneider Electric,Clovis,Fresno County,,78.0,Layoff Permanent,2017.0
49,2017-07-01,2017-08-02,Hidden Valley Berries LLC,Oxnard,Ventura County,,42.0,Closure Permanent,2017.0
50,2017-06-28,2017-08-02,"Financial Recovery Alliance, Inc.",Citrus Heights,Sacramento,,1.0,Closure Permanent,2017.0
51,2017-10-01,2017-08-02,KapStone Container Corporation,Oakland,Alameda County,,67.0,Closure Permanent,2017.0
52,2017-09-25,2017-08-03,Seagate US LLC,Cupertino,Santa Clara,,44.0,Layoff Permanent,2017.0
53,2017-09-25,2017-08-03,Seagate US LLC,Fremont,Alameda County,,51.0,Layoff Permanent,2017.0
54,2017-09-30,2017-08-03,Jacobs Technology Inc.,Edwards,Kern County,,80.0,Closure Permanent,2017.0
55,2017-09-30,2017-08-04,Meridian Sports Clubs California,Los Angeles,Los Angeles,,65.0,Closure Permanent,2017.0
56,2017-10-06,2017-08-08,"Dole Food Company, Inc. (Dole Berry",Oxnard,Ventura County,,172.0,Closure Permanent,2017.0
57,2017-10-11,2017-08-09,"Irwin Industries, Inc. (AECOM)",Long Beach,Los Angeles,,120.0,Closure Permanent,2017.0
58,2017-10-11,2017-08-09,"Irwin Industries, Inc. (Ashland LLC)",Los Angeles,Los Angeles,,51.0,Closure Permanent,2017.0
59,2017-10-11,2017-08-09,"Irwin Industries, Inc. (Carpinteria Pier Marine",Ojai,Ventura County,,33.0,Closure Permanent,2017.0
60,2017-10-11,2017-08-09,"Irwin Industries, Inc. (Lompoc Oil Field)",Lompoc,Santa Barbara,,1.0,Closure Permanent,2017.0
61,2017-10-11,2017-08-09,"Irwin Industries, Inc. (PBF Torrance Refinery)",Torrance,Los Angeles,,29.0,Closure Permanent,2017.0
62,2017-10-11,2017-08-09,"Irwin Industries, Inc. (Phillips 66 Coalinga",Coalinga,Fresno County,,24.0,Closure Permanent,2017.0
63,2017-10-11,2017-08-09,"Irwin Industries, Inc. (Shore Terminals LLC)",Wilmington,Los Angeles,,78.0,Closure Permanent,2017.0
64,2017-10-11,2017-08-09,"Irwin Industries, Inc.(3M Moreno Valley)",Corona,Riverside County,,1.0,Closure Permanent,2017.0
65,2017-10-07,2017-08-10,"Ryder Systems, Inc.",Stockton,San Joaquin,,140.0,Layoff Permanent,2017.0
66,2017-10-12,2017-08-11,"Quest Nutrition, LLC",Hacienda,Los Angeles,,402.0,Closure Permanent,2017.0
67,2017-10-26,2017-08-11,"Quest Nutrition, LLC",Walnut,Los Angeles,,122.0,Closure Permanent,2017.0
68,2017-10-09,2017-08-11,Pergrine Pharmaceuticals (Avid Bioservices),Tustin,Orange County,,60.0,Layoff Permanent,2017.0
69,2017-10-13,2017-08-14,"Brocade Communications Systems, Inc.",San Jose,Santa Clara,,96.0,Layoff Permanent,2017.0
70,2017-10-11,2017-08-15,Menzies Aviation,San Francisco,San Mateo County,,260.0,Layoff Permanent,2017.0
71,2017-10-16,2017-08-15,Brinderson,El Segundo,Los Angeles,,204.0,Closure Permanent,2017.0
72,2017-10-15,2017-08-17,"SunBridge Carmichael Rehabilitation Center,",Carmichael,Sacramento,,72.0,Closure Permanent,2017.0
73,2017-10-16,2017-08-17,"Bridgepoint Education, Inc.",San Diego,San Diego County,,50.0,Layoff Permanent,2017.0
74,2017-10-17,2017-08-17,MSE Technologies LLC,Van Nuys,Los Angeles,,155.0,Layoff Permanent,2017.0
75,2017-10-20,2017-08-21,"RMR Financial, LLC",Los Gatos,Santa Clara,,3.0,Closure Permanent,2017.0
76,2017-10-20,2017-08-22,Daiso California LLC,Hayward,Alameda County,,98.0,Closure Permanent,2017.0
77,2017-12-01,2017-08-22,Harris Corporation,Morgan Hill,Santa Clara,,69.0,Closure Permanent,2017.0
78,2017-10-23,2017-08-22,Chili's Grill & Bar Restaurant (CANCELLED)**,Thousand Oaks,Ventura County,,48.0,Closure Permanent,2017.0
79,2017-10-23,2017-08-23,Euromotors Concord Inc. dba Audi Concord,Concord,Contra Costa,,83.0,Closure Permanent,2017.0
80,2017-10-23,2017-08-24,"FedEx Cross Border, LLC",Carson,Los Angeles,,3.0,Closure Permanent,2017.0
81,2017-10-27,2017-08-24,One Call Care Management,West Hills,Los Angeles,,19.0,Closure Unknown at this time,2017.0
82,2017-10-25,2017-08-25,Schneider Electric,Clovis,Fresno County,,2.0,Layoff Permanent,2017.0
83,2017-10-23,2017-08-25,Smart & Final Stores LLC,Commerce,Los Angeles,,73.0,Layoff Permanent,2017.0
84,2017-08-25,2017-08-25,"Natco Pregra, Inc.",Stanton,Orange County,,79.0,Closure Unknown at this time,2017.0
85,2017-10-20,2017-08-28,Boeing Company,El Segundo,Los Angeles,,11.0,Layoff Unknown at this time,2017.0
86,2017-10-20,2017-08-28,Boeing Company,Huntington,Orange County,,21.0,Layoff Unknown at this time,2017.0
87,2017-10-27,2017-08-28,"Sodexo, Inc",Los Angeles,Los Angeles,,68.0,Closure Permanent,2017.0
88,2017-10-30,2017-08-28,"The Honest Company, Inc.",Ontario,San Bernardino,,69.0,Closure Permanent,2017.0
89,2017-10-17,2017-08-29,"Tamo, Inc.",Rancho,San Bernardino,,38.0,Closure Permanent,2017.0
90,2017-10-28,2017-08-29,"Dole Food Company, Inc.",Watsonville,Santa Cruz,,402.0,Closure Permanent,2017.0
91,2017-10-31,2017-08-30,"Tesla, Inc.",Roseville,Placer County,,63.0,Layoff Permanent,2017.0
92,2017-10-31,2017-08-31,SolarCity Corporation,Roseville,Placer County,,141.0,Layoff Permanent,2017.0
93,2017-10-28,2017-09-01,Country Care Health Center,Atascadero,San Luis Obispo,,50.0,Closure Permanent,2017.0
94,2017-10-19,2017-09-01,DaVita Medical Group,El Segundo,Los Angeles,,57.0,Layoff Permanent,2017.0
95,2017-10-30,2017-09-01,Trio Engineered Products,Adelanto,San Bernardino,,30.0,Closure Permanent,2017.0
96,2017-10-31,2017-09-01,"Oracle America, Inc.",Santa Clara,Santa Clara,,964.0,Layoff Permanent,2017.0
97,2017-09-30,2017-09-01,Total Woman Gym + Spa,Encinitas,San Diego County,,59.0,Closure Permanent,2017.0
98,2017-10-31,2017-09-06,"Oracle America, Inc.",San Diego,San Diego County,,54.0,Layoff Permanent,2017.0
99,2017-10-31,2017-09-06,"Juicero, Inc.",Commerce,Los Angeles,,98.0,Layoff Permanent,2017.0
100,2017-11-15,2017-09-06,Merrill Farms LLC,Salinas,Monterey County,,180.0,Closure Permanent,2017.0
101,2017-10-31,2017-09-08,"Juicero, Inc.",San Francisco,San Francisco,,87.0,Layoff Permanent,2017.0
102,2017-11-06,2017-09-08,Rusty's Surf Ranch,Santa Monica,Los Angeles,,50.0,Closure Temporary,2017.0
103,2017-11-06,2017-09-08,D+H Corporation,San Francisco,San Francisco,,49.0,Closure Permanent,2017.0
104,2017-08-30,2017-09-11,"Eventbrite, Inc.",Oakland,Alameda County,,3.0,Layoff Permanent,2017.0
105,2017-08-30,2017-09-11,"Eventbrite, Inc.",San Francisco,San Francisco,,44.0,Layoff Permanent,2017.0
106,2017-12-15,2017-09-11,"Graphic Packaging International, Inc.",Santa Clara,Santa Clara,,127.0,Closure Permanent,2017.0
107,2017-11-09,2017-09-12,Super Store Industries,Fairfield,Solano County,,111.0,Layoff Permanent,2017.0
108,2017-11-15,2017-09-12,"Providence Farms, LLC",Salinas,Monterey County,,77.0,Closure Unknown at this time,2017.0
109,2017-11-10,2017-09-12,"Collection Technology, Inc.",Rancho,San Bernardino,,10.0,Layoff Permanent,2017.0
110,2017-11-10,2017-09-13,"Restoration Hardware, Inc.",Mira Loma,Riverside County,,122.0,Layoff Permanent,2017.0
111,2017-11-10,2017-09-13,"Marvell Semiconductor, Inc.",Santa Clara,Santa Clara,,5.0,Layoff Permanent,2017.0
112,2017-11-10,2017-09-13,"Vons Companies, Inc.",Mira Loma,Riverside County,,40.0,Closure Permanent,2017.0
113,2017-11-10,2017-09-14,"Vons Companies, Inc.",El Monte,Los Angeles,,142.0,Closure Permanent,2017.0
114,2017-11-12,2017-09-14,RR Donnelley,San Francisco,San Francisco,,33.0,Closure Permanent,2017.0
115,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Burbank,Los Angeles,,43.0,Layoff Permanent,2017.0
116,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Mission Hills,Los Angeles,,4.0,Layoff Permanent,2017.0
117,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Orange,Orange County,,2.0,Layoff Permanent,2017.0
118,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Pasadena,Los Angeles,,1.0,Layoff Permanent,2017.0
119,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Torrance,Los Angeles,,2.0,Layoff Permanent,2017.0
120,2017-10-27,2017-09-15,Providence Saint Joseph Medical Center,Valencia,Los Angeles,,7.0,Layoff Permanent,2017.0
121,2017-11-15,2017-09-15,"Molina Medical Management, Inc. (MMM)",Long Beach,Los Angeles,,9.0,Layoff Permanent,2017.0
122,2017-11-15,2017-09-15,"Molina Medical Management, Inc. (MMM)",Pomona,Los Angeles,,3.0,Layoff Permanent,2017.0
123,2017-11-15,2017-09-15,"Molina Medical Management, Inc. (MMM)",Sacramento,Sacramento,,5.0,Layoff Permanent,2017.0
124,2017-11-15,2017-09-15,"Molina Medical Management, Inc. (MMM)",San Bernardino,San Bernardino,,1.0,Layoff Permanent,2017.0
125,2017-11-15,2017-09-18,"Molina Healthcare, Inc.",Long Beach,Los Angeles,,194.0,Layoff Permanent,2017.0
126,2017-11-15,2017-09-18,"Molina Healthcare, Inc.",Pomona,Los Angeles,,1.0,Layoff Permanent,2017.0
127,2017-11-15,2017-09-18,"Molina Healthcare, Inc.",Sacramento,Sacramento,,3.0,Layoff Permanent,2017.0
128,2017-11-15,2017-09-19,"Molina Healthcare of California, Inc.",El Centro,Imperial County,,2.0,Layoff Permanent,2017.0
129,2017-11-15,2017-09-19,"Molina Healthcare of California, Inc.",Pomona,Los Angeles,,1.0,Layoff Permanent,2017.0
130,2017-05-31,2017-09-19,General Transworld Corp.,Carson,Los Angeles,,5.0,Closure Permanent,2017.0
131,2017-10-31,2017-09-19,"Peoples, Inc.",Costa Mesa,Orange County,,78.0,Closure Permanent,2017.0
132,2017-11-15,2017-09-20,"Molina Healthcare of California, Inc.",Long Beach,Los Angeles,,145.0,Layoff Permanent,2017.0
133,2017-11-15,2017-09-20,"Molina Healthcare of California, Inc.",Sacramento,Sacramento,,3.0,Layoff Permanent,2017.0
134,2017-11-15,2017-09-20,"Molina Healthcare of California, Inc.",San Diego,San Diego County,,9.0,Layoff Permanent,2017.0
135,2017-11-15,2017-09-20,"Molina Healthcare of California, Inc.",Victorville,San Bernardino,,14.0,Layoff Permanent,2017.0
136,2017-11-17,2017-09-20,The Boeing Company (Boeing Huntington,Huntington,Orange County,,12.0,Layoff Permanent,2017.0
137,2017-11-17,2017-09-20,The Boeing Company (El Segundo RIF),El Segundo,Los Angeles,,21.0,Layoff Permanent,2017.0
138,2017-11-13,2017-09-21,Silgan Containers,Riverbank,Stanislaus County,,162.0,Layoff Temporary,2017.0
139,2017-11-01,2017-09-22,"George Amaral Ranches, Inc.",Gonzales,Monterey County,,115.0,Closure Permanent,2017.0
140,2017-12-08,2017-09-22,"Marvell Semiconductor, Inc.",Santa Clara,Santa Clara,,1.0,Layoff Permanent,2017.0
141,2017-11-05,2017-09-25,"Tower 23, Inc. JRDN Restaurant",San Diego,San Diego County,,94.0,Closure Temporary,2017.0
142,2017-10-31,2017-09-25,"PAE Aviation and Technical Services LLC,",China Lake,Kern County,,293.0,Closure Permanent,2017.0
143,2017-10-31,2017-09-25,"Beckman Coulter, Inc.",Chatsworth,Los Angeles,,141.0,Closure Permanent,2017.0
144,2017-11-20,2017-09-25,Schneider Electric,Clovis,Fresno County,,78.0,Layoff Permanent,2017.0
145,2017-09-26,2017-09-26,"Cisco Systems, Inc.",San Jose,Santa Clara,,310.0,Layoff Permanent,2017.0
146,2017-09-21,2017-09-27,"Stearns Lending, LLC",Rohnert Park,Sonoma County,,6.0,Closure Permanent,2017.0
147,2017-11-20,2017-09-27,"Stearns Lending, LLC",Costa Mesa,Orange County,,47.0,Layoff Permanent,2017.0
148,2017-11-20,2017-09-27,"Stearns Lending, LLC",Santa Ana,Orange County,,112.0,Layoff Permanent,2017.0
149,2017-10-23,2017-09-28,"Allergan, Inc.",Irvine,Orange County,,111.0,Layoff Permanent,2017.0
150,2017-12-07,2017-09-28,"Marvell Semiconductor, Inc.",Santa Clara,Santa Clara,,4.0,Layoff Permanent,2017.0
151,2017-12-01,2017-09-28,"Molina Healthcare of California, Inc.",Long Beach,Los Angeles,,1.0,Layoff Permanent,2017.0
152,2017-11-21,2017-09-29,Victor Treatment Centers,Lodi,San Joaquin,,101.0,Closure Permanent,2017.0
153,2017-12-01,2017-09-29,"Molina Healthcare, Inc.",Long Beach,Los Angeles,,13.0,Layoff Permanent,2017.0
154,2017-10-04,2017-10-02,Symantec Corporation,Mountain View,Santa Clara,,21.0,Layoff Permanent,2017.0
155,2017-10-02,2017-10-03,"CareFusion Resources, LLC",San Diego,San Diego County,,82.0,Layoff Permanent,2017.0
156,2017-12-03,2017-10-04,"Swissport SA, LLC",Los Angeles,Los Angeles,,280.0,Layoff Permanent,2017.0
157,2017-12-15,2017-10-04,"CVS Pharmacy, Inc.",La Habra,Orange County,,39.0,Layoff Permanent,2017.0
158,2017-12-15,2017-10-04,"CVS Pharmacy, Inc.",Tracy,San Joaquin,,14.0,Layoff Permanent,2017.0
159,2017-12-01,2017-10-05,"Brier Oak on Sunset, LLC",Los Angeles,Los Angeles,,128.0,Layoff Permanent,2017.0
160,2017-12-08,2017-10-09,"KeHE Monterrey Provisions, LLC",San Diego,San Diego County,,91.0,Closure Permanent,2017.0
161,2017-12-15,2017-10-09,Essendant Inc.,Whittier,Los Angeles,,123.0,Closure Permanent,2017.0
162,2017-12-09,2017-10-09,"Nestle USA, Inc.",Tulare,Tulare County,,217.0,Layoff Temporary,2017.0
163,2017-12-15,2017-10-12,"Swissport SA, LLC",San Francisco,San Mateo County,,68.0,Layoff Permanent,2017.0
164,2017-12-11,2017-10-12,"Marvell Semiconductor, Inc.",Santa Clara,Santa Clara,,5.0,Layoff Permanent,2017.0
165,2017-12-15,2017-10-13,"Andersen Hotels, Inc. dba Hotel Laguna",Laguna Beach,Orange County,,121.0,Closure Permanent,2017.0
166,2017-12-13,2017-10-16,Schneider Electric,Clovis,Fresno County,,15.0,Layoff Permanent,2017.0
167,2017-12-16,2017-10-16,Jacobs Field Services North America Inc.,Carson,Los Angeles,,19.0,Layoff Permanent,2017.0
168,2017-12-16,2017-10-16,Jacobs Field Services North America Inc.,Carson,Los Angeles,,157.0,Layoff Permanent,2017.0
169,2017-12-15,2017-10-16,"ATA Retail Services, LLC",Hayward,Alameda County,,74.0,Closure Permanent,2017.0
170,2017-12-10,2017-10-17,Laurmark Enterprises Inc. dba BAK Industries,Chatsworth,Los Angeles,,199.0,Closure Permanent,2017.0
171,2017-12-10,2017-10-17,Laurmark Enterprises Inc. dba BAK Industries,San Fernando,Los Angeles,,62.0,Closure Permanent,2017.0
172,2017-12-11,2017-10-17,"St. John Knits, Inc.",Irvine,Orange County,,72.0,Layoff Permanent,2017.0
173,2017-11-01,2017-10-17,"National Planning Holdings, Inc.",El Segundo,Los Angeles,,163.0,Layoff Unknown at this time,2017.0
174,2017-11-26,2017-10-18,"Nestle USA, Inc.",Bakersfield,Kern County,,679.0,Layoff Temporary,2017.0
175,2017-12-09,2017-10-18,"PIRCH, Inc.",San Diego,San Diego County,,78.0,Closure Permanent,2017.0
176,2017-12-16,2017-10-18,"Edmunds.com, Inc.",Santa Monica,Los Angeles,,60.0,Layoff Permanent,2017.0
177,2017-12-31,2017-10-18,Louis Vuitton USA Inc.,Hollywood,Los Angeles,,4.0,Closure Permanent,2017.0
178,2017-12-17,2017-10-18,Sea World LLC,San Diego,San Diego County,,79.0,Layoff Permanent,2017.0
