y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
25,017,57,005,FR,Foreign - APO/FPO ZIPs,36,69,1565
25,017,13,089,GA,DeKalb County,35,59,2956
25,017,48,439,TX,Tarrant County,35,65,2651
25,017,25,007,MA,Dukes County,34,46,1956
25,017,26,161,MI,Washtenaw County,34,50,2338
25,017,12,105,FL,Polk County,33,46,1164
25,017,22,071,LA,Orleans Parish,33,37,1107
25,017,36,059,NY,Nassau County,33,56,2549
25,017,45,019,SC,Charleston County,33,52,4887
25,017,48,085,TX,Collin County,33,84,3299
25,017,06,067,CA,Sacramento County,32,57,1251
25,017,12,081,FL,Manatee County,32,56,3601
25,017,12,127,FL,Volusia County,32,43,1092
25,017,34,013,NJ,Essex County,32,63,3734
25,017,36,067,NY,Onondaga County,32,53,1608
25,017,39,061,OH,Hamilton County,32,60,4363
25,017,42,045,PA,Delaware County,31,56,3353
25,017,45,051,SC,Horry County,31,50,2171
25,017,49,035,UT,Salt Lake County,31,41,1536
25,017,57,003,FR,Foreign - Puerto Rico,31,57,1141
25,017,12,031,FL,Duval County,30,50,2083
25,017,12,111,FL,St. Lucie County,30,51,2898
25,017,26,125,MI,Oakland County,30,44,2056
25,017,44,009,RI,Washington County,30,45,2401
25,017,08,059,CO,Jefferson County,29,37,2102
25,017,12,009,FL,Brevard County,29,56,1792
25,017,34,035,NJ,Somerset County,29,47,2542
25,017,36,091,NY,Saratoga County,29,56,2735
25,017,37,063,NC,Durham County,29,47,2510
25,017,04,019,AZ,Pima County,28,38,2042
25,017,06,111,CA,Ventura County,28,55,3367
25,017,06,083,CA,Santa Barbara County,27,45,8663
25,017,09,013,CT,Tolland County,27,32,1496
25,017,24,033,MD,Prince George's County,27,36,1187
25,017,36,005,NY,Bronx County,27,45,1612
25,017,42,029,PA,Chester County,27,49,3500
25,017,08,041,CO,El Paso County,26,45,1210
25,017,12,101,FL,Pasco County,26,48,1623
25,017,36,001,NY,Albany County,26,35,1073
25,017,48,157,TX,Fort Bend County,26,63,2070
25,017,51,107,VA,Loudoun County,26,47,2578
25,017,06,041,CA,Marin County,25,37,2816
25,017,17,043,IL,DuPage County,25,55,1697
25,017,50,027,VT,Windsor County,25,38,2408
25,017,51,510,VA,Alexandria city,25,38,1684
25,017,06,065,CA,Riverside County,24,42,1509
25,017,26,163,MI,Wayne County,24,35,1113
25,017,37,135,NC,Orange County,24,41,2997
25,017,41,067,OR,Washington County,24,50,2370
25,017,12,015,FL,Charlotte County,23,37,1455
25,017,12,069,FL,Lake County,23,35,1214
25,017,10,003,DE,New Castle County,22,38,2008
25,017,12,117,FL,Seminole County,22,40,1069
25,017,13,067,GA,Cobb County,22,40,1645
25,017,35,001,NM,Bernalillo County,22,33,1749
25,017,55,079,WI,Milwaukee County,22,37,1301
25,017,06,071,CA,San Bernardino County,21,30,868
25,017,13,135,GA,Gwinnett County,21,54,920
25,017,34,039,NJ,Union County,21,37,1967
25,017,45,013,SC,Beaufort County,21,31,1463
25,017,53,053,WA,Pierce County,21,31,797
25,017,12,097,FL,Osceola County,20,35,860
25,017,23,019,ME,Penobscot County,20,26,905
25,017,36,027,NY,Dutchess County,20,27,1114
25,017,48,121,TX,Denton County,20,36,1370
25,017,50,023,VT,Washington County,20,36,1184
25,017,50,025,VT,Windham County,20,27,1259
25,017,51,810,VA,Virginia Beach city,20,29,1554
25,017,58,000,SS,Other flows - Same State,-1,-1,-1
25,017,59,000,DS,Other flows - Different State,2862,4699,199447
25,017,59,001,DS,Other flows - Northeast,680,1038,50197
25,017,59,003,DS,Other flows - Midwest,526,875,37315
25,017,59,005,DS,Other flows - South,1179,2022,79822
25,017,59,007,DS,Other flows - West,477,764,32112
25,017,57,009,FR,Foreign - Other flows,-1,-1,-1
25,019,96,000,MA,Nantucket County Total Migration-US and Foreign,356,546,28083
25,019,97,000,MA,Nantucket County Total Migration-US,356,546,28083
25,019,97,001,MA,Nantucket County Total Migration-Same State,134,204,10598
25,019,97,003,MA,Nantucket County Total Migration-Different State,222,342,17485
25,019,98,000,MA,Nantucket County Total Migration-Foreign,-1,-1,-1
25,019,25,019,MA,Nantucket County Non-migrants,5306,9772,556991
25,019,25,001,MA,Barnstable County,40,82,2026
25,019,25,025,MA,Suffolk County,22,27,2137
25,019,58,000,SS,Other flows - Same State,72,95,6436
25,019,59,000,DS,Other flows - Different State,222,342,17485
25,019,59,001,DS,Other flows - Northeast,86,128,3940
25,019,59,003,DS,Other flows - Midwest,-1,-1,-1
25,019,59,005,DS,Other flows - South,96,165,12256
25,019,59,007,DS,Other flows - West,40,49,1290
25,019,57,009,FR,Foreign - Other flows,-1,-1,-1
25,021,96,000,MA,Norfolk County Total Migration-US and Foreign,15686,24746,1475240
25,021,97,000,MA,Norfolk County Total Migration-US,15343,24029,1416133
25,021,97,001,MA,Norfolk County Total Migration-Same State,10347,16205,932509
25,021,97,003,MA,Norfolk County Total Migration-Different State,4996,7824,483624
25,021,98,000,MA,Norfolk County Total Migration-Foreign,343,717,59108
25,021,25,021,MA,Norfolk County Non-migrants,268062,567274,38378925
25,021,25,025,MA,Suffolk County,3267,4583,334051
25,021,25,017,MA,Middlesex County,2436,3855,279818
25,021,25,023,MA,Plymouth County,2129,3719,152095
25,021,25,005,MA,Bristol County,1105,1876,64789
25,021,25,027,MA,Worcester County,634,1001,38774
25,021,25,009,MA,Essex County,332,483,24654
25,021,25,001,MA,Barnstable County,299,475,28348
25,021,44,007,RI,Providence County,287,460,17201
25,021,36,061,NY,New York County,240,277,18228
25,021,57,001,FR,Foreign - Overseas,238,519,52973
25,021,06,037,CA,Los Angeles County,139,192,9171
25,021,36,047,NY,Kings County,122,156,6439
25,021,12,099,FL,Palm Beach County,94,152,18095
25,021,06,075,CA,San Francisco County,88,96,6084
25,021,17,031,IL,Cook County,88,119,7289
25,021,33,011,NH,Hillsborough County,84,124,6296
25,021,06,073,CA,San Diego County,83,127,7711
25,021,09,003,CT,Hartford County,76,122,6332
25,021,33,015,NH,Rockingham County,76,123,4560
25,021,48,453,TX,Travis County,75,141,10314
25,021,12,011,FL,Broward County,74,122,5462
25,021,11,001,DC,District of Columbia,73,89,9796
25,021,36,081,NY,Queens County,69,85,3590
25,021,53,033,WA,King County,62,93,16013
25,021,12,021,FL,Collier County,59,96,8567
25,021,06,001,CA,Alameda County,56,92,4514
25,021,04,013,AZ,Maricopa County,55,83,9646
25,021,23,005,ME,Cumberland County,50,73,5830
25,021,12,086,FL,Miami-Dade County,46,69,3563
25,021,09,001,CT,Fairfield County,44,65,3909
25,021,12,071,FL,Lee County,44,78,4316
25,021,25,015,MA,Hampshire County,44,61,3680
25,021,42,101,PA,Philadelphia County,44,54,2587
25,021,06,085,CA,Santa Clara County,42,69,3991
25,021,48,201,TX,Harris County,39,64,6110
25,021,09,009,CT,New Haven County,38,60,2706
25,021,25,013,MA,Hampden County,38,59,1673
25,021,34,017,NJ,Hudson County,38,64,3754
25,021,12,057,FL,Hillsborough County,35,60,1867
25,021,37,119,NC,Mecklenburg County,35,68,2834
25,021,06,059,CA,Orange County,34,58,4761
25,021,12,103,FL,Pinellas County,34,56,2595
25,021,23,031,ME,York County,30,48,1980
25,021,24,031,MD,Montgomery County,30,52,3350
25,021,37,183,NC,Wake County,30,71,2881
25,021,13,121,GA,Fulton County,29,53,1901
25,021,44,003,RI,Kent County,29,39,1421
25,021,48,113,TX,Dallas County,29,51,3095
25,021,12,095,FL,Orange County,27,54,1516
25,021,33,009,NH,Grafton County,27,46,2120
25,021,34,023,NJ,Middlesex County,25,44,1758
25,021,51,013,VA,Arlington County,24,31,2726
25,021,51,059,VA,Fairfax County,24,37,1820
25,021,33,013,NH,Merrimack County,23,30,2257
25,021,36,103,NY,Suffolk County,23,34,1753
25,021,44,005,RI,Newport County,23,34,1743
25,021,06,081,CA,San Mateo County,22,31,1924
25,021,08,031,CO,Denver County,22,27,2337
25,021,12,031,FL,Duval County,22,36,1387
25,021,34,013,NJ,Essex County,22,37,2120
25,021,12,009,FL,Brevard County,21,44,3144
25,021,12,115,FL,Sarasota County,21,39,3438
25,021,33,003,NH,Carroll County,21,29,2370
25,021,42,003,PA,Allegheny County,21,28,1845
25,021,09,011,CT,New London County,20,27,1215
25,021,25,003,MA,Berkshire County,20,36,1533
25,021,50,007,VT,Chittenden County,19,25,1239
25,021,58,000,SS,Other flows - Same State,43,57,3094
25,021,59,000,DS,Other flows - Different State,1986,3279,212377
25,021,59,001,DS,Other flows - Northeast,563,868,68151
25,021,59,003,DS,Other flows - Midwest,270,462,22986
25,021,59,005,DS,Other flows - South,768,1332,75415
25,021,59,007,DS,Other flows - West,385,617,45825
25,021,57,009,FR,Foreign - Other flows,105,198,6134
25,023,96,000,MA,Plymouth County Total Migration-US and Foreign,8185,12769,493679
25,023,97,000,MA,Plymouth County Total Migration-US,8124,12659,489577
25,023,97,001,MA,Plymouth County Total Migration-Same State,5478,8537,317397
25,023,97,003,MA,Plymouth County Total Migration-Different State,2646,4122,172180
25,023,98,000,MA,Plymouth County Total Migration-Foreign,61,110,4102
25,023,25,023,MA,Plymouth County Non-migrants,198265,419174,18364770
25,023,25,021,MA,Norfolk County,1809,2767,113396
25,023,25,005,MA,Bristol County,1451,2512,66198
25,023,25,025,MA,Suffolk County,947,1350,64215
25,023,25,017,MA,Middlesex County,516,703,27006
25,023,25,001,MA,Barnstable County,375,610,21913
25,023,25,009,MA,Essex County,156,259,12321
25,023,44,007,RI,Providence County,149,225,5940
25,023,25,027,MA,Worcester County,144,226,6332
25,023,12,071,FL,Lee County,65,108,7310
25,023,06,037,CA,Los Angeles County,60,76,3299
25,023,12,099,FL,Palm Beach County,57,96,7886
25,023,12,021,FL,Collier County,52,83,5767
25,023,33,011,NH,Hillsborough County,49,66,2621
25,023,06,073,CA,San Diego County,46,61,1810
25,023,36,061,NY,New York County,46,53,3574
25,023,36,047,NY,Kings County,43,55,1949
25,023,57,001,FR,Foreign - Overseas,39,70,2882
25,023,12,011,FL,Broward County,37,57,1283
25,023,12,095,FL,Orange County,33,48,1033
25,023,12,115,FL,Sarasota County,31,50,2833
25,023,23,005,ME,Cumberland County,31,48,2117
25,023,04,013,AZ,Maricopa County,28,42,1083
25,023,06,075,CA,San Francisco County,28,29,1845
25,023,12,103,FL,Pinellas County,26,39,729
25,023,09,003,CT,Hartford County,24,34,1333
25,023,37,119,NC,Mecklenburg County,24,40,1061
25,023,44,003,RI,Kent County,24,39,1129
25,023,44,005,RI,Newport County,24,28,1058
25,023,48,453,TX,Travis County,24,39,1211
25,023,11,001,DC,District of Columbia,22,25,841
25,023,12,009,FL,Brevard County,22,44,920
25,023,33,015,NH,Rockingham County,22,40,1021
25,023,45,051,SC,Horry County,22,32,1124
25,023,12,015,FL,Charlotte County,20,34,1011
25,023,33,009,NH,Grafton County,20,35,1326
25,023,53,033,WA,King County,20,30,1271
25,023,58,000,SS,Other flows - Same State,80,110,6015
25,023,59,000,DS,Other flows - Different State,1595,2562,105469
25,023,59,001,DS,Other flows - Northeast,487,759,28409
25,023,59,003,DS,Other flows - Midwest,134,226,9449
25,023,59,005,DS,Other flows - South,692,1152,48215
25,023,59,007,DS,Other flows - West,282,425,19397
25,023,57,009,FR,Foreign - Other flows,22,40,1221
25,025,96,000,MA,Suffolk County Total Migration-US and Foreign,22505,34231,1926260
25,025,97,000,MA,Suffolk County Total Migration-US,22133,33629,1883482
25,025,97,001,MA,Suffolk County Total Migration-Same State,13865,22217,1136604
25,025,97,003,MA,Suffolk County Total Migration-Different State,8268,11412,746878
25,025,98,000,MA,Suffolk County Total Migration-Foreign,372,602,42778
25,025,25,025,MA,Suffolk County Non-migrants,280991,492268,28942737
25,025,25,017,MA,Middlesex County,5890,8713,454725
25,025,25,021,MA,Norfolk County,3930,6660,356753
25,025,25,009,MA,Essex County,1707,2964,122962
25,025,25,023,MA,Plymouth County,1043,1881,101009
25,025,36,061,NY,New York County,556,634,80420
25,025,25,005,MA,Bristol County,451,770,24840
25,025,25,027,MA,Worcester County,427,661,24631
25,025,57,001,FR,Foreign - Overseas,319,512,39860
25,025,06,037,CA,Los Angeles County,310,384,33014
25,025,06,075,CA,San Francisco County,289,336,34685
25,025,44,007,RI,Providence County,238,383,10993
25,025,17,031,IL,Cook County,226,261,17920
25,025,36,047,NY,Kings County,226,265,19215
25,025,25,001,MA,Barnstable County,198,271,42880
25,025,33,015,NH,Rockingham County,169,265,15840
25,025,48,453,TX,Travis County,150,247,7289
25,025,33,011,NH,Hillsborough County,149,209,10042
25,025,06,073,CA,San Diego County,143,178,10842
25,025,12,011,FL,Broward County,134,209,9680
25,025,12,086,FL,Miami-Dade County,131,178,10289
25,025,06,085,CA,Santa Clara County,115,160,19028
25,025,53,033,WA,King County,111,142,9884
25,025,42,101,PA,Philadelphia County,110,147,8767
25,025,11,001,DC,District of Columbia,107,126,9568
25,025,09,003,CT,Hartford County,103,130,7800
25,025,23,005,ME,Cumberland County,102,142,11599
25,025,36,081,NY,Queens County,96,123,4662
25,025,12,099,FL,Palm Beach County,95,158,10583
25,025,48,201,TX,Harris County,94,135,6638
25,025,25,013,MA,Hampden County,83,120,3199
25,025,08,031,CO,Denver County,82,92,6180
25,025,09,001,CT,Fairfield County,81,95,7339
25,025,06,001,CA,Alameda County,80,102,4394
25,025,09,009,CT,New Haven County,69,83,4004
25,025,12,095,FL,Orange County,68,124,1716
25,025,41,051,OR,Multnomah County,68,78,5374
25,025,48,113,TX,Dallas County,68,101,6281
25,025,34,017,NJ,Hudson County,67,90,7471
25,025,06,059,CA,Orange County,64,86,4715
25,025,36,005,NY,Bronx County,61,104,1593
25,025,24,031,MD,Montgomery County,60,90,7405
25,025,25,015,MA,Hampshire County,53,63,2413
25,025,37,119,NC,Mecklenburg County,53,74,3625
25,025,13,121,GA,Fulton County,52,76,5515
25,025,04,013,AZ,Maricopa County,51,84,3822
25,025,06,081,CA,San Mateo County,51,66,3964
25,025,36,119,NY,Westchester County,50,65,5276
25,025,12,057,FL,Hillsborough County,49,74,2551
25,025,23,031,ME,York County,47,68,3808
25,025,12,103,FL,Pinellas County,44,59,3388
25,025,50,007,VT,Chittenden County,41,51,2882
25,025,51,013,VA,Arlington County,41,52,4007
25,025,33,009,NH,Grafton County,40,61,5760
25,025,12,071,FL,Lee County,39,59,2801
25,025,33,017,NH,Strafford County,39,52,2158
25,025,37,183,NC,Wake County,38,65,2387
25,025,27,053,MN,Hennepin County,36,49,2116
25,025,51,059,VA,Fairfax County,36,49,2033
25,025,34,003,NJ,Bergen County,35,42,2581
25,025,36,059,NY,Nassau County,35,47,1985
25,025,13,089,GA,DeKalb County,34,51,2480
25,025,36,103,NY,Suffolk County,34,47,2469
25,025,42,003,PA,Allegheny County,34,44,2263
25,025,45,019,SC,Charleston County,32,45,2573
25,025,57,003,FR,Foreign - Puerto Rico,32,55,1476
25,025,24,510,MD,Baltimore city,31,40,1336
25,025,15,003,HI,Honolulu County,30,41,1906
25,025,47,037,TN,Davidson County,30,36,1672
25,025,06,013,CA,Contra Costa County,29,43,2265
25,025,12,097,FL,Osceola County,27,44,1129
25,025,33,013,NH,Merrimack County,27,30,1033
25,025,06,071,CA,San Bernardino County,26,36,837
25,025,13,135,GA,Gwinnett County,26,45,1066
25,025,25,003,MA,Berkshire County,26,35,1514
25,025,32,003,NV,Clark County,26,44,2607
25,025,34,021,NJ,Mercer County,26,39,1332
25,025,34,023,NJ,Middlesex County,26,34,1554
25,025,36,055,NY,Monroe County,26,32,1114
25,025,44,005,RI,Newport County,26,34,3523
25,025,39,049,OH,Franklin County,25,43,1067
25,025,44,003,RI,Kent County,25,47,1831
25,025,12,031,FL,Duval County,24,45,1761
25,025,26,161,MI,Washtenaw County,23,29,1405
25,025,34,013,NJ,Essex County,23,29,1187
25,025,34,027,NJ,Morris County,23,27,2624
25,025,36,067,NY,Onondaga County,23,26,802
25,025,48,439,TX,Tarrant County,23,33,2047
25,025,24,033,MD,Prince George's County,22,31,759
25,025,39,035,OH,Cuyahoga County,22,29,1510
25,025,09,011,CT,New London County,21,24,1253
25,025,25,011,MA,Franklin County,21,27,1613
25,025,36,029,NY,Erie County,21,29,1108
25,025,57,005,FR,Foreign - APO/FPO ZIPs,21,35,1442
25,025,09,007,CT,Middlesex County,20,23,834
25,025,12,021,FL,Collier County,20,23,1431
25,025,25,007,MA,Dukes County,20,33,1900
25,025,26,163,MI,Wayne County,20,36,1370
25,025,33,001,NH,Belknap County,20,32,2613
25,025,58,000,SS,Other flows - Same State,-1,-1,-1
25,025,59,000,DS,Other flows - Different State,2221,3266,165149
25,025,59,001,DS,Other flows - Northeast,592,813,42440
25,025,59,003,DS,Other flows - Midwest,317,485,18835
25,025,59,005,DS,Other flows - South,889,1363,72120
25,025,59,007,DS,Other flows - West,423,605,31755
25,025,57,009,FR,Foreign - Other flows,-1,-1,-1
25,027,96,000,MA,Worcester County Total Migration-US and Foreign,10386,16956,636719
25,027,97,000,MA,Worcester County Total Migration-US,10230,16632,626428
25,027,97,001,MA,Worcester County Total Migration-Same State,4775,7391,291528
25,027,97,003,MA,Worcester County Total Migration-Different State,5455,9241,334899
25,027,98,000,MA,Worcester County Total Migration-Foreign,156,324,10292
25,027,25,027,MA,Worcester County Non-migrants,310170,651509,24710949
25,027,25,017,MA,Middlesex County,2083,3250,131141
25,027,25,025,MA,Suffolk County,620,791,43475
25,027,25,021,MA,Norfolk County,576,907,34626
25,027,25,013,MA,Hampden County,334,567,14172
25,027,44,007,RI,Providence County,327,515,15490
25,027,25,009,MA,Essex County,257,425,13618
25,027,25,005,MA,Bristol County,225,334,11962
25,027,25,001,MA,Barnstable County,205,353,22159
25,027,09,015,CT,Windham County,172,307,9514
25,027,33,011,NH,Hillsborough County,165,270,10679
25,027,25,011,MA,Franklin County,152,281,4443
25,027,25,015,MA,Hampshire County,149,228,7231
25,027,25,023,MA,Plymouth County,136,202,7217
25,027,57,001,FR,Foreign - Overseas,131,280,9252
25,027,09,003,CT,Hartford County,108,166,6241
25,027,36,061,NY,New York County,94,116,5488
25,027,33,005,NH,Cheshire County,88,130,3410
25,027,48,453,TX,Travis County,85,143,4039
25,027,06,037,CA,Los Angeles County,77,115,3866
25,027,06,073,CA,San Diego County,76,115,3769
25,027,36,047,NY,Kings County,66,86,3400
25,027,04,013,AZ,Maricopa County,62,111,4200
25,027,12,103,FL,Pinellas County,58,98,5451
25,027,12,099,FL,Palm Beach County,55,86,5262
25,027,12,071,FL,Lee County,54,99,3076
25,027,33,015,NH,Rockingham County,54,91,4898
25,027,12,057,FL,Hillsborough County,53,96,2699
25,027,12,011,FL,Broward County,52,85,2411
25,027,23,005,ME,Cumberland County,50,74,2495
25,027,12,115,FL,Sarasota County,49,91,2849
25,027,23,031,ME,York County,49,70,2982
25,027,36,081,NY,Queens County,49,87,1722
25,027,12,095,FL,Orange County,48,95,2505
25,027,17,031,IL,Cook County,46,65,2859
25,027,48,201,TX,Harris County,46,97,2269
25,027,09,009,CT,New Haven County,44,65,2233
25,027,09,013,CT,Tolland County,43,52,2051
25,027,09,001,CT,Fairfield County,38,61,2723
25,027,12,009,FL,Brevard County,37,61,1707
25,027,12,086,FL,Miami-Dade County,37,64,2799
25,027,06,085,CA,Santa Clara County,36,60,3463
25,027,12,127,FL,Volusia County,36,66,1373
25,027,53,033,WA,King County,36,61,3124
25,027,45,051,SC,Horry County,34,58,1989
25,027,44,003,RI,Kent County,32,43,1526
25,027,37,183,NC,Wake County,31,82,3453
25,027,09,011,CT,New London County,30,53,1321
25,027,06,059,CA,Orange County,29,40,1702
25,027,12,081,FL,Manatee County,29,49,1907
25,027,12,105,FL,Polk County,29,56,949
25,027,42,101,PA,Philadelphia County,29,42,1847
25,027,44,009,RI,Washington County,28,49,2926
25,027,06,075,CA,San Francisco County,27,29,1374
25,027,12,021,FL,Collier County,27,47,2832
25,027,12,101,FL,Pasco County,27,53,974
25,027,15,003,HI,Honolulu County,27,42,785
